productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3
92276,Jaw Fossil,Jaw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/92276_200w.jpg,3,1481,https://cpt.tcgcsv.com/xWL,2022-12-22T20:12:22.403,1,Look at the bottom 7 cards of your deck. You may reveal a Tyrunt you find there and put it onto your Bench. Shuffle the other cards back into your deck.,0.09,0.25,1.49,0.25,,Normal,94/111,Uncommon,Item,,,,,,,,
92276,Jaw Fossil,Jaw Fossil,https://tcgplayer-cdn.tcgplayer.com/product/92276_200w.jpg,3,1481,https://cpt.tcgcsv.com/xWL,2022-12-22T20:12:22.403,1,Look at the bottom 7 cards of your deck. You may reveal a Tyrunt you find there and put it onto your Bench. Shuffle the other cards back into your deck.,0.25,0.54,1.25,0.73,,Reverse Holofoil,94/111,Uncommon,Item,,,,,,,,
92277,Korrina,Korrina,https://tcgplayer-cdn.tcgplayer.com/product/92277_200w.jpg,3,1481,https://cpt.tcgcsv.com/zWL,2023-07-30T11:01:37.02,1,"Search your deck for a Fighting Pokémon and an Item card, reveal them, and put them into your hand. Shuffle your deck afterward.",0.75,1.56,3.49,1.56,,Normal,95/111,Uncommon,Supporter,,,,,,,,
92277,Korrina,Korrina,https://tcgplayer-cdn.tcgplayer.com/product/92277_200w.jpg,3,1481,https://cpt.tcgcsv.com/zWL,2023-07-30T11:01:37.02,1,"Search your deck for a Fighting Pokémon and an Item card, reveal them, and put them into your hand. Shuffle your deck afterward.",1.3,2.49,4.02,2.86,,Reverse Holofoil,95/111,Uncommon,Supporter,,,,,,,,
92278,Korrina (111 Full Art),Korrina 111 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92278_200w.jpg,3,1481,https://cpt.tcgcsv.com/BWL,2022-12-22T20:15:20.927,1,"Search your deck for a Fighting Pokémon and an Item card, reveal them, and put them into your hand. Shuffle your deck afterward.",23.99,37.0,45.99,35.98,28.79,Holofoil,111/111,Ultra Rare,Supporter,,,,,,,,
92279,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/92279_200w.jpg,3,1481,https://cpt.tcgcsv.com/CWL,2025-02-05T21:17:12.843,1,"Shuffle 2 cards from your hand into your deck. (If you can't shuffle 2 cards into your deck, you can't play this card.) Then, draw a card.",0.04,0.2,1.99,0.13,,Normal,96/111,Uncommon,Item,,,,,,,,
92279,Maintenance,Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/92279_200w.jpg,3,1481,https://cpt.tcgcsv.com/CWL,2025-02-05T21:17:12.843,1,"Shuffle 2 cards from your hand into your deck. (If you can't shuffle 2 cards into your deck, you can't play this card.) Then, draw a card.",0.15,0.36,1.0,0.32,,Reverse Holofoil,96/111,Uncommon,Item,,,,,,,,
92280,Mountain Ring,Mountain Ring,https://tcgplayer-cdn.tcgplayer.com/product/92280_200w.jpg,3,1481,https://cpt.tcgcsv.com/DWL,2025-02-05T21:17:12.95,1,Prevent all damage done to Benched Pokémon by attacks (both yours and your opponent's).,0.05,0.25,1.5,0.21,,Normal,97/111,Uncommon,Stadium,,,,,,,,
92280,Mountain Ring,Mountain Ring,https://tcgplayer-cdn.tcgplayer.com/product/92280_200w.jpg,3,1481,https://cpt.tcgcsv.com/DWL,2025-02-05T21:17:12.95,1,Prevent all damage done to Benched Pokémon by attacks (both yours and your opponent's).,0.3,0.5,1.64,0.5,,Reverse Holofoil,97/111,Uncommon,Stadium,,,,,,,,
92281,Sail Fossil,Sail Fossil,https://tcgplayer-cdn.tcgplayer.com/product/92281_200w.jpg,3,1481,https://cpt.tcgcsv.com/FWL,2022-12-22T20:12:56.933,1,Look at the bottom 7 cards of your deck. You may reveal an Amaura you find there and put it onto your Bench. Shuffle the other cards back into your deck.,0.05,0.25,1.49,0.19,0.17,Normal,98/111,Uncommon,Item,,,,,,,,
92281,Sail Fossil,Sail Fossil,https://tcgplayer-cdn.tcgplayer.com/product/92281_200w.jpg,3,1481,https://cpt.tcgcsv.com/FWL,2022-12-22T20:12:56.933,1,Look at the bottom 7 cards of your deck. You may reveal an Amaura you find there and put it onto your Bench. Shuffle the other cards back into your deck.,0.15,0.47,1.63,0.52,0.47,Reverse Holofoil,98/111,Uncommon,Item,,,,,,,,
92282,Sparkling Robe,Sparkling Robe,https://tcgplayer-cdn.tcgplayer.com/product/92282_200w.jpg,3,1481,https://cpt.tcgcsv.com/GWL,2025-02-05T21:17:13.027,1,The Pokémon this card is attached to can't be affected by any Special Conditions. (Remove any Special Conditions affecting that Pokémon.),0.09,0.3,2.99,0.3,,Normal,99/111,Uncommon,Item,,,,,,,,
92282,Sparkling Robe,Sparkling Robe,https://tcgplayer-cdn.tcgplayer.com/product/92282_200w.jpg,3,1481,https://cpt.tcgcsv.com/GWL,2025-02-05T21:17:13.027,1,The Pokémon this card is attached to can't be affected by any Special Conditions. (Remove any Special Conditions affecting that Pokémon.),0.3,0.6,1.99,0.64,,Reverse Holofoil,99/111,Uncommon,Item,,,,,,,,
92283,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/92283_200w.jpg,3,1481,https://cpt.tcgcsv.com/HWL,2025-02-05T21:17:13.09,1,You may play as many Item cards as you like during your turn (before your attack).,0.05,0.25,1.53,0.22,,Normal,100/111,Uncommon,Item,0,Item,"Flip a coin.  If heads, put 1 of your Pokemon and all cards attached to it into your hand.",,,,,
92283,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/92283_200w.jpg,3,1481,https://cpt.tcgcsv.com/HWL,2025-02-05T21:17:13.09,1,You may play as many Item cards as you like during your turn (before your attack).,0.15,0.53,5.0,0.64,,Reverse Holofoil,100/111,Uncommon,Item,0,Item,"Flip a coin.  If heads, put 1 of your Pokemon and all cards attached to it into your hand.",,,,,
92284,Tool Retriever,Tool Retriever,https://tcgplayer-cdn.tcgplayer.com/product/92284_200w.jpg,3,1481,https://cpt.tcgcsv.com/JWL,2025-02-05T21:17:13.153,1,Choose up to 2 Pokémon Tool cards attached to your Pokémon and put them into your hand.,0.02,0.24,1.41,0.14,,Normal,101/111,Uncommon,Item,,,,,,,,
92284,Tool Retriever,Tool Retriever,https://tcgplayer-cdn.tcgplayer.com/product/92284_200w.jpg,3,1481,https://cpt.tcgcsv.com/JWL,2025-02-05T21:17:13.153,1,Choose up to 2 Pokémon Tool cards attached to your Pokémon and put them into your hand.,0.19,0.5,1.75,0.55,,Reverse Holofoil,101/111,Uncommon,Item,,,,,,,,
92285,Training Center,Training Center,https://tcgplayer-cdn.tcgplayer.com/product/92285_200w.jpg,3,1481,https://cpt.tcgcsv.com/KWL,2022-12-22T20:13:54.76,1,Each Stage 1 and Stage 2 Pokémon in play (both yours and your opponent's) gets +30 HP.,0.07,0.25,2.0,0.2,,Normal,102/111,Uncommon,Stadium,,,,,,,,
92285,Training Center,Training Center,https://tcgplayer-cdn.tcgplayer.com/product/92285_200w.jpg,3,1481,https://cpt.tcgcsv.com/KWL,2022-12-22T20:13:54.76,1,Each Stage 1 and Stage 2 Pokémon in play (both yours and your opponent's) gets +30 HP.,0.22,0.44,1.93,0.59,,Reverse Holofoil,102/111,Uncommon,Stadium,,,,,,,,
92286,Herbal Energy,Herbal Energy,https://tcgplayer-cdn.tcgplayer.com/product/92286_200w.jpg,3,1481,https://cpt.tcgcsv.com/LWL,2024-01-11T19:35:51.66,1,"This card can only be attached to Grass Pokémon. This card provides Grass Energy only while this card is attached to a Grass Pokémon.

When you attach this card from your hand to 1 of your Grass Pokémon, heal 30 damage from that Pokémon.
(If this card is attached to anything other than a Grass Pokémon, discard this card.)",0.45,0.92,4.06,0.92,0.79,Normal,103/111,Uncommon,Special Energy,,,,,,,,
92286,Herbal Energy,Herbal Energy,https://tcgplayer-cdn.tcgplayer.com/product/92286_200w.jpg,3,1481,https://cpt.tcgcsv.com/LWL,2024-01-11T19:35:51.66,1,"This card can only be attached to Grass Pokémon. This card provides Grass Energy only while this card is attached to a Grass Pokémon.

When you attach this card from your hand to 1 of your Grass Pokémon, heal 30 damage from that Pokémon.
(If this card is attached to anything other than a Grass Pokémon, discard this card.)",1.38,2.05,6.15,2.09,1.31,Reverse Holofoil,103/111,Uncommon,Special Energy,,,,,,,,
92287,Strong Energy,Strong Energy,https://tcgplayer-cdn.tcgplayer.com/product/92287_200w.jpg,3,1481,https://cpt.tcgcsv.com/MWL,2025-04-12T03:31:41.91,1,"This card can only be attached to Fighting Pokémon. This card provides Fighting Energy only while this card is attached to a Fighting Pokémon.

The attacks of the Fighting Pokémon this card is attached to do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
(If this card is attached to anything other than a Fighting Pokémon, discard this card.)",0.2,0.69,7.41,0.67,0.59,Normal,104/111,Uncommon,Special Energy,,,,,,,,
92287,Strong Energy,Strong Energy,https://tcgplayer-cdn.tcgplayer.com/product/92287_200w.jpg,3,1481,https://cpt.tcgcsv.com/MWL,2025-04-12T03:31:41.91,1,"This card can only be attached to Fighting Pokémon. This card provides Fighting Energy only while this card is attached to a Fighting Pokémon.

The attacks of the Fighting Pokémon this card is attached to do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
(If this card is attached to anything other than a Fighting Pokémon, discard this card.)",0.8,1.58,3.5,1.68,0.97,Reverse Holofoil,104/111,Uncommon,Special Energy,,,,,,,,
92288,Heracross EX (105 Full Art),Heracross EX 105 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92288_200w.jpg,3,1481,https://cpt.tcgcsv.com/NWL,2022-12-22T20:14:24.383,1,,16.66,31.9,80.0,33.77,,Holofoil,105/111,Ultra Rare,Grass,170,Basic,"[1G] Guard Press (40)
<br>During your opponent's next turn, any damage done to this Pokémon by attacks is reduced by 20 <i>(after applying Weakness and Resistance).</i>","[1GG] Giga Power (80+)
<br>You may do 40 more damage. If you do, this Pokémon does 20 damage to itself.",Rx2,3,None,
92289,Seismitoad EX (106 Full Art),Seismitoad EX 106 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92289_200w.jpg,3,1481,https://cpt.tcgcsv.com/PWL,2024-11-13T12:32:35.143,1,,12.34,17.99,39.99,19.98,,Holofoil,106/111,Ultra Rare,Water,180,Basic,[2] Quaking Punch (30),"[1WW] Grenade Hammer (130)
<br>This attack does 30 damage to 2 of your Benched Pokémon. <i>(Don't apply Weakness and Resistance for Benched Pokémon.)</i>",Gx2,3,None,
92290,Lucario EX (107 Full Art),Lucario EX 107 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/92290_200w.jpg,3,1481,https://cpt.tcgcsv.com/QWL,2022-12-22T20:14:43.297,1,,74.31,146.52,249.99,146.63,,Holofoil,107/111,Ultra Rare,Fighting,180,Basic,"[F] Missile Jab (30)
<br>This attack's damage isn't affected by Resistance.","[FF] Corkscrew Smash (60)
<br>You may draw cards until you have 6 cards in your hand.",Px2,2,None,[FFF] Somersault Kick (100)
92291,M Heracross EX (Secret),M Heracross EX Secret,https://tcgplayer-cdn.tcgplayer.com/product/92291_200w.jpg,3,1481,https://cpt.tcgcsv.com/RWL,2024-09-23T20:24:34.327,1,"When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.",42.0,59.21,99.99,60.52,,Holofoil,112/111,Secret Rare,Grass,220,Mega,"[1GG] Big Bang Horn (180-)
<br>This attack does 10 less damage for each damage counter on this Pokémon.",,Rx2,3,none,
92292,M Lucario EX (Secret),M Lucario EX Secret,https://tcgplayer-cdn.tcgplayer.com/product/92292_200w.jpg,3,1481,https://cpt.tcgcsv.com/SWL,2022-12-22T20:15:37.773,1,"When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends.",145.42,162.53,299.99,151.87,299.99,Holofoil,113/111,Secret Rare,Fighting,220,Mega,"[FFF] Rising Fist (140)
<br>Discard an Energy attached to your opponent's Active Pokémon.",,Px2,2,,
95284,Furious Fists Elite Trainer Box,Furious Fists Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/95284_200w.jpg,3,1481,https://cpt.tcgcsv.com/J7N,2015-01-06T19:53:33.587,1,"Become King of the Ring!

<br>Trainers, step in the ring and fire up your ferocity for the Pokémon TCG: XY—Furious Fists expansion! Brace yourselves for a grand tournament unlike any before with Mega Lucario-EX and Mega Heracross-EX! And, as the competition intensifies, a host of Pokémon appear for the first time in the Pokémon TCG—each one eager to prove itself as a master of battle! With a team backed by brand-new Trainer cards to power up your Fighting-type Pokémon, your opponents will be left wondering what hit them!

<br>In each XY—Furious Fists Elite Trainer Box, you will find 8 XY <em>Furious Fists</em> Booster Packs, 65 Mega Lucario card sleeves, and much more!",,,,,,,,,,,,,,,,,
97766,Mega Charizard X Collection,Mega Charizard X Collection,https://tcgplayer-cdn.tcgplayer.com/product/97766_200w.jpg,3,1481,https://cpt.tcgcsv.com/l7P,2015-04-06T13:58:42.66,1,,,,,,,,,,,,,,,,,,
97767,Mega Charizard Y Collection,Mega Charizard Y Collection,https://tcgplayer-cdn.tcgplayer.com/product/97767_200w.jpg,3,1481,https://cpt.tcgcsv.com/m7P,2015-04-06T13:58:48.527,1,,,,,,,,,,,,,,,,,,
97768,Furious Fists 3 Pack Blister [Slurpuff],Furious Fists 3 Pack Blister Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/97768_200w.jpg,3,1481,https://cpt.tcgcsv.com/n7P,2018-10-10T16:02:20.707,1,"Each blister comes with 3 XY—Furious Fists booster packs, a coin, and a promotional card of Slurpuff.",225.0,225.0,225.0,148.74,,Normal,,,,,,,,,,,
97769,Furious Fists 3 Pack Blister [Trevenant],Three Pack Blister Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/97769_200w.jpg,3,1481,https://cpt.tcgcsv.com/p7P,2018-10-10T16:02:41.563,1,"Each blister comes with 3 XY—Furious Fists booster packs, a coin, and a promotional card of Trevanant.",,,,,,,,,,,,,,,,,
97770,Furious Fists Single Pack Blister [Gogoat],Furious Fists Single Pack Blister Gogoat,https://tcgplayer-cdn.tcgplayer.com/product/97770_200w.jpg,3,1481,https://cpt.tcgcsv.com/q7P,2018-10-10T15:54:01.767,1,"Each blister contains 1 XY—Furious Fists booster pack, 1 coin, and a promotional card of Gogoat.",150.0,150.0,150.0,,,Normal,,,,,,,,,,,
97771,Furious Fists Single Pack Blister [Zoroark],Furious Fists Single Pack Blister Zoroark,https://tcgplayer-cdn.tcgplayer.com/product/97771_200w.jpg,3,1481,https://cpt.tcgcsv.com/r7P,2018-10-10T15:54:17.387,1,"Each blister contains 1 XY—Furious Fists booster pack, 1 coin, and a promotional card of Zoroark.",150.0,150.0,150.0,,,Normal,,,,,,,,,,,
97772,Furious Fists 2 Pack Blister [Unova Trio],Furious Fists 2 Pack Blister Unova Trio,https://tcgplayer-cdn.tcgplayer.com/product/97772_200w.jpg,3,1481,https://cpt.tcgcsv.com/s7P,2018-10-10T16:11:05.263,1,"Each two pack blister contains 2 XY—Furious Fists booster packs, a coin, and three promotional cards: Emboar, Serperior, and Samurott.",294.98,294.99,294.99,,,Normal,,,,,,,,,,,
97773,Furious Fists 2 Pack Blister [Dusknoir],Furious Fists 2 Pack Blister Dusknoir,https://tcgplayer-cdn.tcgplayer.com/product/97773_200w.jpg,3,1481,https://cpt.tcgcsv.com/t7P,2018-10-10T16:09:45.92,1,"Each two pack blister contains 2 XY—Furious Fists booster packs, a coin, and three promotional cards: Dusknoir, Electivire, and Scizor.",299.99,299.99,299.99,100.0,,Normal,,,,,,,,,,,
97774,Ancient Power Box,Ancient Power Box,https://tcgplayer-cdn.tcgplayer.com/product/97774_200w.jpg,3,1481,https://cpt.tcgcsv.com/v7P,2015-04-06T13:57:55.423,1,,,,,,,,,,,,,,,,,,
97775,Mega Lucario Collection,Mega Lucario Collection,https://tcgplayer-cdn.tcgplayer.com/product/97775_200w.jpg,3,1481,https://cpt.tcgcsv.com/w7P,2015-04-06T13:59:50.913,1,,,,,,,,,,,,,,,,,,
97776,EX Power Trio Tin [Venusaur EX],EX Power Trio Tin Venusaur EX,https://tcgplayer-cdn.tcgplayer.com/product/97776_200w.jpg,3,1481,https://cpt.tcgcsv.com/x7P,2015-04-06T13:58:22.42,1,,,,,,,,,,,,,,,,,,
97777,EX Power Trio Tin [Charizard EX],EX Power Trio Tin Charizard EX,https://tcgplayer-cdn.tcgplayer.com/product/97777_200w.jpg,3,1481,https://cpt.tcgcsv.com/z7P,2015-04-06T13:58:15.947,1,,999.99,999.99,999.99,254.99,,Normal,,,,,,,,,,,
97778,EX Power Trio Tin [Blastoise EX],EX Power Trio Tin Blastoise EX,https://tcgplayer-cdn.tcgplayer.com/product/97778_200w.jpg,3,1481,https://cpt.tcgcsv.com/B7P,2015-04-06T13:58:09.723,1,,,,,,,,,,,,,,,,,,
97779,Battle Arena Decks: Xerneas vs Yveltal,Battle Arena Decks Xerneas vs Yveltal,https://tcgplayer-cdn.tcgplayer.com/product/97779_200w.jpg,3,1481,https://cpt.tcgcsv.com/C7P,2015-04-06T13:40:26.927,1,,,,,,,,,,,,,,,,,,
97780,XY Knock Out Collection [Kanto],XY Knock Out Collection Kanto,https://tcgplayer-cdn.tcgplayer.com/product/97780_200w.jpg,3,1481,https://cpt.tcgcsv.com/D7P,2015-04-06T13:43:00.823,1,,,,,,,,,,,,,,,,,,
97781,XY Knock Out Collection [Dragons],XY Knock Out Collection Dragons,https://tcgplayer-cdn.tcgplayer.com/product/97781_200w.jpg,3,1481,https://cpt.tcgcsv.com/F7P,2015-04-06T13:43:22.937,1,,,,,,,,,,,,,,,,,,
97782,XY Variety Blister,XY Variety Blister,https://tcgplayer-cdn.tcgplayer.com/product/97782_200w.jpg,3,1481,https://cpt.tcgcsv.com/G7P,2018-10-10T16:05:16.607,1,"Each XY Variety contains the following:
<br>• 3 random booster packs from any Black & White or XY Series expansion <em>(Furious Fists and older)</em>.
<br>• 1 random holofoil promo card <em>(Liligant not guaranteed like pictured)</em>.",,,,,,,,,,,,,,,,,
97783,Gengar Spirit Link 2-pack,Gengar Spirit Link 2 pack,https://tcgplayer-cdn.tcgplayer.com/product/97783_200w.jpg,3,1481,https://cpt.tcgcsv.com/H7P,2015-04-06T13:51:45.8,1,,,,,,,,,,,,,,,,,,
276591,Furious Fists Sleeved Booster Pack Art Bundle [Set of 4],Furious Fists Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/276591_200w.jpg,3,1481,https://cpt.tcgcsv.com/RFd3,2022-06-20T19:18:12.26,1,"Collect each of the 4 unique art packs for Furious Fists.
<br>Each Furious Fists sleeved booster pack contains 10 random cards.",299.98,299.98,299.98,235.99,,Normal,,,,,,,,,,,
280413,Code Card - Ancient Power Box,Code Card Ancient Power Box,https://tcgplayer-cdn.tcgplayer.com/product/280413_200w.jpg,3,1481,https://cpt.tcgcsv.com/hbg3,2022-07-27T19:51:25.08,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280414,Code Card - Battle Arena Decks: Xerneas vs Yveltal,Code Card Battle Arena Decks Xerneas vs Yveltal,https://tcgplayer-cdn.tcgplayer.com/product/280414_200w.jpg,3,1481,https://cpt.tcgcsv.com/jbg3,2022-07-27T19:51:35.123,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",2.0,3.0,3.75,,,Normal,,Code Card,,,,,,,,,
280415,Code Card - EX Power Trio Tin [Blastoise EX],Code Card EX Power Trio Tin Blastoise EX,https://tcgplayer-cdn.tcgplayer.com/product/280415_200w.jpg,3,1481,https://cpt.tcgcsv.com/kbg3,2022-07-27T19:51:44.407,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",2.0,2.87,5.0,,,Normal,,Code Card,,,,,,,,,
280416,Code Card - EX Power Trio Tin [Charizard EX],Code Card EX Power Trio Tin Charizard EX,https://tcgplayer-cdn.tcgplayer.com/product/280416_200w.jpg,3,1481,https://cpt.tcgcsv.com/lbg3,2022-07-27T19:51:52.663,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",1.0,1.5,9.95,,,Normal,,Code Card,,,,,,,,,
280417,Code Card - EX Power Trio Tin [Venusaur EX],Code Card EX Power Trio Tin Venusaur EX,https://tcgplayer-cdn.tcgplayer.com/product/280417_200w.jpg,3,1481,https://cpt.tcgcsv.com/mbg3,2022-07-27T19:52:02.407,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.3,1.2,5.95,,,Normal,,Code Card,,,,,,,,,
280418,Code Card - Furious Fists 2 Pack Blister [Dusknoir],Code Card Furious Fists 2 Pack Blister Dusknoir,https://tcgplayer-cdn.tcgplayer.com/product/280418_200w.jpg,3,1481,https://cpt.tcgcsv.com/nbg3,2022-07-27T19:52:11.247,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280419,Code Card - Furious Fists 2 Pack Blister [Unova Trio],Code Card Furious Fists 2 Pack Blister Unova Trio,https://tcgplayer-cdn.tcgplayer.com/product/280419_200w.jpg,3,1481,https://cpt.tcgcsv.com/pbg3,2022-07-27T19:52:19.903,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280420,Code Card - Furious Fists 3 Pack Blister [Slurpuff],Code Card Furious Fists 3 Pack Blister Slurpuff,https://tcgplayer-cdn.tcgplayer.com/product/280420_200w.jpg,3,1481,https://cpt.tcgcsv.com/qbg3,2022-07-27T19:52:34.34,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280421,Code Card - Furious Fists 3 Pack Blister [Trevenant],Code Card Furious Fists 3 Pack Blister Trevenant,https://tcgplayer-cdn.tcgplayer.com/product/280421_200w.jpg,3,1481,https://cpt.tcgcsv.com/rbg3,2022-07-27T19:52:44.467,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280422,Code Card - Furious Fists Booster Pack,Code Card Furious Fists Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/280422_200w.jpg,3,1481,https://cpt.tcgcsv.com/sbg3,2022-07-27T19:52:57.283,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.07,0.19,1.12,0.11,,Normal,,Code Card,,,,,,,,,
280423,Code Card - Furious Fists Elite Trainer Box,Code Card Furious Fists Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/280423_200w.jpg,3,1481,https://cpt.tcgcsv.com/tbg3,2022-07-27T19:53:08.813,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
