productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extUPC,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,extAttack2,extResistance
560406,Pecharunt ex - 095/064,Pecharunt ex 095 064,https://tcgplayer-cdn.tcgplayer.com/product/560406_200w.jpg,3,23529,https://cpt.tcgcsv.com/8bv6,2025-03-03T19:52:20.06,1,"<strong>Ability: Subjugating Chains</strong> Once during your turn, you may switch 1 of your Benched Darkness Pokemon, except any Pecharunt ex, with your Active Pokemon. If you do, the new Active Pokemon is now Poisoned. You can't use more than 1 Subjugating Chains Ability each turn.",19.0,24.2,99.99,23.24,,Holofoil,,095/064,Hyper Rare,Darkness,,Basic,[DD] Irritated Outburst (60x)<br> This attack does 60 damage for each Prize card your opponent has taken.,Fx2,1,,
560407,Earthen Vessel,Earthen Vessel,https://tcgplayer-cdn.tcgplayer.com/product/560407_200w.jpg,3,23529,https://cpt.tcgcsv.com/9bv6,2025-03-03T19:52:20.113,1,"You can use this card only if you discard another card from your hand.<br>
<br>
Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.",45.68,55.82,119.99,48.96,62.6,Holofoil,,096/064,Hyper Rare,Trainer - Item,,,,,,,
560408,Powerglass - 097/064,Powerglass 097 064,https://tcgplayer-cdn.tcgplayer.com/product/560408_200w.jpg,3,23529,https://cpt.tcgcsv.com/bbv6,2025-03-03T19:52:20.177,1,"At the end of your turn ''(after your attack)'', if the Pokemon this card is attached to is in the Active Spot, you may attach a Basic Energy card from your discard pile to it.",11.99,18.54,39.99,17.2,21.99,Holofoil,,097/064,Hyper Rare,Trainer - Pokemon Tool,,,,,,,
560409,Basic Darkness Energy,Basic Darkness Energy,https://tcgplayer-cdn.tcgplayer.com/product/560409_200w.jpg,3,23529,https://cpt.tcgcsv.com/cbv6,2025-03-03T19:52:20.223,1,,38.99,44.99,89.99,41.28,44.96,Holofoil,,098/064,Hyper Rare,Basic Darkness Energy,,,,,,,
560410,Basic Metal Energy,Basic Metal Energy,https://tcgplayer-cdn.tcgplayer.com/product/560410_200w.jpg,3,23529,https://cpt.tcgcsv.com/dbv6,2025-03-05T14:22:54.25,1,,26.58,31.57,69.99,29.5,,Holofoil,,099/064,Hyper Rare,Basic Metal Energy,,,,,,,
562152,Basic Lightning Energy,Basic Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/562152_200w.jpg,3,23529,https://cpt.tcgcsv.com/3Tv6,2024-08-06T17:25:34.253,1,,0.1,0.29,4.99,0.25,0.26,Reverse Holofoil,,4,Common,Basic Energy,,,,,,,
562154,Basic Darkness Energy (Reverse Holofoil),Basic Darkness Energy Reverse Holofoil,https://tcgplayer-cdn.tcgplayer.com/product/562154_200w.jpg,3,23529,https://cpt.tcgcsv.com/6Tv6,2025-04-27T09:15:35.12,1,,0.14,0.37,4.99,0.38,,Reverse Holofoil,,7,Common,Basic Energy,,,,,,,
562155,Basic Grass Energy,Basic Grass Energy,https://tcgplayer-cdn.tcgplayer.com/product/562155_200w.jpg,3,23529,https://cpt.tcgcsv.com/7Tv6,2024-08-06T17:27:51.023,1,,0.09,0.3,4.99,0.27,0.24,Reverse Holofoil,,1,Common,Basic Energy,,,,,,,
562157,Basic Psychic Energy,Basic Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/562157_200w.jpg,3,23529,https://cpt.tcgcsv.com/9Tv6,2024-08-06T17:28:39.317,1,,0.1,0.29,4.99,0.25,,Reverse Holofoil,,5,Common,Basic Energy,,,,,,,
562158,Basic Fighting Energy,Basic Fighting Energy,https://tcgplayer-cdn.tcgplayer.com/product/562158_200w.jpg,3,23529,https://cpt.tcgcsv.com/bTv6,2024-08-06T17:29:08.957,1,,0.05,0.25,4.99,0.2,,Reverse Holofoil,,6,Common,Basic Energy,,,,,,,
562159,Basic Metal Energy (Reverse Holofoil),Basic Metal Energy Reverse Holofoil,https://tcgplayer-cdn.tcgplayer.com/product/562159_200w.jpg,3,23529,https://cpt.tcgcsv.com/cTv6,2024-09-03T13:48:28.007,1,,0.05,0.26,4.99,0.24,0.26,Reverse Holofoil,,8,Common,Basic Energy,,,,,,,
562160,Basic Fire Energy,Basic Fire Energy,https://tcgplayer-cdn.tcgplayer.com/product/562160_200w.jpg,3,23529,https://cpt.tcgcsv.com/dTv6,2024-08-06T17:30:00.333,1,,0.09,0.33,4.99,0.28,,Reverse Holofoil,,2,Common,Basic Energy,,,,,,,
562361,Code Card - Shrouded Fable Booster Pack,Code Card Shrouded Fable Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/562361_200w.jpg,3,23529,https://cpt.tcgcsv.com/fZv6,2025-03-06T13:49:01.533,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.08,4.99,0.06,0.07,Normal,,,Code Card,,,,,,,,
562362,Code Card - Shrouded Fable Greninja ex Special Illustration Collection,Code Card Shrouded Fable Greninja ex Special Illustration Collection,https://tcgplayer-cdn.tcgplayer.com/product/562362_200w.jpg,3,23529,https://cpt.tcgcsv.com/gZv6,2024-08-19T19:46:52.113,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.05,0.15,2.95,0.14,,Normal,,,Code Card,,,,,,,,
562363,Code Card - Shrouded Fable Kingdra ex Special Illustration Collection,Code Card Shrouded Fable Kingdra ex Special Illustration Collection,https://tcgplayer-cdn.tcgplayer.com/product/562363_200w.jpg,3,23529,https://cpt.tcgcsv.com/hZv6,2024-08-19T19:47:03.403,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.04,0.14,2.95,0.12,,Normal,,,Code Card,,,,,,,,
562364,Code Card - Shrouded Fable Kingambit Illustration Collection,Code Card Shrouded Fable Kingambit Illustration Collection,https://tcgplayer-cdn.tcgplayer.com/product/562364_200w.jpg,3,23529,https://cpt.tcgcsv.com/jZv6,2024-08-19T19:47:18.663,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.13,1.95,0.09,,Normal,,,Code Card,,,,,,,,
563014,Basic Water Energy,Basic Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/563014_200w.jpg,3,23529,https://cpt.tcgcsv.com/jdw6,2024-08-13T13:14:36.373,1,,0.08,0.3,4.99,0.3,,Reverse Holofoil,,3,Common,Basic Energy,,,,,,,
563844,Code Card - Shrouded Fable 3 Pack Blister [Pecharunt],Code Card Shrouded Fable 3 Pack Blister Pecharunt,https://tcgplayer-cdn.tcgplayer.com/product/563844_200w.jpg,3,23529,https://cpt.tcgcsv.com/Vxw6,2024-08-19T19:47:29.787,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.03,0.08,0.99,0.08,,Normal,,,Code Card,,,,,,,,
575152,Code Card - Shrouded Fable Elite Trainer Box,Code Card Shrouded Fable Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/575152_200w.jpg,3,23529,https://cpt.tcgcsv.com/35D6,2024-09-03T14:03:45.47,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.01,0.09,1.0,0.08,,Normal,,,Code Card,,,,,,,,
576483,Code Card - Shrouded Fable Pokemon Center Elite Trainer Box (Exclusive),Code Card Shrouded Fable Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/576483_200w.jpg,3,23529,https://cpt.tcgcsv.com/HCD6,2024-09-04T16:58:35.19,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.39,0.7,1.99,0.64,,Normal,,,Code Card,,,,,,,,
618355,Shrouded Fable Booster Bundle Display,Shrouded Fable Booster Bundle Display,https://tcgplayer-cdn.tcgplayer.com/product/618355_200w.jpg,3,23529,https://cpt.tcgcsv.com/7mZ6,2025-10-02T14:48:05.177,0,"Shadowy Secrets & Toxic Tricks!
Rumors swirl and memories deceive as the march of time beats on in the land of Kitakami! Prepare for nightfall and discover a malevolent presence as Pecharunt ex commands the Loyal Three—Okidogi ex, Munkidori ex, and Fezandipiti ex—to do its nefarious bidding. Meanwhile, Revavroom ex plugs into the grid to Terastallize into a Lightning type, and Kingdra ex makes a royal splash in the Pokémon TCG: Scarlet & Violet—Shrouded Fable expansion!<br><br>

Contains 10 Booster Bundles. Each Booster Bundle contains six booster packs from Shrouded Fable.
<br>
Expand your collection with this Booster Bundle containing six booster packs from Pokémon TCG: Scarlet & Violet—Shrouded Fable!",900.0,950.0,999.99,599.99,,Normal,,,,,,,,,,,
635485,Shrouded Fable Booster Bundle Display Case,Shrouded Fable Booster Bundle Display Case,https://tcgplayer-cdn.tcgplayer.com/product/635485_200w.jpg,3,23529,https://cpt.tcgcsv.com/Kc67,2025-06-03T12:14:14.693,0,"Shadowy Secrets & Toxic Tricks!
Rumors swirl and memories deceive as the march of time beats on in the land of Kitakami! Prepare for nightfall and discover a malevolent presence as Pecharunt ex commands the Loyal Three—Okidogi ex, Munkidori ex, and Fezandipiti ex—to do its nefarious bidding. Meanwhile, Revavroom ex plugs into the grid to Terastallize into a Lightning type, and Kingdra ex makes a royal splash in the Pokémon TCG: Scarlet & Violet—Shrouded Fable expansion!<br><br>
<strong> Booster Bundle Display Case contains 6 displays with 60 Booster Bundles </strong><br>

• Each Bundle includes six booster packs from the Pokémon TCG: Scarlet & Violet—Shrouded Fable expansion<br>
•Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.",,,,,,,,,,,,,,,,,
635736,Shrouded Fable Booster Bundle Case,Shrouded Fable Booster Bundle Case,https://tcgplayer-cdn.tcgplayer.com/product/635736_200w.jpg,3,23529,https://cpt.tcgcsv.com/Lj67,2025-06-04T12:10:20.46,0,"Shadowy Secrets & Toxic Tricks!
Rumors swirl and memories deceive as the march of time beats on in the land of Kitakami! Prepare for nightfall and discover a malevolent presence as Pecharunt ex commands the Loyal Three—Okidogi ex, Munkidori ex, and Fezandipiti ex—to do its nefarious bidding. Meanwhile, Revavroom ex plugs into the grid to Terastallize into a Lightning type, and Kingdra ex makes a royal splash in the Pokémon TCG: Scarlet & Violet—Shrouded Fable expansion!<br><br>
<strong> Booster Bundle Case contains 20 Booster Bundles </strong><br>

• Each Bundle includes six booster packs from the Pokémon TCG: Scarlet & Violet—Shrouded Fable expansion<br>
•Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.",,,,,,,,,,,,,,,,,
