productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRetreatCost,extCardText
89188,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89188_200w.jpg,3,1396,https://cpt.tcgcsv.com/NHK,2025-01-31T19:10:01.257,1,072/111,Common,Grass,50,Basic,"[G] Withdraw
<br>Flip a coin. If heads, prevent all damage done to Shuckle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>","[GG] Wrap (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,,0.82,1.49,4.99,1.51,,1st Edition,1,
89188,Shuckle,Shuckle,https://tcgplayer-cdn.tcgplayer.com/product/89188_200w.jpg,3,1396,https://cpt.tcgcsv.com/NHK,2025-01-31T19:10:01.257,1,072/111,Common,Grass,50,Basic,"[G] Withdraw
<br>Flip a coin. If heads, prevent all damage done to Shuckle during your opponent's next turn. <em>(Any other effects of attacks still happen.)</em>","[GG] Wrap (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,,0.38,0.81,4.59,0.85,0.65,Unlimited,1,
89232,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89232_200w.jpg,3,1396,https://cpt.tcgcsv.com/GJK,2022-11-23T15:47:42.533,1,013/111,Holo Rare,Metal,60,Basic,"[1] Claw (20)
<br>Flip a coin. If tails, this attack does nothing.","[2M] Steel Wing (30)
<br>Flip a coin. If heads, all damage done by attacks to Skarmory during your opponent's next turn is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",R,G-30,50.65,50.93,78.9,44.72,50.93,1st Edition Holofoil,2,
89232,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89232_200w.jpg,3,1396,https://cpt.tcgcsv.com/GJK,2022-11-23T15:47:42.533,1,013/111,Holo Rare,Metal,60,Basic,"[1] Claw (20)
<br>Flip a coin. If tails, this attack does nothing.","[2M] Steel Wing (30)
<br>Flip a coin. If heads, all damage done by attacks to Skarmory during your opponent's next turn is reduced by 20 <em>(after applying Weakness and Resistance)</em>.",R,G-30,15.02,19.99,29.98,21.13,,Unlimited Holofoil,2,
89252,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/89252_200w.jpg,3,1396,https://cpt.tcgcsv.com/3KK,2025-02-05T21:05:30.03,1,049/111,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder (10)
<br>The Defending Pokémon is now Poisoned.","[G] Stun Spore (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,F-30,0.5,1.4,3.26,1.22,,1st Edition,,
89252,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/89252_200w.jpg,3,1396,https://cpt.tcgcsv.com/3KK,2025-02-05T21:05:30.03,1,049/111,Uncommon,Grass,60,Stage 1,"[G] Poisonpowder (10)
<br>The Defending Pokémon is now Poisoned.","[G] Stun Spore (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,F-30,0.24,0.62,18.99,0.63,,Unlimited,,
89311,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/89311_200w.jpg,3,1396,https://cpt.tcgcsv.com/fLK,2022-11-23T15:50:18.77,1,014/111,Holo Rare,Psychic,80,Stage 1,"[PPP] Mind Blast (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokémon is now Confused. If tails, this attack does 20 damage.",,P,,101.28,142.5,185.0,166.5,,1st Edition Holofoil,3,"<strong>Pokémon Power: Mind Games</strong> Whenever your opponent plays a Trainer card, you may flip a coin. If heads, that card does nothing. Put it on top of your opponent's deck. This power can't be used if Slowking is Asleep, Confused, or Paralyzed."
89311,Slowking,Slowking,https://tcgplayer-cdn.tcgplayer.com/product/89311_200w.jpg,3,1396,https://cpt.tcgcsv.com/fLK,2022-11-23T15:50:18.77,1,014/111,Holo Rare,Psychic,80,Stage 1,"[PPP] Mind Blast (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage and the Defending Pokémon is now Confused. If tails, this attack does 20 damage.",,P,,31.11,41.23,88.41,40.94,,Unlimited Holofoil,3,"<strong>Pokémon Power: Mind Games</strong> Whenever your opponent plays a Trainer card, you may flip a coin. If heads, that card does nothing. Put it on top of your opponent's deck. This power can't be used if Slowking is Asleep, Confused, or Paralyzed."
89323,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89323_200w.jpg,3,1396,https://cpt.tcgcsv.com/tLK,2022-11-23T15:51:36.513,1,073/111,Common,Psychic,50,Basic,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Slowpoke but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",P,,1.22,3.9,29.99,3.81,,1st Edition,1,
89323,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89323_200w.jpg,3,1396,https://cpt.tcgcsv.com/tLK,2022-11-23T15:51:36.513,1,073/111,Common,Psychic,50,Basic,"[P] Psyshock (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Slowpoke but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",P,,0.28,0.99,4.37,1.11,,Unlimited,1,
89367,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89367_200w.jpg,3,1396,https://cpt.tcgcsv.com/mMK,2023-01-15T17:34:03.153,1,025/111,Rare,Darkness,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[DD] Beat Up (20x)
<br>Flip a coin for each of your Pokémon in play (including this one). This attack does 20 damage times the number of heads.",,P-30,5.09,7.49,13.46,8.02,7.3,1st Edition,,
89367,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89367_200w.jpg,3,1396,https://cpt.tcgcsv.com/mMK,2023-01-15T17:34:03.153,1,025/111,Rare,Darkness,60,Basic,"[1] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.","[DD] Beat Up (20x)
<br>Flip a coin for each of your Pokémon in play (including this one). This attack does 20 damage times the number of heads.",,P-30,2.85,4.3,9.99,4.39,4.14,Unlimited,,
89412,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89412_200w.jpg,3,1396,https://cpt.tcgcsv.com/gNK,2022-11-23T15:54:20.79,1,074/111,Common,Colorless,50,Basic,"[1] Roar
<br>Flip a coin. If heads and if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>","[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,P-30,0.69,1.16,3.99,1.18,0.97,1st Edition,1,
89412,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89412_200w.jpg,3,1396,https://cpt.tcgcsv.com/gNK,2022-11-23T15:54:20.79,1,074/111,Common,Colorless,50,Basic,"[1] Roar
<br>Flip a coin. If heads and if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. <em>(Do the damage before switching the Pokémon.)</em>","[2] Lick (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",F,P-30,0.21,0.44,2.5,0.42,0.36,Unlimited,1,
89453,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89453_200w.jpg,3,1396,https://cpt.tcgcsv.com/5PK,2025-02-05T21:05:30.077,1,075/111,Common,Grass,40,Basic,"[1] Scary Face
<br>Flip a coin. If heads, until the end of your opponent's next turn the Defending Pokémon can't attack or retreat.","[G] String Shot (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,,0.45,1.0,4.99,1.15,,1st Edition,1,
89453,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89453_200w.jpg,3,1396,https://cpt.tcgcsv.com/5PK,2025-02-05T21:05:30.077,1,075/111,Common,Grass,40,Basic,"[1] Scary Face
<br>Flip a coin. If heads, until the end of your opponent's next turn the Defending Pokémon can't attack or retreat.","[G] String Shot (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,,0.14,0.41,1.55,0.44,,Unlimited,1,
89482,Sprout Tower,Sprout Tower,https://tcgplayer-cdn.tcgplayer.com/product/89482_200w.jpg,3,1396,https://cpt.tcgcsv.com/GPK,2025-04-13T05:05:08.917,1,097/111,Uncommon,Stadium,,,,,,,0.75,1.57,4.99,1.36,1.09,1st Edition,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
All damage done by Colorless Pokémon's attacks is reduced by 30 <em>(after applying Weakness and Resistance)</em>."
89482,Sprout Tower,Sprout Tower,https://tcgplayer-cdn.tcgplayer.com/product/89482_200w.jpg,3,1396,https://cpt.tcgcsv.com/GPK,2025-04-13T05:05:08.917,1,097/111,Uncommon,Stadium,,,,,,,0.48,0.81,3.99,0.81,0.62,Unlimited,,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
All damage done by Colorless Pokémon's attacks is reduced by 30 <em>(after applying Weakness and Resistance)</em>."
89501,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89501_200w.jpg,3,1396,https://cpt.tcgcsv.com/2QK,2025-02-05T21:05:30.14,1,076/111,Common,Colorless,60,Basic,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[3] Mystifying Horns (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,0.43,1.65,4.99,1.68,,1st Edition,,
89501,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89501_200w.jpg,3,1396,https://cpt.tcgcsv.com/2QK,2025-02-05T21:05:30.14,1,076/111,Common,Colorless,60,Basic,"[2] Stomp (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage.","[3] Mystifying Horns (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",F,P-30,0.18,0.5,1.62,0.53,,Unlimited,,
89555,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89555_200w.jpg,3,1396,https://cpt.tcgcsv.com/7RK,2023-04-29T10:08:59.357,1,015/111,Holo Rare,Metal,110,Stage 1,[2] Tackle (20),"[2M] Tail Crush (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage; if tails, this attack does 30 damage.",R,G-30,57.0,90.55,139.99,90.71,74.99,1st Edition Holofoil,4,
89555,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/89555_200w.jpg,3,1396,https://cpt.tcgcsv.com/7RK,2023-04-29T10:08:59.357,1,015/111,Holo Rare,Metal,110,Stage 1,[2] Tackle (20),"[2M] Tail Crush (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 20 more damage; if tails, this attack does 30 damage.",R,G-30,22.5,32.5,73.95,34.24,27.3,Unlimited Holofoil,4,
89592,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89592_200w.jpg,3,1396,https://cpt.tcgcsv.com/SRK,2023-09-22T08:36:17.58,1,077/111,Common,Fighting,60,Basic,"[F] Flail (10x)
<br>Does 10 damage times the number of damage counters on Sudowoodo.",[1F] Rock Throw (30),G,,0.92,1.83,4.99,1.95,,1st Edition,3,
89592,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89592_200w.jpg,3,1396,https://cpt.tcgcsv.com/SRK,2023-09-22T08:36:17.58,1,077/111,Common,Fighting,60,Basic,"[F] Flail (10x)
<br>Does 10 damage times the number of damage counters on Sudowoodo.",[1F] Rock Throw (30),G,,0.31,0.59,2.25,0.65,0.34,Unlimited,3,
89612,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89612_200w.jpg,3,1396,https://cpt.tcgcsv.com/gSK,2022-11-23T16:02:52.93,1,050/111,Uncommon,Grass,70,Stage 1,"[GGG] Petal Dance (30x)
<br>Flip 3 coins.  This attack does 30 damage times the number of heads. Sunflora is now Confused <em>(after doing damage)</em>.",,R,,1.73,2.48,5.99,2.34,,1st Edition,1,
89612,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89612_200w.jpg,3,1396,https://cpt.tcgcsv.com/gSK,2022-11-23T16:02:52.93,1,050/111,Uncommon,Grass,70,Stage 1,"[GGG] Petal Dance (30x)
<br>Flip 3 coins.  This attack does 30 damage times the number of heads. Sunflora is now Confused <em>(after doing damage)</em>.",,R,,1.0,1.64,2.99,1.68,2.99,Unlimited,1,
89617,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89617_200w.jpg,3,1396,https://cpt.tcgcsv.com/mSK,2025-02-05T21:05:30.203,1,078/111,Common,Grass,40,Basic,"[G] Growth
<br>Flip a coin. If heads, you may attach up to 2 Grass Energy cards from your hand to Sunkern.","[GGG] Mega Drain (30)
<br>Remove a number of damage counters from Sunkern equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Sunkern has fewer damage counters than that, remove all of them.",R,,0.56,1.04,4.99,1.18,,1st Edition,2,
89617,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89617_200w.jpg,3,1396,https://cpt.tcgcsv.com/mSK,2025-02-05T21:05:30.203,1,078/111,Common,Grass,40,Basic,"[G] Growth
<br>Flip a coin. If heads, you may attach up to 2 Grass Energy cards from your hand to Sunkern.","[GGG] Mega Drain (30)
<br>Remove a number of damage counters from Sunkern equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (rounded up to the nearest 10). If Sunkern has fewer damage counters than that, remove all of them.",R,,0.23,0.57,2.0,0.57,,Unlimited,2,
89628,Super Energy Retrieval,Super Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/89628_200w.jpg,3,1396,https://cpt.tcgcsv.com/BSK,2022-11-23T16:04:22.933,1,089/111,Rare,Trainer,,,,,,,1.68,2.78,4.99,2.54,,1st Edition,,"Trade 2 of the other cards in your hand for 4 basic Energy cards from your discard pile. If you have fewer than 4 basic Energy cards there, take all of them."
89628,Super Energy Retrieval,Super Energy Retrieval,https://tcgplayer-cdn.tcgplayer.com/product/89628_200w.jpg,3,1396,https://cpt.tcgcsv.com/BSK,2022-11-23T16:04:22.933,1,089/111,Rare,Trainer,,,,,,,0.95,1.48,3.0,1.42,,Unlimited,,"Trade 2 of the other cards in your hand for 4 basic Energy cards from your discard pile. If you have fewer than 4 basic Energy cards there, take all of them."
89633,Super Rod,Super Rod,https://tcgplayer-cdn.tcgplayer.com/product/89633_200w.jpg,3,1396,https://cpt.tcgcsv.com/HSK,2024-07-29T04:55:20.073,1,103/111,Common,Trainer,,,,,,,0.62,0.97,2.74,0.94,1.64,1st Edition,,"Flip a coin. If heads, put an Evolution card from your discard pile, if any, into your hand. If tails, put a Basic Pokémon card from your discard pile, if any, into your hand."
89633,Super Rod,Super Rod,https://tcgplayer-cdn.tcgplayer.com/product/89633_200w.jpg,3,1396,https://cpt.tcgcsv.com/HSK,2024-07-29T04:55:20.073,1,103/111,Common,Trainer,,,,,,,0.01,0.55,501.5,0.84,1.13,Unlimited,,"Flip a coin. If heads, put an Evolution card from your discard pile, if any, into your hand. If tails, put a Basic Pokémon card from your discard pile, if any, into your hand."
89634,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/89634_200w.jpg,3,1396,https://cpt.tcgcsv.com/JSK,2022-11-23T16:05:55.783,1,098/111,Uncommon,Trainer,,,,,,,0.8,1.55,4.99,1.51,,1st Edition,,"Flip a coin. If heads, return 1 of your Pokémon and all cards attached to it to your hand."
89634,Super Scoop Up,Super Scoop Up,https://tcgplayer-cdn.tcgplayer.com/product/89634_200w.jpg,3,1396,https://cpt.tcgcsv.com/JSK,2022-11-23T16:05:55.783,1,098/111,Uncommon,Trainer,,,,,,,0.5,1.12,2.29,1.2,,Unlimited,,"Flip a coin. If heads, return 1 of your Pokémon and all cards attached to it to your hand."
89698,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89698_200w.jpg,3,1396,https://cpt.tcgcsv.com/-TK,2023-08-09T13:52:44.567,1,079/111,Common,Water,40,Basic,"[W] Powder Snow (10)
<br>The Defending Pokémon is now Asleep.",,G,L-30,0.65,1.0,4.99,0.98,0.85,1st Edition,1,
89698,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89698_200w.jpg,3,1396,https://cpt.tcgcsv.com/-TK,2023-08-09T13:52:44.567,1,079/111,Common,Water,40,Basic,"[W] Powder Snow (10)
<br>The Defending Pokémon is now Asleep.",,G,L-30,0.11,0.52,5.98,0.54,0.43,Unlimited,1,
89918,Time Capsule,Time Capsule,https://tcgplayer-cdn.tcgplayer.com/product/89918_200w.jpg,3,1396,https://cpt.tcgcsv.com/n-K,2023-02-23T20:49:58.887,1,090/111,Rare,Trainer,,,,,,,0.99,2.1,6.99,2.12,,1st Edition,,"Your opponent may choose 5 Basic Pokémon, Evolution, and/or basic Energy cards in his or her discard pile. <em>(If your opponent doesn't have that many, he or she chooses all or none of them.)</em> If your opponent chooses any cards, he or she shuffles them into his or her deck. Either way, you may do the same, and you can't play any more Trainer cards this turn."
89918,Time Capsule,Time Capsule,https://tcgplayer-cdn.tcgplayer.com/product/89918_200w.jpg,3,1396,https://cpt.tcgcsv.com/n-K,2023-02-23T20:49:58.887,1,090/111,Rare,Trainer,,,,,,,0.7,1.0,4.99,1.04,0.93,Unlimited,,"Your opponent may choose 5 Basic Pokémon, Evolution, and/or basic Energy cards in his or her discard pile. <em>(If your opponent doesn't have that many, he or she chooses all or none of them.)</em> If your opponent chooses any cards, he or she shuffles them into his or her deck. Either way, you may do the same, and you can't play any more Trainer cards this turn."
89929,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89929_200w.jpg,3,1396,https://cpt.tcgcsv.com/C-K,2023-05-06T19:44:58.74,1,051/111,Uncommon,Colorless,40,Basic,"[2] Poison Barb (10)
<br>The Defending Pokémon is now Poisoned.",,,P-30,6.58,12.04,16.0,11.61,,1st Edition,1,
89929,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89929_200w.jpg,3,1396,https://cpt.tcgcsv.com/C-K,2023-05-06T19:44:58.74,1,051/111,Uncommon,Colorless,40,Basic,"[2] Poison Barb (10)
<br>The Defending Pokémon is now Poisoned.",,,P-30,2.87,3.44,9.99,4.6,,Unlimited,1,
89939,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89939_200w.jpg,3,1396,https://cpt.tcgcsv.com/P-K,2022-11-23T16:10:22.41,1,016/111,Holo Rare,Colorless,60,Stage 1,"[1] Super Metronome
<br>Flip a coin. If heads, choose an attack of 1 of your opponent's Pokémon. Super Metronome copies that attack except for its Energy cost. <em>(You must still do anything else in order to use that attack.) (No matter what type the Defending Pokémon is, Togetic's type is still Colorless.)</em> Togetic performs that attack. (Togetic can make that attack even if it does not have the appropriate number or type of Energy attached to it necessary to make the attack.)","[3] Fly (30)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Togetic; if tails, this attack does nothing <em>(not even damage)</em>.",,F-30,61.68,70.99,87.69,73.43,,1st Edition Holofoil,,
89939,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89939_200w.jpg,3,1396,https://cpt.tcgcsv.com/P-K,2022-11-23T16:10:22.41,1,016/111,Holo Rare,Colorless,60,Stage 1,"[1] Super Metronome
<br>Flip a coin. If heads, choose an attack of 1 of your opponent's Pokémon. Super Metronome copies that attack except for its Energy cost. <em>(You must still do anything else in order to use that attack.) (No matter what type the Defending Pokémon is, Togetic's type is still Colorless.)</em> Togetic performs that attack. (Togetic can make that attack even if it does not have the appropriate number or type of Energy attached to it necessary to make the attack.)","[3] Fly (30)
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Togetic; if tails, this attack does nothing <em>(not even damage)</em>.",,F-30,18.0,25.5,59.89,26.59,,Unlimited Holofoil,,
89991,Totodile (80),Totodile 80,https://tcgplayer-cdn.tcgplayer.com/product/89991_200w.jpg,3,1396,https://cpt.tcgcsv.com/R_K,2023-07-08T15:49:52.617,1,080/111,Common,Water,40,Basic,[1] Bite (10),"[1W] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Totodile.",G,,1.4,3.75,111.72,3.64,,1st Edition,1,
89991,Totodile (80),Totodile 80,https://tcgplayer-cdn.tcgplayer.com/product/89991_200w.jpg,3,1396,https://cpt.tcgcsv.com/R_K,2023-07-08T15:49:52.617,1,080/111,Common,Water,40,Basic,[1] Bite (10),"[1W] Rage (10+)
<br>Does 10 damage plus 10 more damage for each damage counter on Totodile.",G,,0.28,0.75,4.11,0.96,0.6,Unlimited,1,
89992,Totodile (81),Totodile 81,https://tcgplayer-cdn.tcgplayer.com/product/89992_200w.jpg,3,1396,https://cpt.tcgcsv.com/S_K,2025-02-05T21:05:30.267,1,081/111,Common,Water,50,Basic,"[1] Leer
<br>Flip a coin. If heads, the Defending Pokémon can't attack Totodile during your opponent's next turn. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[W] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",G,,1.25,3.54,5.66,3.71,,1st Edition,1,
89992,Totodile (81),Totodile 81,https://tcgplayer-cdn.tcgplayer.com/product/89992_200w.jpg,3,1396,https://cpt.tcgcsv.com/S_K,2025-02-05T21:05:30.267,1,081/111,Common,Water,50,Basic,"[1] Leer
<br>Flip a coin. If heads, the Defending Pokémon can't attack Totodile during your opponent's next turn. <em>(Benching or evolving either Pokémon ends this effect.)</em>","[W] Fury Swipes (10x)
<br>Flip 3 coins. This attack does 10 damage times the number of heads.",G,,0.35,0.75,4.65,0.84,,Unlimited,1,
90098,Typhlosion (17),Typhlosion 17,https://tcgplayer-cdn.tcgplayer.com/product/90098_200w.jpg,3,1396,https://cpt.tcgcsv.com/-2L,2022-11-23T16:16:14.82,1,017/111,Holo Rare,Fire,100,Stage 2,"[RRRR] Flame Burst (60+)
<br>Flip a coin. If heads, this attack does 60 damage plus 20 more damage and does 20 damage to Typhlosion. If tails, this attack does 60 damage.",,W,,304.98,627.49,950.0,352.49,,1st Edition Holofoil,2,"<strong>Pokémon Power: Fire Recharge</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, attach a Fire Energy card from your discard pile to 1 of your Fire Pokémon. This power can't be used if Typhlosion is Asleep, Confused, or Paralyzed."
90098,Typhlosion (17),Typhlosion 17,https://tcgplayer-cdn.tcgplayer.com/product/90098_200w.jpg,3,1396,https://cpt.tcgcsv.com/-2L,2022-11-23T16:16:14.82,1,017/111,Holo Rare,Fire,100,Stage 2,"[RRRR] Flame Burst (60+)
<br>Flip a coin. If heads, this attack does 60 damage plus 20 more damage and does 20 damage to Typhlosion. If tails, this attack does 60 damage.",,W,,104.51,147.5,299.99,159.74,,Unlimited Holofoil,2,"<strong>Pokémon Power: Fire Recharge</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, attach a Fire Energy card from your discard pile to 1 of your Fire Pokémon. This power can't be used if Typhlosion is Asleep, Confused, or Paralyzed."
90099,Typhlosion (18),Typhlosion 18,https://tcgplayer-cdn.tcgplayer.com/product/90099_200w.jpg,3,1396,https://cpt.tcgcsv.com/_2L,2022-11-29T04:32:58.143,1,018/111,Holo Rare,Fire,100,Stage 2,"[RRRR] Flame Wheel (80)
<br>Discard 3 Fire Energy cards attached to Typhlosion in order to use this attack. Do 20 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,W,,185.85,185.99,189.99,195.0,,1st Edition Holofoil,2,"<strong>Pokémon Power: Fire Boost</strong> When you play Typhlosion from your hand, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to Typhlosion. Shuffle your deck afterward."
90099,Typhlosion (18),Typhlosion 18,https://tcgplayer-cdn.tcgplayer.com/product/90099_200w.jpg,3,1396,https://cpt.tcgcsv.com/_2L,2022-11-29T04:32:58.143,1,018/111,Holo Rare,Fire,100,Stage 2,"[RRRR] Flame Wheel (80)
<br>Discard 3 Fire Energy cards attached to Typhlosion in order to use this attack. Do 20 damage to each Benched Pokémon <em>(yours and your opponent's)</em>. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,W,,80.0,109.99,151.22,110.02,,Unlimited Holofoil,2,"<strong>Pokémon Power: Fire Boost</strong> When you play Typhlosion from your hand, you may flip a coin. If heads, search your deck for up to 4 Fire Energy cards and attach them to Typhlosion. Shuffle your deck afterward."
90502,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90502_200w.jpg,3,1396,https://cpt.tcgcsv.com/3dL,2022-11-25T20:00:05.39,1,111/111,Common,Basic Energy,,,,,,,0.62,1.15,3.89,1.21,,1st Edition,,
90502,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90502_200w.jpg,3,1396,https://cpt.tcgcsv.com/3dL,2022-11-25T20:00:05.39,1,111/111,Common,Basic Energy,,,,,,,0.14,0.3,35.0,0.34,,Unlimited,,
90632,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90632_200w.jpg,3,1396,https://cpt.tcgcsv.com/GgL,2025-01-22T05:16:05.343,1,082/111,Common,Water,50,Basic,"[W] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[2] Slam (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",G,L-30,0.63,1.69,4.98,1.53,,1st Edition,1,
90632,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90632_200w.jpg,3,1396,https://cpt.tcgcsv.com/GgL,2025-01-22T05:16:05.343,1,082/111,Common,Water,50,Basic,"[W] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.","[2] Slam (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",G,L-30,0.23,0.7,1.71,0.84,,Unlimited,1,
90661,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90661_200w.jpg,3,1396,https://cpt.tcgcsv.com/fhL,2022-11-25T20:07:01.7,1,052/111,Uncommon,Psychic,80,Stage 1,"[P] Prophecy
<br>Look at the top 3 cards of either player's deck and rearrange them as you like.","[PPP] Confuse Ray (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,F-30,1.25,1.81,2.73,1.56,,1st Edition,1,
90661,Xatu,Xatu,https://tcgplayer-cdn.tcgplayer.com/product/90661_200w.jpg,3,1396,https://cpt.tcgcsv.com/fhL,2022-11-25T20:07:01.7,1,052/111,Uncommon,Psychic,80,Stage 1,"[P] Prophecy
<br>Look at the top 3 cards of either player's deck and rearrange them as you like.","[PPP] Confuse Ray (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,F-30,0.35,1.03,2.0,1.1,0.64,Unlimited,1,
