productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack3
88987,Scramble Energy,Scramble Energy,https://tcgplayer-cdn.tcgplayer.com/product/88987_200w.jpg,3,1404,https://cpt.tcgcsv.com/MCK,2024-04-11T17:56:46.187,1,95/107,Uncommon,Special Energy,,,"Scramble Energy can be attached only to an Evolved Pokemon <em>(excluding Pokemon-ex)</em>.  Scramble Energy provides 1 Colorless Energy.  While in play, if you have more Prize cards left than your opponent, Scramble Energy provides every type of Energy but provides only 3 in any combination at a time.  If the Pokemon Scramble Energy is attached to isn't an Evolved Pokemon <em>(or evolves into Pokemon-ex)</em>, discard Scramble Energy.",,,,,,3.13,4.25,6.97,4.27,,Normal,
88987,Scramble Energy,Scramble Energy,https://tcgplayer-cdn.tcgplayer.com/product/88987_200w.jpg,3,1404,https://cpt.tcgcsv.com/MCK,2024-04-11T17:56:46.187,1,95/107,Uncommon,Special Energy,,,"Scramble Energy can be attached only to an Evolved Pokemon <em>(excluding Pokemon-ex)</em>.  Scramble Energy provides 1 Colorless Energy.  While in play, if you have more Prize cards left than your opponent, Scramble Energy provides every type of Energy but provides only 3 in any combination at a time.  If the Pokemon Scramble Energy is attached to isn't an Evolved Pokemon <em>(or evolves into Pokemon-ex)</em>, discard Scramble Energy.",,,,,,6.5,9.0,21.59,6.5,,Reverse Holofoil,
89025,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/89025_200w.jpg,3,1404,https://cpt.tcgcsv.com/wDK,2025-04-17T17:06:08.543,1,24/107,Rare,Water,70,Stage 1,,"[1] Triple Breach 
<br>Choose 3 of your opponent's Pokemon.  This attack does 10 damage to each of those Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2] Rend (30+) 
<br>If the Defending Pokemon already has damage counters on it, this attack does 30 damage plus 20 more damage.",L,None,0,0.29,0.78,2.79,0.86,,Normal,
89025,Seaking,Seaking,https://tcgplayer-cdn.tcgplayer.com/product/89025_200w.jpg,3,1404,https://cpt.tcgcsv.com/wDK,2025-04-17T17:06:08.543,1,24/107,Rare,Water,70,Stage 1,,"[1] Triple Breach 
<br>Choose 3 of your opponent's Pokemon.  This attack does 10 damage to each of those Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2] Rend (30+) 
<br>If the Defending Pokemon already has damage counters on it, this attack does 30 damage plus 20 more damage.",L,None,0,5.8,10.24,14.99,9.99,,Reverse Holofoil,
89039,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/89039_200w.jpg,3,1404,https://cpt.tcgcsv.com/PDK,2024-04-11T17:56:46.507,1,71/107,Common,Grass,40,Basic,,"[1] Collect 
<br>Draw a card.","[G] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R,None,1,0.13,0.25,2.99,0.25,0.23,Normal,
89039,Seedot,Seedot,https://tcgplayer-cdn.tcgplayer.com/product/89039_200w.jpg,3,1404,https://cpt.tcgcsv.com/PDK,2024-04-11T17:56:46.507,1,71/107,Common,Grass,40,Basic,,"[1] Collect 
<br>Draw a card.","[G] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R,None,1,4.27,10.87,14.99,4.64,,Reverse Holofoil,
89104,Sharpedo ex,Sharpedo ex,https://tcgplayer-cdn.tcgplayer.com/product/89104_200w.jpg,3,1404,https://cpt.tcgcsv.com/6GK,2024-04-11T17:56:46.667,1,104/107,Ultra Rare,Darkness,100,Stage 1,,"[2] Drag Off (20) 
<br>Before doing damage, you may switch 1 of your opponent's Benched Pokemon with the Defending Pokemon.  If you do, this attack does 20 damage to the new Defending Pokemon.  Your opponent chooses the Defending Pokemon to switch.","[1DD] Darkness Blast (60+) 
<br>You may discard a Darkness Energy attached to Sharpedo ex.  If you do, this attack does 60 damage plus 20 more damage and discard 1 Energy card attached to the Defending Pokemon.",G,P,0,44.93,69.99,220.3,149.5,,Holofoil,
89118,Shedinja,Shedinja,https://tcgplayer-cdn.tcgplayer.com/product/89118_200w.jpg,3,1404,https://cpt.tcgcsv.com/nGK,2024-04-11T17:56:46.9,1,14/107,Holo Rare,Psychic,50,Stage 1,"<b>Poke-BODY</b> Empty Shell<br>
<br>When Shedinja is Knocked Out, your opponent doesn't take any Prize cards.","[1] Extra Curse 
<br>Put 2 damage counters on the Defending Pokemon.  If the Defending Pokemon is Pokemon-ex, put 4 damage counters instead.",,None,None,0,10.38,14.44,34.99,15.91,,Holofoil,
89118,Shedinja,Shedinja,https://tcgplayer-cdn.tcgplayer.com/product/89118_200w.jpg,3,1404,https://cpt.tcgcsv.com/nGK,2024-04-11T17:56:46.9,1,14/107,Holo Rare,Psychic,50,Stage 1,"<b>Poke-BODY</b> Empty Shell<br>
<br>When Shedinja is Knocked Out, your opponent doesn't take any Prize cards.","[1] Extra Curse 
<br>Put 2 damage counters on the Defending Pokemon.  If the Defending Pokemon is Pokemon-ex, put 4 damage counters instead.",,None,None,0,23.64,48.99,58.95,23.39,,Reverse Holofoil,
89125,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/89125_200w.jpg,3,1404,https://cpt.tcgcsv.com/wGK,2024-04-11T17:56:47.343,1,45/107,Uncommon,Colorless,80,Stage 1,"<b>Poke-BODY</b> Hard Protection <br>
<br>Prevent all damage done to Shelgon by attacks from your Pokemon.","[RW] Rock Smash (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more.",,C,FR,2,0.55,1.04,4.24,1.12,,Normal,
89125,Shelgon,Shelgon,https://tcgplayer-cdn.tcgplayer.com/product/89125_200w.jpg,3,1404,https://cpt.tcgcsv.com/wGK,2024-04-11T17:56:47.343,1,45/107,Uncommon,Colorless,80,Stage 1,"<b>Poke-BODY</b> Hard Protection <br>
<br>Prevent all damage done to Shelgon by attacks from your Pokemon.","[RW] Rock Smash (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more.",,C,FR,2,3.5,8.95,12.25,10.0,,Reverse Holofoil,
89155,Shiftry,Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/89155_200w.jpg,3,1404,https://cpt.tcgcsv.com/7HK,2024-04-11T17:56:47.5,1,25/107,Rare,Grass,110,Stage 2,"<b>Poke-POWER</b> Fan Action <br>
<br>Once during your turn (before your attack), you may switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon.  Your opponent chooses the Benched Pokemon to switch.  This power can't be used if Shiftry is affected by a Special Condition.","[2G] Stadium Power (50+) 
<br>If there is any Stadium card in play, this attack does 50 damage plus 20 more damage.",,R,None,1,0.35,0.76,3.0,0.76,,Normal,
89155,Shiftry,Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/89155_200w.jpg,3,1404,https://cpt.tcgcsv.com/7HK,2024-04-11T17:56:47.5,1,25/107,Rare,Grass,110,Stage 2,"<b>Poke-POWER</b> Fan Action <br>
<br>Once during your turn (before your attack), you may switch 1 of the Defending Pokemon with 1 of your opponent's Benched Pokemon.  Your opponent chooses the Benched Pokemon to switch.  This power can't be used if Shiftry is affected by a Special Condition.","[2G] Stadium Power (50+) 
<br>If there is any Stadium card in play, this attack does 50 damage plus 20 more damage.",,R,None,1,5.0,13.19,14.0,13.0,,Reverse Holofoil,
89183,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89183_200w.jpg,3,1404,https://cpt.tcgcsv.com/HHK,2024-04-11T17:56:47.91,1,72/107,Common,Grass,40,Basic,,"[1] Stun Spore 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[G] Trip Over (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R,W,1,0.25,0.72,2.0,0.71,,Normal,
89183,Shroomish,Shroomish,https://tcgplayer-cdn.tcgplayer.com/product/89183_200w.jpg,3,1404,https://cpt.tcgcsv.com/HHK,2024-04-11T17:56:47.91,1,72/107,Common,Grass,40,Basic,,"[1] Stun Spore 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[G] Trip Over (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",R,W,1,19.99,29.99,29.99,13.85,,Reverse Holofoil,
89211,Silcoon,Silcoon,https://tcgplayer-cdn.tcgplayer.com/product/89211_200w.jpg,3,1404,https://cpt.tcgcsv.com/fJK,2024-04-11T17:56:48.02,1,46/107,Uncommon,Grass,80,Stage 1,,[1] Ram (10),"[1G] Advanced Armor 
<br>During your opponent's next turn, prevent all effects of attacks, including damage, done to Silcoon by your opponent's Evolved Pokemon.",R,None,2,0.4,0.95,1.99,1.33,,Normal,
89211,Silcoon,Silcoon,https://tcgplayer-cdn.tcgplayer.com/product/89211_200w.jpg,3,1404,https://cpt.tcgcsv.com/fJK,2024-04-11T17:56:48.02,1,46/107,Uncommon,Grass,80,Stage 1,,[1] Ram (10),"[1G] Advanced Armor 
<br>During your opponent's next turn, prevent all effects of attacks, including damage, done to Silcoon by your opponent's Evolved Pokemon.",R,None,2,2.49,3.42,4.74,5.13,,Reverse Holofoil,
89238,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89238_200w.jpg,3,1404,https://cpt.tcgcsv.com/NJK,2024-04-11T17:56:48.147,1,26/107,Rare,Metal,70,Basic,"<b>Poke-BODY</b> Metallic Lift <br>
<br>If Skarmory has any M Energy attached to it, the Retreat Cost for Skarmory is 0.","[1] Spearhead 
<br>Draw a card.","[2] Heavy Metal (10+) 
<br>Flip a coin for each Metal Energy attached to Skarmory.  This attack does 10 damage plus 20 more damage for each heads.",L,F,1,0.72,1.05,4.74,1.23,,Normal,
89238,Skarmory,Skarmory,https://tcgplayer-cdn.tcgplayer.com/product/89238_200w.jpg,3,1404,https://cpt.tcgcsv.com/NJK,2024-04-11T17:56:48.147,1,26/107,Rare,Metal,70,Basic,"<b>Poke-BODY</b> Metallic Lift <br>
<br>If Skarmory has any M Energy attached to it, the Retreat Cost for Skarmory is 0.","[1] Spearhead 
<br>Draw a card.","[2] Heavy Metal (10+) 
<br>Flip a coin for each Metal Energy attached to Skarmory.  This attack does 10 damage plus 20 more damage for each heads.",L,F,1,23.0,38.5,38.76,19.45,,Reverse Holofoil,
89289,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/89289_200w.jpg,3,1404,https://cpt.tcgcsv.com/PKK,2024-08-05T07:21:43.5,1,15/107,Holo Rare,Colorless,120,Stage 2,"<b>Poke-BODY</b> Lazy Aura  
<br>
<br>As long as Slaking is your Active Pokemon, any damage done by attacks from your opponent's Pokemon-ex is reduced by 30 <em>(before applying Weakness and Resistance).</em>","[2] Amnesia (20) 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.","[4] Lazy Headbutt (70) 
<br>Slaking is now Asleep.",F,None,3,5.0,7.5,9.99,12.32,,Holofoil,
89289,Slaking,Slaking,https://tcgplayer-cdn.tcgplayer.com/product/89289_200w.jpg,3,1404,https://cpt.tcgcsv.com/PKK,2024-08-05T07:21:43.5,1,15/107,Holo Rare,Colorless,120,Stage 2,"<b>Poke-BODY</b> Lazy Aura  
<br>
<br>As long as Slaking is your Active Pokemon, any damage done by attacks from your opponent's Pokemon-ex is reduced by 30 <em>(before applying Weakness and Resistance).</em>","[2] Amnesia (20) 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.","[4] Lazy Headbutt (70) 
<br>Slaking is now Asleep.",F,None,3,10.49,28.75,34.99,20.07,,Reverse Holofoil,
89296,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89296_200w.jpg,3,1404,https://cpt.tcgcsv.com/XKK,2024-07-26T17:23:07.67,1,73/107,Common,Colorless,40,Basic,,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.","[1] Flail (10x)
<br>Does 10 damage times the number of damage counters on Slakoth.",F,None,1,0.25,0.63,4.74,0.7,,Normal,
89296,Slakoth,Slakoth,https://tcgplayer-cdn.tcgplayer.com/product/89296_200w.jpg,3,1404,https://cpt.tcgcsv.com/XKK,2024-07-26T17:23:07.67,1,73/107,Common,Colorless,40,Basic,,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.","[1] Flail (10x)
<br>Does 10 damage times the number of damage counters on Slakoth.",F,None,1,2.8,6.75,9.74,7.53,,Reverse Holofoil,
89342,Slugma - 074/107,Slugma 074 107,https://tcgplayer-cdn.tcgplayer.com/product/89342_200w.jpg,3,1404,https://cpt.tcgcsv.com/SLK,2024-04-11T17:56:48.657,1,74/107,Common,Fire,50,Basic,,"[1] Collect 
<br>Draw a card.",[1] Combustion (10),W,None,2,0.54,1.55,3.95,1.54,,Normal,
89342,Slugma - 074/107,Slugma 074 107,https://tcgplayer-cdn.tcgplayer.com/product/89342_200w.jpg,3,1404,https://cpt.tcgcsv.com/SLK,2024-04-11T17:56:48.657,1,74/107,Common,Fire,50,Basic,,"[1] Collect 
<br>Draw a card.",[1] Combustion (10),W,None,2,6.66,8.75,29.98,33.31,,Reverse Holofoil,
89343,Slugma - 075/107,Slugma 075 107,https://tcgplayer-cdn.tcgplayer.com/product/89343_200w.jpg,3,1404,https://cpt.tcgcsv.com/TLK,2024-04-11T17:56:48.813,1,75/107,Common,Fire,50,Basic,,"[1] Magma Ring (10) 
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[1R] Flare (20),W,None,2,0.2,0.44,3.89,0.4,,Normal,
89343,Slugma - 075/107,Slugma 075 107,https://tcgplayer-cdn.tcgplayer.com/product/89343_200w.jpg,3,1404,https://cpt.tcgcsv.com/TLK,2024-04-11T17:56:48.813,1,75/107,Common,Fire,50,Basic,,"[1] Magma Ring (10) 
<br>The Defending Pokemon can't retreat during your opponent's next turn.",[1R] Flare (20),W,None,2,3.5,8.0,14.0,5.44,,Reverse Holofoil,
89426,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89426_200w.jpg,3,1404,https://cpt.tcgcsv.com/xNK,2024-04-11T17:56:48.94,1,47/107,Uncommon,Psychic,70,Basic,"<b>Poke-BODY</b> Sunbeam<br>
<br> The maximum HP for each Lunatone you have in play is now 80.","[1] Scorching Light 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.  If tails, the Defending Pokemon is now Burned.","[P] Reflected Beam 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon for each Lunatone you have in play.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,2,0.69,1.0,2.99,1.03,,Normal,
89426,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89426_200w.jpg,3,1404,https://cpt.tcgcsv.com/xNK,2024-04-11T17:56:48.94,1,47/107,Uncommon,Psychic,70,Basic,"<b>Poke-BODY</b> Sunbeam<br>
<br> The maximum HP for each Lunatone you have in play is now 80.","[1] Scorching Light 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.  If tails, the Defending Pokemon is now Burned.","[P] Reflected Beam 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon for each Lunatone you have in play.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",G,None,2,3.83,8.71,41.99,14.38,,Reverse Holofoil,
89434,Space Center,Space Center,https://tcgplayer-cdn.tcgplayer.com/product/89434_200w.jpg,3,1404,https://cpt.tcgcsv.com/JNK,2024-04-11T17:56:49.1,1,91/107,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.<br>
<br><br>
<br>Ignore Poke-Bodies for all Basic Pokemon in play (both yours and your opponent's) <em>(excluding Pokemon-ex and Pokemon that has an owner in its name).</em>",,,,,,0.8,2.1,10.97,2.26,2.49,Normal,
89434,Space Center,Space Center,https://tcgplayer-cdn.tcgplayer.com/product/89434_200w.jpg,3,1404,https://cpt.tcgcsv.com/JNK,2024-04-11T17:56:49.1,1,91/107,Uncommon,Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.<br>
<br><br>
<br>Ignore Poke-Bodies for all Basic Pokemon in play (both yours and your opponent's) <em>(excluding Pokemon-ex and Pokemon that has an owner in its name).</em>",,,,,,5.41,11.09,29.99,8.11,,Reverse Holofoil,
89472,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/89472_200w.jpg,3,1404,https://cpt.tcgcsv.com/sPK,2024-04-11T17:56:49.207,1,76/107,Common,Psychic,50,Basic,,"[1] Hypnotic Gaze 
<br>The Defending Pokemon is now Asleep.",[2] Flop (20),P,None,1,0.1,0.26,1.69,0.26,,Normal,
89472,Spoink,Spoink,https://tcgplayer-cdn.tcgplayer.com/product/89472_200w.jpg,3,1404,https://cpt.tcgcsv.com/sPK,2024-04-11T17:56:49.207,1,76/107,Common,Psychic,50,Basic,,"[1] Hypnotic Gaze 
<br>The Defending Pokemon is now Asleep.",[2] Flop (20),P,None,1,3.71,6.15,11.1,4.56,,Reverse Holofoil,
89533,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89533_200w.jpg,3,1404,https://cpt.tcgcsv.com/HQK,2024-04-11T17:56:49.477,1,48/107,Uncommon,Water,70,Stage 1,"<b>Poke-BODY</b> Core Guard <br>
<br>If Starmie has any Psychic Energy attached to it, damage done to Starmie by attacks is reduced by 10 <em>(after applying Weakness and Resistance). </em>","[W] Energy Flip 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  You may move any Energy attached to that Pokemon to another of your opponent's Pokemon.","[P] Psychic Boom (10+)
<br>Does 10 damage plus 10 more damage for each Energy attached to the Defending Pokemon.",L,None,1,0.75,1.03,2.5,1.78,,Normal,
89533,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89533_200w.jpg,3,1404,https://cpt.tcgcsv.com/HQK,2024-04-11T17:56:49.477,1,48/107,Uncommon,Water,70,Stage 1,"<b>Poke-BODY</b> Core Guard <br>
<br>If Starmie has any Psychic Energy attached to it, damage done to Starmie by attacks is reduced by 10 <em>(after applying Weakness and Resistance). </em>","[W] Energy Flip 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  You may move any Energy attached to that Pokemon to another of your opponent's Pokemon.","[P] Psychic Boom (10+)
<br>Does 10 damage plus 10 more damage for each Energy attached to the Defending Pokemon.",L,None,1,13.2,19.98,29.99,13.54,,Reverse Holofoil,
89547,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89547_200w.jpg,3,1404,https://cpt.tcgcsv.com/ZQK,2024-04-11T17:56:49.653,1,77/107,Common,Water,50,Basic,,"[1] Rapid Spin (10) 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch Staryu with 1 of your Benched Pokemon, if any.",,L,None,1,0.25,0.5,2.84,0.77,,Normal,
89547,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89547_200w.jpg,3,1404,https://cpt.tcgcsv.com/ZQK,2024-04-11T17:56:49.653,1,77/107,Common,Water,50,Basic,,"[1] Rapid Spin (10) 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch Staryu with 1 of your Benched Pokemon, if any.",,L,None,1,4.51,8.0,19.99,5.99,,Reverse Holofoil,
89575,Strength Charm,Strength Charm,https://tcgplayer-cdn.tcgplayer.com/product/89575_200w.jpg,3,1404,https://cpt.tcgcsv.com/wRK,2024-07-26T17:23:07.733,1,92/107,Uncommon,Tool,,,"Attach Strength Charm to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.<br>
<br><br>
<br>Whenever an attack from the Pokemon that Strength Charm is attached to does damage to the Active Pokemon, the attack does 10 more damage <em>(before applying Weakness and Resistance). </em> Discard Strength Charm at the end of the turn in which this Pokemon attacks.",,,,,,0.12,0.48,1.99,0.5,0.43,Normal,
89575,Strength Charm,Strength Charm,https://tcgplayer-cdn.tcgplayer.com/product/89575_200w.jpg,3,1404,https://cpt.tcgcsv.com/wRK,2024-07-26T17:23:07.733,1,92/107,Uncommon,Tool,,,"Attach Strength Charm to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.  If that Pokemon is Knocked Out, discard this card.<br>
<br><br>
<br>Whenever an attack from the Pokemon that Strength Charm is attached to does damage to the Active Pokemon, the attack does 10 more damage <em>(before applying Weakness and Resistance). </em> Discard Strength Charm at the end of the turn in which this Pokemon attacks.",,,,,,2.84,3.74,7.19,2.75,,Reverse Holofoil,
89648,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/89648_200w.jpg,3,1404,https://cpt.tcgcsv.com/-SK,2024-04-11T17:56:49.91,1,78/107,Common,Grass,50,Basic,,"[G] Agility (10) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Surskit during your opponent's next turn.",,R,None,1,0.19,0.36,1.99,0.36,,Normal,
89648,Surskit,Surskit,https://tcgplayer-cdn.tcgplayer.com/product/89648_200w.jpg,3,1404,https://cpt.tcgcsv.com/-SK,2024-04-11T17:56:49.91,1,78/107,Common,Grass,50,Basic,,"[G] Agility (10) 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Surskit during your opponent's next turn.",,R,None,1,3.1,5.0,10.99,10.07,,Reverse Holofoil,
89654,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/89654_200w.jpg,3,1404,https://cpt.tcgcsv.com/6TK,2024-04-11T17:56:50.027,1,79/107,Common,Colorless,40,Basic,"<b>Poke-BODY</b> Fluff<br>
<br>Whenever Swablu would be damaged or affected by an opponent's attack and already has at least 1 damage counter on it, flip a coin.  If heads, prevent all effects of that attack, including damage, done to Swablu.",[1] Peck (10),,L,F,1,0.25,0.67,4.07,0.84,0.77,Normal,
89654,Swablu,Swablu,https://tcgplayer-cdn.tcgplayer.com/product/89654_200w.jpg,3,1404,https://cpt.tcgcsv.com/6TK,2024-04-11T17:56:50.027,1,79/107,Common,Colorless,40,Basic,"<b>Poke-BODY</b> Fluff<br>
<br>Whenever Swablu would be damaged or affected by an opponent's attack and already has at least 1 damage counter on it, flip a coin.  If heads, prevent all effects of that attack, including damage, done to Swablu.",[1] Peck (10),,L,F,1,9.79,18.48,43.06,17.03,,Reverse Holofoil,
89691,Swellow,Swellow,https://tcgplayer-cdn.tcgplayer.com/product/89691_200w.jpg,3,1404,https://cpt.tcgcsv.com/RTK,2024-04-11T17:56:50.23,1,49/107,Uncommon,Colorless,70,Stage 1,,"[2] Mid-air Crush 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  Flip a coin.  If heads, your opponent discards 1 Energy card, if any, attached to that Pokemon.",,L,F,0,0.21,0.41,1.99,0.88,1.99,Normal,
89691,Swellow,Swellow,https://tcgplayer-cdn.tcgplayer.com/product/89691_200w.jpg,3,1404,https://cpt.tcgcsv.com/RTK,2024-04-11T17:56:50.23,1,49/107,Uncommon,Colorless,70,Stage 1,,"[2] Mid-air Crush 
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>  Flip a coin.  If heads, your opponent discards 1 Energy card, if any, attached to that Pokemon.",,L,F,0,5.0,5.0,9.99,6.47,,Reverse Holofoil,
89732,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/89732_200w.jpg,3,1404,https://cpt.tcgcsv.com/GVK,2024-04-11T17:56:50.353,1,80/107,Common,Colorless,40,Basic,,"[1] Fly (10) 
<br>Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of an attack, including damage, done to Tallow during your opponent's next turn.",,L,F,1,0.07,0.29,1.99,0.29,0.25,Normal,
89732,Taillow,Taillow,https://tcgplayer-cdn.tcgplayer.com/product/89732_200w.jpg,3,1404,https://cpt.tcgcsv.com/GVK,2024-04-11T17:56:50.353,1,80/107,Common,Colorless,40,Basic,,"[1] Fly (10) 
<br>Flip a coin.  If tails, this attack does nothing.  If heads, prevent all effects of an attack, including damage, done to Tallow during your opponent's next turn.",,L,F,1,5.99,10.92,19.99,11.02,,Reverse Holofoil,
90058,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90058_200w.jpg,3,1404,https://cpt.tcgcsv.com/b2L,2024-04-11T17:56:50.67,1,27/107,Rare,Grass,80,Basic,"<b>Poke-BODY</b> Tropical Motion <br>
<br>As long as Tropius is your Active Pokemon, your opponent's Active Pokemon have no Resistance.","[G] Miracle Blow
<br>Flip a coin.  If heads, choose 1 Special Condition.  The Defending Pokemon is now affected by that Special Condition.","[4] Stomp (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",R,None,1,0.46,1.07,9.97,1.12,,Normal,
90058,Tropius,Tropius,https://tcgplayer-cdn.tcgplayer.com/product/90058_200w.jpg,3,1404,https://cpt.tcgcsv.com/b2L,2024-04-11T17:56:50.67,1,27/107,Rare,Grass,80,Basic,"<b>Poke-BODY</b> Tropical Motion <br>
<br>As long as Tropius is your Active Pokemon, your opponent's Active Pokemon have no Resistance.","[G] Miracle Blow
<br>Flip a coin.  If heads, choose 1 Special Condition.  The Defending Pokemon is now affected by that Special Condition.","[4] Stomp (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 20 more damage.",R,None,1,16.99,18.58,20.16,20.18,,Reverse Holofoil,
90368,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90368_200w.jpg,3,1404,https://cpt.tcgcsv.com/n9L,2024-04-11T17:56:50.793,1,50/107,Uncommon,Colorless,80,Stage 1,"<b>Poke-BODY</b> Vigorous Aura<br>
<br>As long as Vigoroth is your Active Pokemon, attacks by each player's Active Pokemon (both if there are 2) do 10 more damage to any Active Pokemon <em>(before applying Weakness and Resistance).</em>",[2] Scratch (30),,F,None,2,0.41,0.75,4.49,1.08,,Normal,
90368,Vigoroth,Vigoroth,https://tcgplayer-cdn.tcgplayer.com/product/90368_200w.jpg,3,1404,https://cpt.tcgcsv.com/n9L,2024-04-11T17:56:50.793,1,50/107,Uncommon,Colorless,80,Stage 1,"<b>Poke-BODY</b> Vigorous Aura<br>
<br>As long as Vigoroth is your Active Pokemon, attacks by each player's Active Pokemon (both if there are 2) do 10 more damage to any Active Pokemon <em>(before applying Weakness and Resistance).</em>",[2] Scratch (30),,F,None,2,4.69,15.99,19.99,13.0,,Reverse Holofoil,
90560,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90560_200w.jpg,3,1404,https://cpt.tcgcsv.com/dfL,2024-04-11T17:56:50.92,1,51/107,Uncommon,Grass,70,Stage 1,,"[1] Liability
<br>Put damage counters on the Defending Pokemon until it is 10 HP away from being Knocked Out.  Weezing does 70 damage to itself.","[1G] Smogscreen (20) 
<br>The Defending Pokemon is now Poisoned.  If the Defending Pokemon tries to attack during your opponent's next turn, your opponent flips a coin.  If tails, that attack does nothing.",P,None,1,0.85,1.25,2.54,1.29,,Normal,
