productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extCardText,extAttack3,extAttack4
248731,Greninja Star,Greninja Star,https://tcgplayer-cdn.tcgplayer.com/product/248731_200w.jpg,3,2545,https://cpt.tcgcsv.com/Fv_2,2025-04-27T10:42:25.01,1,SWSH144,Promo,Darkness,130,Basic,"[2D] Mist Slash (100)
<br>This attack's damage isn't affected by Weakness or Resistance, of by any effects on your opponent's Active Pokemon.",G,None,1,11.95,21.9,9999.0,18.26,,Holofoil,,"<span style=""color:red"">(This card cannot be used at official tournaments.)</span>
<br>[Poke-POWER] <span style=""color:red"">Shadow Knife</span>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may put 1 damage counter on 1 of your opponent's Pokemon.",,
248887,Greninja V-UNION - SWSH155,Greninja V UNION SWSH155,https://tcgplayer-cdn.tcgplayer.com/product/248887_200w.jpg,3,2545,https://cpt.tcgcsv.com/Mz_2,2024-08-30T18:05:10.307,1,SWSH155,Promo,Water,300,V-UNION,"[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.",Lx2,None,2,1.99,3.18,12.72,3.18,3.85,Holofoil,"<em><strong>Ability - Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248888,Greninja V-UNION - SWSH156,Greninja V UNION SWSH156,https://tcgplayer-cdn.tcgplayer.com/product/248888_200w.jpg,3,2545,https://cpt.tcgcsv.com/Nz_2,2024-08-30T18:05:15.707,1,SWSH156,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,2.15,3.43,13.19,3.42,,Holofoil,"<strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248889,Greninja V-UNION - SWSH157,Greninja V UNION SWSH157,https://tcgplayer-cdn.tcgplayer.com/product/248889_200w.jpg,3,2545,https://cpt.tcgcsv.com/Pz_2,2024-08-30T18:05:20.383,1,SWSH157,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,3.0,5.03,6.54,4.94,,Holofoil,"<em><strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<em><strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat.</em>"
248890,Greninja V-UNION - SWSH158,Greninja V UNION SWSH158,https://tcgplayer-cdn.tcgplayer.com/product/248890_200w.jpg,3,2545,https://cpt.tcgcsv.com/Qz_2,2024-08-30T18:05:27.067,1,SWSH158,Promo,Water,300,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.</em>",Lx2,None,2,2.32,3.78,42.58,3.58,42.58,Holofoil,"<em><strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em><strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","<strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat."
248891,Mewtwo V-UNION - SWSH159,Mewtwo V UNION SWSH159,https://tcgplayer-cdn.tcgplayer.com/product/248891_200w.jpg,3,2545,https://cpt.tcgcsv.com/Rz_2,2024-08-22T16:06:31.987,1,SWSH159,Promo,Psychic,310,V-UNION,"[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.",Dx2,F-30,2,6.27,7.33,10.28,6.84,8.56,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248892,Mewtwo V-UNION - SWSH160,Mewtwo V UNION SWSH160,https://tcgplayer-cdn.tcgplayer.com/product/248892_200w.jpg,3,2545,https://cpt.tcgcsv.com/Sz_2,2024-08-22T16:06:57.317,1,SWSH160,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,7.0,11.03,12.12,8.75,,Holofoil,"[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248893,Mewtwo V-UNION - SWSH161,Mewtwo V UNION SWSH161,https://tcgplayer-cdn.tcgplayer.com/product/248893_200w.jpg,3,2545,https://cpt.tcgcsv.com/Tz_2,2024-08-22T16:07:38.48,1,SWSH161,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,5.48,7.1,10.99,7.03,7.99,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.","<em><strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)</em>"
248894,Mewtwo V-UNION - SWSH162,Mewtwo V UNION SWSH162,https://tcgplayer-cdn.tcgplayer.com/product/248894_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vz_2,2024-08-22T16:07:57.53,1,SWSH162,Promo,Psychic,310,V-UNION,"<em>[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.</em>",Dx2,F-30,2,7.0,8.49,9999.0,7.53,7.48,Holofoil,"<em>[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.</em>","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<em>[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.</em>","<strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)"
248895,Mewtwo V-UNION [Set of 4],Mewtwo V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/248895_200w.jpg,3,2545,https://cpt.tcgcsv.com/Wz_2,2025-03-27T04:43:39.02,1,,Promo,Psychic,310,V-UNION,"[1] Union Gain
<br>Attach up to 2 P Energy cards from your discard pile to this Pokemon.",Dx2,F-30,2,32.0,39.25,1000.0,33.79,,Holofoil,"[1PP] Super Regeneration
<br>Heal 200 damage from this Pokemon.","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Mewtwo V-Union from your discard pile and put them onto your Bench.","[1PP] Psysplosion
<br>Put 16 damage counters on your opponent's Pokemon in any way you like.","<strong>Ability - Photon Barrier</strong>
<br>Prevent all effects of attacks from your opponent's Pokemon done to this Pokemon.
<br>[1PPP] Final Burn (300)"
248896,Greninja V-UNION [Set of 4],Greninja V UNION Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/248896_200w.jpg,3,2545,https://cpt.tcgcsv.com/Xz_2,2025-03-27T04:43:28.39,1,,Promo,Water,300,V-UNION,"[1] Union Gain
<br>Attach up to 2 W Energy cards from your discard pile to this Pokemon.",Lx2,None,2,16.67,20.0,199.99,18.35,,Holofoil,"<strong>Ability– Ninja Body</strong>
<br>Whenever your opponent plays an Item card from their hand, prevent all effects of that card done to this Pokemon.
<br>[W] Aqua Edge (130)","How to play a Pokemon V-UNION
<br>Once per game during your turn, combine 4 different Greninja V-Union from your discard pile and put them onto your Bench.","<strong>Ability - Antidote Jutsu</strong>
<br>This Pokemon can't be Poisoned.
<br>[1WW] Twister Shuriken
<br>This attack does 100 damage to each of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)","<strong>Ability - Feel the Way</strong>
<br>Once during your turn, you may have your opponent reveal their hand.
<br>[1WW] Waterfall Bind (180)
<br>During your opponent's next turn, the Defending Pokemon can't retreat."
250577,Rayquaza V - SWSH147,Rayquaza V SWSH147,https://tcgplayer-cdn.tcgplayer.com/product/250577_200w.jpg,3,2545,https://cpt.tcgcsv.com/zf03,2024-04-23T08:44:01.243,1,SWSH147,Promo,Dragon,210,Basic,"[L] Dragon Pulse (40)
<br>Discard the top 2 cards of your deck.",None,None,2,8.24,22.0,9999.0,9.15,8.24,Holofoil,"[RL] Spiral Burst (20+)
<br>You may discard up to 2 basic Fire Energy or up to 2 Basic Lightning Energy from this Pokemon. This attack does 80 more damage for each card you discarded in this way.",,,
250578,Noivern V - SWSH148,Noivern V SWSH148,https://tcgplayer-cdn.tcgplayer.com/product/250578_200w.jpg,3,2545,https://cpt.tcgcsv.com/Bf03,2021-10-08T04:03:13.39,1,SWSH148,Promo,Dragon,200,Basic,"[P] Boomburst
<br>This attack does 20 damage to each of your opponent's Pokemon <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>",None,None,0,1.25,1.88,5.5,1.84,,Holofoil,"[PD] Synchro Loud (60+)
<br>If you have the same number of cards in your hand as your opponent, this attack does 120 more damage.",,,
251086,Pikachu VMAX - SWSH062,Pikachu VMAX SWSH062,https://tcgplayer-cdn.tcgplayer.com/product/251086_200w.jpg,3,2545,https://cpt.tcgcsv.com/Lr03,2022-08-25T14:15:54.847,1,SWSH062,Promo,Lightning,310,VMAX,"[LLL] G-Max Volt Tackle (120+)
<br>You may discard all Energy from this Pokémon. If you do, this attack does 150 more damage.",Fx2,None,2,10.77,23.36,43.99,18.65,22.32,Holofoil,,,,
251088,Dragapult (Prime) - SWSH132,Dragapult Prime SWSH132,https://tcgplayer-cdn.tcgplayer.com/product/251088_200w.jpg,3,2545,https://cpt.tcgcsv.com/Nr03,2021-10-08T04:03:13.047,1,SWSH132,Promo,Psychic,150,Stage 2,"[P] Mach Turn (60)
<br>You may switch this Pokemon with 1 of your Benched Pokemon.",Dx2,F-30,0,5.74,9.88,22.99,8.87,11.38,Holofoil,"[1PP] Diving Swipe (150)
<br>Discard a random card from your opponent's hand.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251089,Lance's Charizard V - SWSH133,Lances Charizard V SWSH133,https://tcgplayer-cdn.tcgplayer.com/product/251089_200w.jpg,3,2545,https://cpt.tcgcsv.com/Pr03,2025-03-24T04:24:33.727,1,SWSH133,Promo,Fire,220,Basic,"[1RR] Flamethrower (200)
<br>Discard an Energy from this Pokemon.",Wx2,None,3,11.67,19.99,200.0,18.74,18.74,Holofoil,,,,
251090,Dark Sylveon V - SWSH134,Dark Sylveon V SWSH134,https://tcgplayer-cdn.tcgplayer.com/product/251090_200w.jpg,3,2545,https://cpt.tcgcsv.com/Qr03,2025-03-14T14:45:27.497,1,SWSH134,Promo,Psychic,180,Basic,"[2] Disarming Voice (30)
<br>You opponent's Active Pokemon is now confused.",Mx2,None,1,21.09,34.16,179.99,21.24,49.99,Holofoil,"[2P] Tricky Ribbon (100)
<br>Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.",,,
251091,Zacian LV. X - SWSH135,Zacian LV X SWSH135,https://tcgplayer-cdn.tcgplayer.com/product/251091_200w.jpg,3,2545,https://cpt.tcgcsv.com/Rr03,2022-11-07T10:44:42.723,1,SWSH135,Promo,Metal,160,Level-Up,"[1MM] Brave Blade (240)
<br>During your next turn, this Pokemon can't attack.",Rx2,G-30,2,1.92,5.17,19.99,4.86,4.86,Holofoil,,"<span style=""color:red"">(This card cannot be used at official tournaments.)</span>
<br>[Poke-Body] Bladed Armament
<br>Damage from this Pokemon's attacks isn't affected by any effects on your opponent's Active Pokemon.",,
251092,Mimikyu (Delta Species) - SWSH136,Mimikyu Delta Species SWSH136,https://tcgplayer-cdn.tcgplayer.com/product/251092_200w.jpg,3,2545,https://cpt.tcgcsv.com/Sr03,2024-05-08T12:11:40.3,1,SWSH136,Promo,Water,70,Basic,"[W] Filch
<br>Draw 2 cards",L,None,1,9.99,16.24,1000.0,13.15,17.12,Holofoil,"[1W] Wet Claw (40)
<br>Put an Energy attached to your opponent's Active Pokemon into their hand.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251093,Light Toxtricity - SWSH137,Light Toxtricity SWSH137,https://tcgplayer-cdn.tcgplayer.com/product/251093_200w.jpg,3,2545,https://cpt.tcgcsv.com/Tr03,2023-10-09T03:41:42.937,1,SWSH137,Promo,Lightning,120,Stage 1,"[1] Slow Ballad
<br>Heal 30 damage from both Active Pokemon.",F,None,2,2.0,9.75,29.99,8.37,,Holofoil,"[1LL] Beatdown Smash (160)
<br>During your next turn, this Pokemon can't use Beatdown Smash.","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251094,Hydreigon C lv.61 - SWSH138,Hydreigon C lv61 SWSH138,https://tcgplayer-cdn.tcgplayer.com/product/251094_200w.jpg,3,2545,https://cpt.tcgcsv.com/Vr03,2024-08-20T18:07:46.283,1,SWSH138,Promo,Darkness,110,Basic,[2] Bite (30),Gx2,None,2,0.35,1.09,21.0,1.02,0.5,Holofoil,"[1DD] Berserker Blade (100)
<br>This attack also does 20 damage to 2 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon)</em>","<span style=""color:red"">(This card cannot be used at official tournaments.)</span>",,
251095,Pikachu V-Union - SWSH139,Pikachu V Union SWSH139,https://tcgplayer-cdn.tcgplayer.com/product/251095_200w.jpg,3,2545,https://cpt.tcgcsv.com/Wr03,2024-08-22T15:50:45.847,1,SWSH139,Promo,Lightning,300,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,2.42,4.48,9999.0,3.83,4.95,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",<em>[1LL] Electro Ball Together (250)</em>
251096,Pikachu V-Union - SWSH140,Pikachu V Union SWSH140,https://tcgplayer-cdn.tcgplayer.com/product/251096_200w.jpg,3,2545,https://cpt.tcgcsv.com/Xr03,2024-08-22T15:53:20.667,1,SWSH140,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,1.7,5.59,9999.0,4.43,7.29,Holofoil,"[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",<em>[1LL] Electro Ball Together (250)</em>
251097,Pikachu V-Union - SWSH141,Pikachu V Union SWSH141,https://tcgplayer-cdn.tcgplayer.com/product/251097_200w.jpg,3,2545,https://cpt.tcgcsv.com/Zr03,2024-08-22T15:53:49.963,1,SWSH141,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,7.16,19.22,79.99,7.57,29.99,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.",<em>[1LL] Electro Ball Together (250)</em>
251098,Pikachu V-Union - SWSH142,Pikachu V Union SWSH142,https://tcgplayer-cdn.tcgplayer.com/product/251098_200w.jpg,3,2545,https://cpt.tcgcsv.com/-r03,2024-08-22T15:54:33.52,1,SWSH142,Promo,Lightning,300,V-Union,"<em>[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.</em>",Fx2,None,2,4.04,6.38,59.99,5.3,7.58,Holofoil,"<em>[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.</em>","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","<em>[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.</em>",[1LL] Electro Ball Together (250)
251099,Pikachu V-Union [Set of 4],Pikachu V Union Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/251099_200w.jpg,3,2545,https://cpt.tcgcsv.com/_r03,2024-08-31T19:01:25.013,1,,Promo,Lightning,300,V-Union,"[1] Union Gain
<br>Attach up to 2 L Energy cards from your discard pile to this Pokemon.",Fx2,None,2,13.47,20.48,500.0,20.35,,Holofoil,"[1L] Shocking Shock (120)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","How to play a Pokemon V-Union
<br>Once per game during your turn, combine 4 different Pikachu V-Union from your discard pile and put them onto your Bench.","[1LLL] Disconnect (150)
<br>During your opponent's next turn, they can't play any Item cards from their hand.",[1LL] Electro Ball Together (250)
251101,Pikachu V - SWSH143,Pikachu V SWSH143,https://tcgplayer-cdn.tcgplayer.com/product/251101_200w.jpg,3,2545,https://cpt.tcgcsv.com/2s03,2024-09-29T09:43:34.06,1,SWSH143,Promo,Lightning,190,Basic,"[1LL] Volt Tackle (210)
<br>This Pokemon also does 30 damage to itself.",Fx2,None,1,5.24,12.1,9999.0,11.96,13.41,Holofoil,,,,
251102,Pikachu V - SWSH145,Pikachu V SWSH145,https://tcgplayer-cdn.tcgplayer.com/product/251102_200w.jpg,3,2545,https://cpt.tcgcsv.com/3s03,2022-08-09T14:24:11.077,1,SWSH145,Promo,Lightning,190,Basic,"[1LL] Volt Tackle (210)
<br>This Pokemon also does 30 damage to itself.",Fx2,None,1,69.4,80.98,9999.0,70.09,84.96,Holofoil,,,,
251103,Poke Ball - SWSH146,Poke Ball SWSH146,https://tcgplayer-cdn.tcgplayer.com/product/251103_200w.jpg,3,2545,https://cpt.tcgcsv.com/5s03,2022-08-09T14:24:38.73,1,SWSH146,Promo,Lightning,,,,,,,18.88,24.9,9999.0,19.49,24.89,Holofoil,,"Flip a coin. If heads, search your deck for a Pokemon, reveal it, and put it into your hand. Then, shuffle your deck.",,
253404,Oricorio - SWSH168 (Prerelease),Oricorio SWSH168 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253404_200w.jpg,3,2545,https://cpt.tcgcsv.com/6n23,2024-04-08T15:51:40.643,1,SWSH168,Promo,Fire,90,Basic,"[1R] Glistening Droplets
<br>Put 5 damage counters on your opponent's Pokemon in any way you like.",Wx2,None,1,0.37,0.89,9.99,0.73,0.85,Holofoil,,"<strong>Ability — Lesson in Zeal</strong>
<br>All of your Fusion Strike Pokemon take 20 less damage from attacks from your opponent's Pokemon <em>(after applying Weakness and Resistance).</em> You can't apply more than 1 Leasson of Zeal Ability at a time.",,
253405,Pyukumuku - SWSH169 (Prerelease),Pyukumuku SWSH169 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253405_200w.jpg,3,2545,https://cpt.tcgcsv.com/7n23,2025-05-19T18:03:24.687,1,SWSH169,Promo,Water,80,Basic,[2W] Knuckle Punch (50),Lx2,None,1,0.59,0.99,9.99,0.96,,Holofoil,,"<strong>Ability — Pitch a Pyukumuku</strong>
<br>Once during your turn, if this Pokemon is in your hand, you may reveal it and put it on the bottom of your deck. If you do, draw a card. You can't use more than 1 Pitch a Pyukumuku Ability each turn.",,
253406,Deoxys - SWSH170 (Prerelease),Deoxys SWSH170 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253406_200w.jpg,3,2545,https://cpt.tcgcsv.com/8n23,2024-04-08T16:36:18.633,1,SWSH170,Promo,Psychic,120,Basic,"[3] Photon Boost (80+)
<br>If this Pokemon has any Fusion Strike Energy attached, this attack does 80 more damage.",Dx2,F-30,1,1.39,3.5,25.0,3.29,1.81,Holofoil,,,,
253407,Latias - SWSH171 (Prerelease),Latias SWSH171 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/253407_200w.jpg,3,2545,https://cpt.tcgcsv.com/9n23,2024-04-08T15:48:49.38,1,SWSH171,Promo,Dragon,120,Basic,"[1RP] Dyna Barrier (70)
<br>During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Pokémon VMAX.",None,None,1,6.69,9.57,24.99,8.7,8.99,Holofoil,,"<strong>Ability — Red Assist</strong>
<br>Once during your turn, you may attach a Psychic Energy card from your hand to 1 of your Latios.",,
253408,Tepig - SWSH172,Tepig SWSH172,https://tcgplayer-cdn.tcgplayer.com/product/253408_200w.jpg,3,2545,https://cpt.tcgcsv.com/bn23,2022-11-01T04:35:05.657,1,SWSH172,Promo,Fire,80,Basic,[2] Ram (20),Wx2,None,2,0.09,0.4,4.0,0.46,,Holofoil,[1RR] Combustion (50),,,
253409,Blitzle - SWSH173,Blitzle SWSH173,https://tcgplayer-cdn.tcgplayer.com/product/253409_200w.jpg,3,2545,https://cpt.tcgcsv.com/cn23,2021-11-12T05:03:11.043,1,SWSH173,Promo,Lightning,60,Basic,"[L] Thunder Spear
<br>This attack does 10 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Fx2,None,1,0.09,0.3,5.0,0.36,,Holofoil,,,,
253410,Espeon - SWSH174,Espeon SWSH174,https://tcgplayer-cdn.tcgplayer.com/product/253410_200w.jpg,3,2545,https://cpt.tcgcsv.com/dn23,2021-11-12T19:09:23.237,1,SWSH174,Promo,Psychic,110,Stage 1,"[P] Psy Bolt (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",Dx2,F-30,1,3.99,10.99,50.0,10.21,6.64,Holofoil,"[1P] Psychic (10+)
<br>This attack does 40 more damage for each Energy attached to your opponent's Active Pokémon.",,,
253412,Hoopa V - SWSH176,Hoopa V SWSH176,https://tcgplayer-cdn.tcgplayer.com/product/253412_200w.jpg,3,2545,https://cpt.tcgcsv.com/gn23,2024-08-20T18:07:46.523,1,SWSH176,Promo,Darkness,220,Basic,"[1DD] Shadow Impact (170)
<br>Put 3 damage counters on 1 of your Pokémon.",Gx2,None,2,0.43,0.95,9.0,0.69,0.99,Holofoil,,"<strong>Ability — Two-Faced</strong>
<br>As long as this Pokémon is in play, it is Psychic and Darkness type.",,
253413,Eevee - SWSH175,Eevee SWSH175,https://tcgplayer-cdn.tcgplayer.com/product/253413_200w.jpg,3,2545,https://cpt.tcgcsv.com/hn23,2021-11-12T19:09:14.57,1,SWSH175,Promo,Colorless,60,Basic,"[1] Be Prepared
<br>Attach a basic Energy card from your hand to this Pokémon.",Fx2,None,1,2.49,4.69,8.0,4.48,,Holofoil,[3] Bite (30),,,
253414,Flareon V - SWSH179,Flareon V SWSH179,https://tcgplayer-cdn.tcgplayer.com/product/253414_200w.jpg,3,2545,https://cpt.tcgcsv.com/jn23,2024-02-08T14:31:55.62,1,SWSH179,Promo,Fire,210,Basic,"[1] Flaming Breath (20)
<br>Search your deck for a Fire Energy card and attach it to this Pokémon.  Then, shuffle your deck.",Wx2,None,2,68.0,78.15,129.63,71.02,76.49,Holofoil,"[1RR] Scorching Column (120)
<br>Your opponent's Active Pokémon is now Burned.",,,
253415,Flareon VMAX - SWSH180,Flareon VMAX SWSH180,https://tcgplayer-cdn.tcgplayer.com/product/253415_200w.jpg,3,2545,https://cpt.tcgcsv.com/kn23,2022-06-13T13:59:51.217,1,SWSH180,Promo,Fire,320,VMAX,"[1RR] Max Detonate (100x)
<br>Discard the top 5 cards of your deck. This attack does 100 damage for each Energy card you discarded in this way.",Wx2,None,2,45.0,84.99,150.0,72.05,84.99,Holofoil,,,,
253416,Vaporeon V - SWSH181,Vaporeon V SWSH181,https://tcgplayer-cdn.tcgplayer.com/product/253416_200w.jpg,3,2545,https://cpt.tcgcsv.com/ln23,2021-12-03T05:03:08.31,1,SWSH181,Promo,Water,210,Basic,"[1] Triple Draw
<br>Draw 3 cards.",Lx2,None,2,68.45,90.46,154.99,84.76,79.43,Holofoil,"[1WW] Splash Jump (90)
<br>Switch this Pokémon with 1 of your Benched Pokémon.",,,
253417,Vaporeon VMAX - SWSH182,Vaporeon VMAX SWSH182,https://tcgplayer-cdn.tcgplayer.com/product/253417_200w.jpg,3,2545,https://cpt.tcgcsv.com/mn23,2023-06-19T09:24:27.137,1,SWSH182,Promo,Water,320,VMAX,"[1] Bubble Pod
<br>Put a Water Pokémon from your discard pile onto your Bench. If you do, attach up to 3 Water Energy cards from your discard pile to that Pokémon.",Lx2,None,2,73.99,112.0,204.99,104.52,98.32,Holofoil,"[2W] Max Torrent (100+)
<br>If your opponent's Active Pokémon already has any damage counters on it, this attack does 100 more damage.",,,
