productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extAttack3,extWeakness,extResistance,extRetreatCost,extUPC
189295,Stealthy Hood,Stealthy Hood,https://tcgplayer-cdn.tcgplayer.com/product/189295_200w.jpg,3,2420,https://cpt.tcgcsv.com/WKw2,2025-02-07T19:59:46.98,1,Prevent all effects of your opponent's Abilities done to the Pokémon this card is attached to. Remove any such existing effects.,0.05,0.25,1.49,0.18,,Normal,186/214,Uncommon,Item,,,,,,,,,
189296,Surprise Box,Surprise Box,https://tcgplayer-cdn.tcgplayer.com/product/189296_200w.jpg,3,2420,https://cpt.tcgcsv.com/XKw2,2025-02-07T19:59:47.043,1,Put a card from your opponent's discard pile into their hand.,0.02,0.23,5.0,0.22,0.21,Normal,187/214,Uncommon,Item,,,,,,,,,
189296,Surprise Box,Surprise Box,https://tcgplayer-cdn.tcgplayer.com/product/189296_200w.jpg,3,2420,https://cpt.tcgcsv.com/XKw2,2025-02-07T19:59:47.043,1,Put a card from your opponent's discard pile into their hand.,0.25,0.87,4.99,0.76,,Reverse Holofoil,187/214,Uncommon,Item,,,,,,,,,
189297,Ultra Forest Kartenvoy,Ultra Forest Kartenvoy,https://tcgplayer-cdn.tcgplayer.com/product/189297_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZKw2,2025-02-07T19:59:47.09,1,"During this turn, damage from your Ultra Beasts' attacks isn't affected by any effects on your opponent's Active Pokémon.",0.09,0.26,1.49,0.21,,Reverse Holofoil,188/214,Uncommon,Supporter,,,,,,,,,
189297,Ultra Forest Kartenvoy,Ultra Forest Kartenvoy,https://tcgplayer-cdn.tcgplayer.com/product/189297_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZKw2,2025-02-07T19:59:47.09,1,"During this turn, damage from your Ultra Beasts' attacks isn't affected by any effects on your opponent's Active Pokémon.",0.01,0.2,1.49,0.08,,Normal,188/214,Uncommon,Supporter,,,,,,,,,
189298,Welder,Welder,https://tcgplayer-cdn.tcgplayer.com/product/189298_200w.jpg,3,2420,https://cpt.tcgcsv.com/-Kw2,2024-10-15T14:28:21.033,1,"Attach up to 2 R Energy cards from your hand to 1 of your Pokémon. If you do, draw 3 cards.",0.05,0.45,2.99,0.39,0.39,Normal,189/214,Uncommon,Supporter,,,,,,,,,
189298,Welder,Welder,https://tcgplayer-cdn.tcgplayer.com/product/189298_200w.jpg,3,2420,https://cpt.tcgcsv.com/-Kw2,2024-10-15T14:28:21.033,1,"Attach up to 2 R Energy cards from your hand to 1 of your Pokémon. If you do, draw 3 cards.",0.34,0.73,5.0,0.73,0.99,Reverse Holofoil,189/214,Uncommon,Supporter,,,,,,,,,
189299,Welder (Full Art),Welder Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189299_200w.jpg,3,2420,https://cpt.tcgcsv.com/_Kw2,2022-12-13T17:19:02.977,1,"Attach up to 2 R Energy cards from your hand to 1 of your Pokémon. If you do, draw 3 cards.",39.99,49.95,100.0,46.06,44.97,Holofoil,214/214,Ultra Rare,Supporter,,,,,,,,,
189300,Triple Acceleration Energy (Secret),Triple Acceleration Energy Secret,https://tcgplayer-cdn.tcgplayer.com/product/189300_200w.jpg,3,2420,https://cpt.tcgcsv.com/0Lw2,2024-03-14T19:18:20.88,1,"This card can only be attached to Evolution Pokémon. If this card is attached to 1 of your Pokémon, discard it at the end of the turn.
<br>This card provides 3 Energy only while it is attached to an Evolution Pokémon.
<br>If this card is attached to anything other than an Evolution Pokémon, discard this card.",4.22,7.7,20.0,6.68,14.99,Holofoil,234/214,Secret Rare,Energy,,,,,,,,,
189301,Triple Acceleration Energy,Triple Acceleration Energy,https://tcgplayer-cdn.tcgplayer.com/product/189301_200w.jpg,3,2420,https://cpt.tcgcsv.com/2Lw2,2025-02-07T19:59:47.153,1,"This card can only be attached to Evolution Pokémon. If this card is attached to 1 of your Pokémon, discard it at the end of the turn.
<br>This card provides 3 Energy only while it is attached to an Evolution Pokémon.
<br>If this card is attached to anything other than an Evolution Pokémon, discard this card.",0.25,0.49,4.0,0.47,,Reverse Holofoil,190/214,Uncommon,Energy,,,,,,,,,
189301,Triple Acceleration Energy,Triple Acceleration Energy,https://tcgplayer-cdn.tcgplayer.com/product/189301_200w.jpg,3,2420,https://cpt.tcgcsv.com/2Lw2,2025-02-07T19:59:47.153,1,"This card can only be attached to Evolution Pokémon. If this card is attached to 1 of your Pokémon, discard it at the end of the turn.
<br>This card provides 3 Energy only while it is attached to an Evolution Pokémon.
<br>If this card is attached to anything other than an Evolution Pokémon, discard this card.",0.05,0.26,1.99,0.26,,Normal,190/214,Uncommon,Energy,,,,,,,,,
189303,Pheromosa & Buzzwole GX (191) (Full Art),Pheromosa and Buzzwole GX 191 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189303_200w.jpg,3,2420,https://cpt.tcgcsv.com/5Lw2,2022-12-13T17:15:18.893,1,,10.0,25.99,80.0,20.26,,Holofoil,191/214,Ultra Rare,Grass,260,Basic,"[G] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[1GG] Elegant Sole (190)
<br>During your next turn, this Pokemon's Elegant Sole attacks base damage is 60.","<span style=""color:DarkRed""><strong>[G+] Beast Game GX (50)</strong>
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 1 more Prize card. If this Pokmeon has at least 7 extra Energy attached to it <em>(in addition to this attack's cost)</em>, take 3 more Prize cards instead. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,2,
189304,Pheromosa & Buzzwole GX (192) (Alternate Full Art),Pheromosa and Buzzwole GX 192 Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189304_200w.jpg,3,2420,https://cpt.tcgcsv.com/6Lw2,2022-12-13T17:15:24.863,1,,68.99,88.53,159.69,83.46,89.99,Holofoil,192/214,Ultra Rare,Grass,260,Basic,"[G] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[1GG] Elegant Sole (190)
<br>During your next turn, this Pokemon's Elegant Sole attacks base damage is 60.","<span style=""color:DarkRed""><strong>[G+] Beast Game GX (50)</strong>
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 1 more Prize card. If this Pokmeon has at least 7 extra Energy attached to it <em>(in addition to this attack's cost)</em>, take 3 more Prize cards instead. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,2,
189305,Muk & Alolan Muk GX (196) (Full Art),Muk and Alolan Muk GX 196 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189305_200w.jpg,3,2420,https://cpt.tcgcsv.com/7Lw2,2023-08-29T15:16:54.987,0,,34.99,45.24,56.96,22.72,39.98,Holofoil,196/214,Ultra Rare,Psychic,270,Basic,"[2P] Severe Poison
<br>Your opponent's Active Pokemon is now Poisoned. Put 8 damage counters instead of 1 on that Pokemon between turns.","[3P] Poison Absorption (120)
<br>If your opponent's Active Pokemon is Poisoned, heal 100 damage from this Pokemon.","<span style=""color:Teal""><strong>[0+] Nasty Goo Mix GX</strong>
<br>Your opponent's Active Pokemon is now Paralyzed and Poisoned. If this Pokemon has at least 4 extra Energy attached to it <em>(in addition to this attack's cost)</em>, put 15 damage counters instead of 1 on that Pokemon between turns. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,4,
189306,Muk & Alolan Muk GX (197) (Full Art),Muk and Alolan Muk GX 197 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189306_200w.jpg,3,2420,https://cpt.tcgcsv.com/8Lw2,2022-12-13T17:15:57.26,1,,89.99,111.84,160.05,97.75,104.98,Holofoil,197/214,Ultra Rare,Psychic,270,Basic,"[2P] Severe Poison
<br>Your opponent's Active Pokemon is now Poisoned. Put 8 damage counters instead of 1 on that Pokemon between turns.","[3P] Poison Absorption (120)
<br>If your opponent's Active Pokemon is Poisoned, heal 100 damage from this Pokemon.","<span style=""color:Teal""><strong>[0+] Nasty Goo Mix GX</strong>
<br>Your opponent's Active Pokemon is now Paralyzed and Poisoned. If this Pokemon has at least 4 extra Energy attached to it <em>(in addition to this attack's cost)</em>, put 15 damage counters instead of 1 on that Pokemon between turns. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,4,
189307,Marshadow & Machamp GX (198) (Full Art),Marshadow and Machamp GX 198 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189307_200w.jpg,3,2420,https://cpt.tcgcsv.com/9Lw2,2024-09-18T12:11:49.347,1,,29.99,44.93,99.97,39.66,46.76,Holofoil,198/214,Ultra Rare,Fighting,270,Basic,"[1F] Revenge (30+)
<br>If any of your Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.",[1FF] Hundred-Blows Impact (160),"<span style=""color:Teal""><strong>[1FF+] Acme of Heroism GX (200)</strong>
<br>If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, and if it would be Knocked Out by damage from an opponent's attack during their next turn, it is not Knocked Out, and its remaining HP becomes 10. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,3,
189308,Marshadow & Machamp GX (199) (Full Art),Marshadow and Machamp GX 199 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189308_200w.jpg,3,2420,https://cpt.tcgcsv.com/bLw2,2022-12-13T17:16:11.14,1,,199.99,275.78,349.68,204.49,285.1,Holofoil,199/214,Ultra Rare,Fighting,270,Basic,"[1F] Revenge (30+)
<br>If any of your Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.",[1FF] Hundred-Blows Impact (160),"<span style=""color:Teal""><strong>[1FF+] Acme of Heroism GX (200)</strong>
<br>If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, and if it would be Knocked Out by damage from an opponent's attack during their next turn, it is not Knocked Out, and its remaining HP becomes 10. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,3,
189309,Greninja & Zoroark GX (200) (Full Art),Greninja and Zoroark GX 200 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189309_200w.jpg,3,2420,https://cpt.tcgcsv.com/cLw2,2022-12-13T17:16:23.147,1,,59.99,79.99,98.98,67.14,94.99,Holofoil,200/214,Ultra Rare,Darkness,250,Basic,"[1D] Dark Pulse (30+)
<br>This attack does 30 more damage times the amount of Darkness Energy attached to all of your Pokemon.","<span style=""color:Teal""><strong>[1D+] Dark Union GX</strong>
<br>Put 2 in any combination of Darkness Pokemon GX and Darkness Pokemon EX from your discard pile onto your Bench. If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, attach 2 Energy cards from your discard pile to each Pokemon that you put onto your Bench this way. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,P-20,2,
189310,Greninja & Zoroark GX (201) (Alternate Full Art),Greninja and Zoroark GX 201 Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189310_200w.jpg,3,2420,https://cpt.tcgcsv.com/dLw2,2022-12-13T17:17:25.39,1,,242.99,301.98,1000.0,252.77,244.0,Holofoil,201/214,Ultra Rare,Darkness,250,Basic,"[1D] Dark Pulse (30+)
<br>This attack does 30 more damage times the amount of Darkness Energy attached to all of your Pokemon.","<span style=""color:Teal""><strong>[1D+] Dark Union GX</strong>
<br>Put 2 in any combination of Darkness Pokemon GX and Darkness Pokemon EX from your discard pile onto your Bench. If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, attach 2 Energy cards from your discard pile to each Pokemon that you put onto your Bench this way. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,P-20,2,
189312,Greninja & Zoroark GX (Secret),Greninja and Zoroark GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189312_200w.jpg,3,2420,https://cpt.tcgcsv.com/gLw2,2022-12-13T17:20:02.057,1,,70.68,94.5,124.69,71.14,,Holofoil,222/214,Secret Rare,Darkness,250,Basic,"[1D] Dark Pulse (30+)
<br>This attack does 30 more damage times the amount of Darkness Energy attached to all of your Pokemon.","<span style=""color:Teal""><strong>[1D+] Dark Union GX </strong>
<br>Put 2 in any combination of Darkness Pokemon GX and Darkness Pokemon EX from your discard pile onto your Bench. If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, attach 2 Energy cards from your discard pile to each Pokemon that you put onto your Bench this way. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Fx2,P-20,2,
189313,Lucario & Melmetal GX (Full Art),Lucario and Melmetal GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189313_200w.jpg,3,2420,https://cpt.tcgcsv.com/hLw2,2022-12-13T17:17:45.373,1,,35.75,46.32,74.69,41.67,39.11,Holofoil,203/214,Ultra Rare,Metal,260,Basic,"[2] Steel Fist (50)
<br>Search your deck for a Metal Energy card and attach it to this Pokemon. Then, shuffle your deck.",[2MM] Heavy Impact (150),"<span style=""color:Teal""><strong>[1+] Full Metal Wall GX</strong>
<br>For the rest of this game, your Metal Pokemon take 30 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>. If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, discard all Energy from your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,P-20,3,
189314,Lucario & Melmetal GX (Secret),Lucario and Melmetal GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189314_200w.jpg,3,2420,https://cpt.tcgcsv.com/jLw2,2022-12-13T17:20:15.523,1,,40.0,72.5,99.69,54.84,,Holofoil,224/214,Secret Rare,Metal,260,Basic,"[2] Steel Fist (50)
<br>Search your deck for a Metal Energy card and attach it to this Pokemon. Then, shuffle your deck.",[2MM] Heavy Impact (150),"<span style=""color:Teal""><strong>[1+] Full Metal Wall GX</strong>
<br>For the rest of this game, your Metal Pokemon take 30 less damage from your opponent's attacks <em>(after applying Weakness and Resistance)</em>. If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, discard all Energy from your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,P-20,3,
189315,Gardevoir & Sylveon GX (204) (Full Art),Gardevoir and Sylveon GX 204 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189315_200w.jpg,3,2420,https://cpt.tcgcsv.com/kLw2,2022-12-13T17:17:51.547,1,,84.99,142.69,158.48,87.76,142.79,Holofoil,204/214,Ultra Rare,Fairy,260,Basic,"[1] Fairy Song
<br>Search your deck for up to 2 Fairy Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.","[1YY] Kaleidostorm (150)
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.","<span style=""color:Teal""><strong>[YYY+] Magical Miracle GX (200)</strong>
<br>If this Pokemon has at least 3 extra Fairy Energy attached to it <em>(in addition to this attack's cost)</em>, your opponent shuffles their hand into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Mx2,D-20,2,
189316,Gardevoir & Sylveon GX (205) (Alternate Full Art),Gardevoir and Sylveon GX 205 Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189316_200w.jpg,3,2420,https://cpt.tcgcsv.com/lLw2,2024-04-30T18:12:21.483,1,,499.99,844.35,924.0,545.66,888.87,Holofoil,205/214,Ultra Rare,Fairy,260,Basic,"[1] Fairy Song
<br>Search your deck for up to 2 Fairy Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.","[1YY] Kaleidostorm (150)
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.","<span style=""color:Teal""><strong>[YYY+] Magical Miracle GX (200)</strong>
<br>If this Pokemon has at least 3 extra Fairy Energy attached to it <em>(in addition to this attack's cost)</em>, your opponent shuffles their hand into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Mx2,D-20,2,
189317,Gardevoir & Sylveon GX (Secret),Gardevoir and Sylveon GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189317_200w.jpg,3,2420,https://cpt.tcgcsv.com/mLw2,2023-07-06T15:24:31.36,1,,124.44,147.31,269.99,115.12,199.69,Holofoil,225/214,Secret Rare,Fairy,260,Basic,"[1] Fairy Song
<br>Search your deck for up to 2 Fairy Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.","[1YY] Kaleidostorm (150)
<br>Move any number of Energy from your Pokemon to your other Pokemon in any way you like.","<span style=""color:Teal""><strong>[YYY+] Magical Miracle GX (200)</strong>
<br>If this Pokemon has at least 3 extra Fairy Energy attached to it <em>(in addition to this attack's cost)</em>, your opponent shuffles their hand into their deck. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Mx2,D-20,2,
189318,Reshiram & Charizard GX (Full Art),Reshiram and Charizard GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189318_200w.jpg,3,2420,https://cpt.tcgcsv.com/nLw2,2022-12-13T17:15:39.637,1,,80.0,101.65,300.0,88.14,99.99,Holofoil,194/214,Ultra Rare,Fire,270,Basic,"[1R] Outrage (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.","[1RRR] Flare Strike (230)
<br>This Pokemon can't use Flare Strike during your next turn.","<span style=""color:Teal""><strong>[RRR+] Double Blaze GX (200+)</strong>
<br>If this Pokemon has at least 3 extra Fire Energy attached to it <em.(in addition to this attack's cost)</em>, this attack does 100 more damage, and this attack's damage isn't affected by any effects on your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,None,3,
189319,Reshiram & Charizard GX (Secret),Reshiram and Charizard GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189319_200w.jpg,3,2420,https://cpt.tcgcsv.com/pLw2,2022-12-13T17:19:27.84,1,,198.0,249.99,299.99,187.21,,Holofoil,217/214,Secret Rare,Fire,270,Basic,"[1R] Outrage (30+)
<br>This attack does 10 more damage for each damage counter on this Pokemon.","[1RRR] Flare Strike (230)
<br>This Pokemon can't use Flare Strike during your next turn.","<span style=""color:Teal""><strong>[RRR+] Double Blaze GX (200+)</strong>
<br>If this Pokemon has at least 3 extra Fire Energy attached to it <em.(in addition to this attack's cost)</em>, this attack does 100 more damage, and this attack's damage isn't affected by any effects on your opponent's Active Pokemon. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Wx2,None,3,
189320,Celesteela GX (Full Art),Celesteela GX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/189320_200w.jpg,3,2420,https://cpt.tcgcsv.com/qLw2,2022-12-13T17:18:21.603,1,"<strong>Ability — Force Canceler</strong>
<br>As long as this Pokemon is your Active Pokemon, prevent all effects of your opponent's GX attacks, including damage, done to your Pokemon.",3.2,3.98,20.0,3.98,,Holofoil,208/214,Ultra Rare,Colorless,200,Basic,"[3] Power Cyclone (110)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.","<span style=""color:DarkRed""><strong>[1] Discovery GX</strong>
<br>Count your Prize cards and put them them into your hand. Then, take that many cards from the top of your deck and put them face down as your Prize cards. If you don't have that many cards in your deck, this attack does nothing. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Lx2,F-20,4,
189321,Pheromosa & Buzzwole GX (Secret),Pheromosa and Buzzwole GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189321_200w.jpg,3,2420,https://cpt.tcgcsv.com/rLw2,2022-12-13T17:19:13.137,1,,36.6,49.92,79.99,23.4,36.6,Holofoil,215/214,Secret Rare,Grass,260,Basic,"[G] Jet Punch (30)
<br>This attack does 30 damage to 1 of your opponent's Benched Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>","[1GG] Elegant Sole (190)
<br>During your next turn, this Pokemon's Elegant Sole attacks base damage is 60.","<span style=""color:DarkRed""><strong>[G+] Beast Game GX (50)</strong>
<br>If your opponent's Pokemon is Knocked Out by damage from this attack, take 1 more Prize card. If this Pokmeon has at least 7 extra Energy attached to it <em>(in addition to this attack's cost)</em>, take 3 more Prize cards instead. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Rx2,None,2,
189322,Marshadow & Machamp GX (Secret),Marshadow and Machamp GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189322_200w.jpg,3,2420,https://cpt.tcgcsv.com/sLw2,2022-12-13T17:19:56.453,1,,48.89,69.04,149.99,53.09,69.9,Holofoil,221/214,Secret Rare,Fighting,270,Basic,"[1F] Revenge (30+)
<br>If any of your Pokemon were Knocked Out by damage from an opponent's attack during their last turn, this attack does 90 more damage.",[1FF] Hundred-Blows Impact (160),"<span style=""color:Teal""><strong>[1FF+] Acme of Heroism GX (200)</strong>
<br>If this Pokemon has at least 1 extra Energy attached to it <em>(in addition to this attack's cost)</em>, and if it would be Knocked Out by damage from an opponent's attack during their next turn, it is not Knocked Out, and its remaining HP becomes 10. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,3,
189323,Celesteela GX (Secret),Celesteela GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189323_200w.jpg,3,2420,https://cpt.tcgcsv.com/tLw2,2022-12-13T17:21:17.33,1,"<strong>Ability — Force Canceler</strong>
<br>As long as this Pokemon is your Active Pokemon, prevent all effects of your opponent's GX attacks, including damage, done to your Pokemon.",8.0,9.42,10.64,8.52,,Holofoil,228/214,Secret Rare,Colorless,200,Basic,"[3] Power Cyclone (110)
<br>Move an Energy from this Pokemon to 1 of your Benched Pokemon.","<span style=""color:DarkRed""><strong>[1] Discovery GX</strong>
<br>Count your Prize cards and put them them into your hand. Then, take that many cards from the top of your deck and put them face down as your Prize cards. If you don't have that many cards in your deck, this attack does nothing. <em>(You can't use more than 1 GX attack in a game.)</em></span>",,Lx2,F-20,4,
189324,Beast Bringer (Secret),Beast Bringer Secret,https://tcgplayer-cdn.tcgplayer.com/product/189324_200w.jpg,3,2420,https://cpt.tcgcsv.com/vLw2,2022-12-13T17:21:23.85,1,"If you have exactly 6 Prize cards remaining, and if your opponent's Active Pokemon GX or Pokemon EX is Knocked Out by damage from an attack of the Ultra Beast this card is attached to, take 1 more Prize card.",2.48,3.36,20.0,3.14,3.79,Holofoil,229/214,Secret Rare,Tool,,,,,,,,,
189325,Muk & Alolan Muk GX (Secret),Muk and Alolan Muk GX Secret,https://tcgplayer-cdn.tcgplayer.com/product/189325_200w.jpg,3,2420,https://cpt.tcgcsv.com/wLw2,2022-12-13T17:19:49.66,1,,31.26,49.69,70.0,23.5,31.26,Holofoil,220/214,Secret Rare,Psychic,270,Basic,"[2P] Severe Poison
<br>Your opponent's Active Pokemon is now Poisoned. Put 8 damage counters instead of 1 on that Pokemon between turns.","[3P] Poison Absorption (120)
<br>If your opponent's Active Pokemon is Poisoned, heal 100 damage from this Pokemon.","<span style=""color:Teal""><strong>[0+] Nasty Goo Mix GX</strong>
<br>Your opponent's Active Pokemon is now Paralyzed and Poisoned. If this Pokemon has at least 4 extra Energy attached to it <em>(in addition to this attack's cost)</em>, put 15 damage counters instead of 1 on that Pokemon between turns. <em>(You can't use more than 1 GX attack in a game.)</em></span>",Px2,None,4,
189658,Alolan Marowak GX Box,Alolan Marowak GX Box,https://tcgplayer-cdn.tcgplayer.com/product/189658_200w.jpg,3,2420,https://cpt.tcgcsv.com/bTw2,2019-05-01T14:00:55.507,1,"If you're ready to add a little more firepower to your Pokemon Trading Card Game deck, Alolan Marowak is ready to take on the opposition! This powerful Pokemon brandishes a fiery bone club with all the strength of a Pokémon GX. You get two versions of Alolan Marowak GX, one for your deck and an oversize card for display. Additionally, there are four Pokemon TCG booster packs to expand your collection. Turn up the heat with the Alolan Marowak GX Box!",587.0,587.0,587.0,525.33,,Normal,,,,,,,,,,,,
189823,Unbroken Bonds Prerelease Kit,Unbroken Bonds Prerelease Kit,https://tcgplayer-cdn.tcgplayer.com/product/189823_200w.jpg,3,2420,https://cpt.tcgcsv.com/tXw2,2019-05-09T19:18:22.383,1,"Each Kit includes 4 Unbroken Bonds booster packs, 1 special 23-card prerelease pack with 1 of 4 exclusive foil prerelease promo card.",341.24,347.23,353.22,181.5,,Normal,,,,,,,,,,,,
192083,Kangaskhan GX Box,Kangaskhan GX Box,https://tcgplayer-cdn.tcgplayer.com/product/192083_200w.jpg,3,2420,https://cpt.tcgcsv.com/HRx2,2019-06-11T11:45:37.423,1,"Don't mess with Kangaskhan GX, because this Pokemon can be a dangerous guardian if you threaten its little one! Combine that protective instinct with the power of a Pokemon GX and a scrappy toughness, and you've got a winning combination. You get two versions of this Pokemon GX, one for your deck and one for display, plus four Pokemon TCG booster packs. Guard those little Pokemon carefully with the Kangaskhan GX Box!",325.0,325.0,325.0,150.67,,Normal,,,,,,,,,,,,0820650806254
192230,Blastoise GX Premium Collection,Blastoise GX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/192230_200w.jpg,3,2420,https://cpt.tcgcsv.com/DVx2,2021-11-22T14:03:03,1,"Trainers and fans of Water-type Pokemon, your day has come with the mighty rush of the Blastoise GX Premium Collection, ready to wash away all doubt about which Pokemon rule the waves! Expand your collection with foil versions of mighty little Squirtle and its Evolutions, plus an awesome oversize version of Blastoise GX for display. Chart a course to victory with all the mighty currents at your command!
<br>
<br>The Blastoise GX Premium Collection includes:
<br>• 1 full-art foil card featuring Blastoise-GX
<br>• 1 foil card featuring Wartortle
<br>• 1 foil card featuring Squirtle
<br>• 1 oversize foil card featuring Blastoise-GX
<br>• 6 Pokémon TCG booster packs
<br>• 1 stunning Blastoise pin
<br>• 1 Blastoise coin
<br>• A code card for the Pokémon Trading Card Game Online",499.99,499.99,499.99,297.99,,Normal,,,,,,,,,,,,
194597,Reshiram & Charizard GX Figure Collection,Reshiram and Charizard GX Figure Collection,https://tcgplayer-cdn.tcgplayer.com/product/194597_200w.jpg,3,2420,https://cpt.tcgcsv.com/ZRz2,2019-10-28T18:26:58.523,1,"Your opponents will feel the heat when they go up against this fiery TAG TEAM! Reshiram and Charizard may be powerful Pokémon on their own, but when they combine their strength, they can do some serious damage! The Pokémon TCG: Reshiram & Charizard GX Figure Collection will boost your deck with a full-art foil TAG TEAM card of the mighty duo along with a beautiful oversize version of the card that's suitable for display. To further celebrate this pairing, the set includes a figure of Reshiram and Charizard to add to your collection. You even get four Pokémon TCG booster packs to bolster your team.
<br>
<br>Each collection comes with:
<br>• 1 full-art foil TAG TEAM card featuring Reshiram & Charizard GX
<br>• 1 figure of Reshiram and Charizard together
<br>• 1 oversize foil card featuring Reshiram & Charizard GX
<br>• 1 code card for the Pokemon Trading Card Game Online",859.99,875.0,1150.0,424.04,,Normal,,,,,,,,,,,,
232315,Unbroken Bonds 3 Pack Hanger Box,Unbroken Bonds 3 Pack Hanger Box,https://tcgplayer-cdn.tcgplayer.com/product/232315_200w.jpg,3,2420,https://cpt.tcgcsv.com/kXS2,2021-02-08T21:54:47.743,1,"<strong>Give Your Collection a Boost!</strong>
<br>Get in on the exciting Pokemon TCG action with three awesome booster packs from the <em>Sun & Moon — Unbroken Bonds<em> expansion to add to your collection!
<br> • Box includes 3 <em>Sun & Moon — Unbroken Bonds</em> booster packs!
<br> • Each pack contains 10 random cards. Booster packs vary by product.",174.99,269.92,349.0,109.99,,Normal,,,,,,,,,,,,0820650106248
