productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardType,extCardText
89103,Sharpedo (Team Plasma),Sharpedo Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89103_200w.jpg,3,1413,https://cpt.tcgcsv.com/5GK,2023-01-10T17:01:51.227,1,33/135,Rare,90,Stage 1,"[1W] Hard Bite (40+) Flip a coin.  If heads, this attack does 20 more damage.",,Lx2,,0,0.29,0.69,4.5,1.06,0.69,Normal,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
89103,Sharpedo (Team Plasma),Sharpedo Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89103_200w.jpg,3,1413,https://cpt.tcgcsv.com/5GK,2023-01-10T17:01:51.227,1,33/135,Rare,90,Stage 1,"[1W] Hard Bite (40+) Flip a coin.  If heads, this attack does 20 more damage.",,Lx2,,0,3.01,5.35,12.0,5.25,,Reverse Holofoil,,"Rough Skin - If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if the Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon.  (Ability)"
89229,Simisear,Simisear,https://tcgplayer-cdn.tcgplayer.com/product/89229_200w.jpg,3,1413,https://cpt.tcgcsv.com/CJK,2023-01-10T16:59:28.053,1,20/135,Uncommon,90,Stage 1,[R] Searing Flame (20) The Defending Pokemon is now Burned.,[3] Flame Blast (40+) Does 20 more damage for each R Energy attached to this Pokemon.,Wx2,,2,0.05,0.25,1.49,0.28,0.23,Normal,,
89229,Simisear,Simisear,https://tcgplayer-cdn.tcgplayer.com/product/89229_200w.jpg,3,1413,https://cpt.tcgcsv.com/CJK,2023-01-10T16:59:28.053,1,20/135,Uncommon,90,Stage 1,[R] Searing Flame (20) The Defending Pokemon is now Burned.,[3] Flame Blast (40+) Does 20 more damage for each R Energy attached to this Pokemon.,Wx2,,2,0.25,0.48,2.0,0.28,,Reverse Holofoil,,
89246,Skarmory (Team Plasma),Skarmory Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89246_200w.jpg,3,1413,https://cpt.tcgcsv.com/XJK,2023-01-10T17:17:02.533,1,87/135,Rare,90,Basic,"[1] Cargo Jet - Discard a Team Plasma card from your hand.  If you do, draw 3 cards.","[1MM] Steel Wing (40) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).",Rx2,P-20,1,0.77,2.51,6.0,2.44,,Normal,,
89246,Skarmory (Team Plasma),Skarmory Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89246_200w.jpg,3,1413,https://cpt.tcgcsv.com/XJK,2023-01-10T17:17:02.533,1,87/135,Rare,90,Basic,"[1] Cargo Jet - Discard a Team Plasma card from your hand.  If you do, draw 3 cards.","[1MM] Steel Wing (40) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).",Rx2,P-20,1,1.99,13.88,15.0,3.37,,Reverse Holofoil,,
89270,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89270_200w.jpg,3,1413,https://cpt.tcgcsv.com/qKK,2023-01-10T17:20:52.32,1,109/135,Common,50,Basic,[2] Triple Slap (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,,Fx2,,1,0.1,0.3,1.46,0.27,,Normal,,
89270,Skitty,Skitty,https://tcgplayer-cdn.tcgplayer.com/product/89270_200w.jpg,3,1413,https://cpt.tcgcsv.com/qKK,2023-01-10T17:20:52.32,1,109/135,Common,50,Basic,[2] Triple Slap (20x) Flip 3 coins.  This attack does 20 damage times the number of heads.,,Fx2,,1,0.52,0.92,4.0,0.83,,Reverse Holofoil,,
89396,Snorlax (Team Plasma),Snorlax Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89396_200w.jpg,3,1413,https://cpt.tcgcsv.com/XMK,2025-02-01T06:54:53.937,1,101/135,Rare,130,Basic,[5] Teampact (30x) Does 30 damage times the number of Team Plasma Pokemon you have in play.,,Fx2,,4,4.52,8.27,24.0,7.53,,Normal,,"Block - As long as this Pokemon is your Active Pokemon, your opponent's Active Pokemon can't retreat.  (Ability)"
89396,Snorlax (Team Plasma),Snorlax Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89396_200w.jpg,3,1413,https://cpt.tcgcsv.com/XMK,2025-02-01T06:54:53.937,1,101/135,Rare,130,Basic,[5] Teampact (30x) Does 30 damage times the number of Team Plasma Pokemon you have in play.,,Fx2,,4,49.99,76.25,103.15,69.99,,Reverse Holofoil,,"Block - As long as this Pokemon is your Active Pokemon, your opponent's Active Pokemon can't retreat.  (Ability)"
89431,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89431_200w.jpg,3,1413,https://cpt.tcgcsv.com/FNK,2023-01-10T17:12:10.43,1,74/135,Uncommon,90,Basic,[1F] Heat Burn (20) The Defending Pokemon is now Burned.,[2F] Explosion (90) This Pokemon does 90 damage to itself.,Gx2,,3,0.15,0.25,1.0,0.23,,Normal,,
89431,Solrock,Solrock,https://tcgplayer-cdn.tcgplayer.com/product/89431_200w.jpg,3,1413,https://cpt.tcgcsv.com/FNK,2023-01-10T17:12:10.43,1,74/135,Uncommon,90,Basic,[1F] Heat Burn (20) The Defending Pokemon is now Burned.,[2F] Explosion (90) This Pokemon does 90 damage to itself.,Gx2,,3,0.26,0.62,2.0,,,Reverse Holofoil,,
89498,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/89498_200w.jpg,3,1413,https://cpt.tcgcsv.com/-PK,2023-01-10T17:00:02.36,1,24/135,Common,60,Basic,[1] Tackle (10),,Gx2,,1,0.32,1.16,4.0,1.78,0.99,Normal,,
89498,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/89498_200w.jpg,3,1413,https://cpt.tcgcsv.com/-PK,2023-01-10T17:00:02.36,1,24/135,Common,60,Basic,[1] Tackle (10),,Gx2,,1,2.0,5.47,50.0,13.91,,Reverse Holofoil,,
89668,Swadloon,Swadloon,https://tcgplayer-cdn.tcgplayer.com/product/89668_200w.jpg,3,1413,https://cpt.tcgcsv.com/nTK,2023-01-10T16:57:31.48,1,9/135,Uncommon,80,Stage 1,"[G] Swaddle Guard - During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 40 (after applying Weakness and Resistance).","[2] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,0.2,0.33,1.0,0.32,0.23,Normal,,
89668,Swadloon,Swadloon,https://tcgplayer-cdn.tcgplayer.com/product/89668_200w.jpg,3,1413,https://cpt.tcgcsv.com/nTK,2023-01-10T16:57:31.48,1,9/135,Uncommon,80,Stage 1,"[G] Swaddle Guard - During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 40 (after applying Weakness and Resistance).","[2] Surprise Attack (40) Flip a coin.  If tails, this attack does nothing.",Rx2,,2,0.25,1.0,4.0,1.32,,Reverse Holofoil,,
89706,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89706_200w.jpg,3,1413,https://cpt.tcgcsv.com/8VK,2023-01-10T17:00:20.74,1,26/135,Common,60,Basic,[1W] Double Headbutt (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,,Mx2,,2,0.15,0.3,2.0,0.32,,Normal,,
89706,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89706_200w.jpg,3,1413,https://cpt.tcgcsv.com/8VK,2023-01-10T17:00:20.74,1,26/135,Common,60,Basic,[1W] Double Headbutt (20x) Flip 2 coins.  This attack does 20 damage times the number of heads.,,Mx2,,2,0.2,1.08,8.0,1.27,,Reverse Holofoil,,
89849,Team Plasma Grunt (Team Plasma),Team Plasma Grunt Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89849_200w.jpg,3,1413,https://cpt.tcgcsv.com/_XK,2025-02-05T21:10:59.797,1,125/135,Uncommon,,,"Discard a Team Plasma card from your hand.  (If you can't discard a Team Plasma card, you can't play this card.)  Draw 4 cards.",,,,,0.01,0.25,1.5,0.24,,Normal,Supporter,You may play only 1 Supporter card per turn (before your attack).
89849,Team Plasma Grunt (Team Plasma),Team Plasma Grunt Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89849_200w.jpg,3,1413,https://cpt.tcgcsv.com/_XK,2025-02-05T21:10:59.797,1,125/135,Uncommon,,,"Discard a Team Plasma card from your hand.  (If you can't discard a Team Plasma card, you can't play this card.)  Draw 4 cards.",,,,,0.3,0.72,4.0,0.83,,Reverse Holofoil,Supporter,You may play only 1 Supporter card per turn (before your attack).
89916,Timburr,Timburr,https://tcgplayer-cdn.tcgplayer.com/product/89916_200w.jpg,3,1413,https://cpt.tcgcsv.com/l-K,2023-01-10T17:13:34.867,1,79/135,Common,70,Basic,[1F] Knock Back (20) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[2F] Low Kick (40),Px2,,2,0.19,0.29,1.55,0.25,0.23,Normal,,
89916,Timburr,Timburr,https://tcgplayer-cdn.tcgplayer.com/product/89916_200w.jpg,3,1413,https://cpt.tcgcsv.com/l-K,2023-01-10T17:13:34.867,1,79/135,Common,70,Basic,[1F] Knock Back (20) Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,[2F] Low Kick (40),Px2,,2,0.25,0.46,2.0,0.46,0.4,Reverse Holofoil,,
89925,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89925_200w.jpg,3,1413,https://cpt.tcgcsv.com/w-K,2023-01-10T17:20:06.557,1,104/135,Holo Rare,140,Stage 2,[1] Return (30) Draw until you have 6 cards in your hand.,,Lx2,F-20,1,0.75,1.99,10.0,2.3,2.1,Holofoil,,"Bright Veil - As long as this Pokemon is your Active Pokemon, whenever your opponent plays an Item card from his or her hand, prevent all effects of that card done to your Pokemon.  (Ability)"
89925,Togekiss,Togekiss,https://tcgplayer-cdn.tcgplayer.com/product/89925_200w.jpg,3,1413,https://cpt.tcgcsv.com/w-K,2023-01-10T17:20:06.557,1,104/135,Holo Rare,140,Stage 2,[1] Return (30) Draw until you have 6 cards in your hand.,,Lx2,F-20,1,1.87,4.28,15.0,1.98,,Reverse Holofoil,,"Bright Veil - As long as this Pokemon is your Active Pokemon, whenever your opponent plays an Item card from his or her hand, prevent all effects of that card done to your Pokemon.  (Ability)"
89937,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89937_200w.jpg,3,1413,https://cpt.tcgcsv.com/M-K,2023-01-10T17:19:52.52,1,102/135,Common,40,Basic,[1] Yarn - The Defending Pokemon is now Asleep.,,Fx2,,1,0.55,0.87,3.25,0.91,,Normal,,
89937,Togepi,Togepi,https://tcgplayer-cdn.tcgplayer.com/product/89937_200w.jpg,3,1413,https://cpt.tcgcsv.com/M-K,2023-01-10T17:19:52.52,1,102/135,Common,40,Basic,[1] Yarn - The Defending Pokemon is now Asleep.,,Fx2,,1,1.93,2.65,30.0,2.7,,Reverse Holofoil,,
89945,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89945_200w.jpg,3,1413,https://cpt.tcgcsv.com/W-K,2024-01-30T16:51:25.197,1,103/135,Uncommon,80,Stage 1,[1] Sweet Kiss (30) Your opponent draws a card.,,Lx2,F-20,1,0.25,0.59,1.65,0.61,,Normal,,
89945,Togetic,Togetic,https://tcgplayer-cdn.tcgplayer.com/product/89945_200w.jpg,3,1413,https://cpt.tcgcsv.com/W-K,2024-01-30T16:51:25.197,1,103/135,Uncommon,80,Stage 1,[1] Sweet Kiss (30) Your opponent draws a card.,,Lx2,F-20,1,2.19,2.5,15.0,2.47,,Reverse Holofoil,,
89988,Torterra (Team Plasma),Torterra Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89988_200w.jpg,3,1413,https://cpt.tcgcsv.com/N_K,2023-01-10T16:56:41.513,1,3/135,Rare,150,Stage 2,"[2G] Guard Press (60) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).",[3G] Rumble Stomp (80+) Flip a coin until you get tails.  This attack does 20 more damage for each heads.,Rx2,W-20,4,1.95,2.25,15.0,4.49,,Normal,,
89988,Torterra (Team Plasma),Torterra Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/89988_200w.jpg,3,1413,https://cpt.tcgcsv.com/N_K,2023-01-10T16:56:41.513,1,3/135,Rare,150,Stage 2,"[2G] Guard Press (60) During your opponent's next turn, any damage done to this Pokemon by attacks is reduced by 20 (after applying Weakness and Resistance).",[3G] Rumble Stomp (80+) Flip a coin until you get tails.  This attack does 20 more damage for each heads.,Rx2,W-20,4,6.8,18.4,30.0,6.29,,Reverse Holofoil,,
90067,Trubbish (63),Trubbish 63,https://tcgplayer-cdn.tcgplayer.com/product/90067_200w.jpg,3,1413,https://cpt.tcgcsv.com/m2L,2023-01-10T17:09:47.523,1,63/135,Uncommon,60,Basic,"[P] Pile Up - Flip a coin.  If heads, search your deck for a Pokemon Tool card, reveal it, and put it into your hand.  Shuffle your deck afterward.",[2] Sludge Toss (20),Px2,,1,0.18,0.68,1.0,0.6,,Normal,,
90067,Trubbish (63),Trubbish 63,https://tcgplayer-cdn.tcgplayer.com/product/90067_200w.jpg,3,1413,https://cpt.tcgcsv.com/m2L,2023-01-10T17:09:47.523,1,63/135,Uncommon,60,Basic,"[P] Pile Up - Flip a coin.  If heads, search your deck for a Pokemon Tool card, reveal it, and put it into your hand.  Shuffle your deck afterward.",[2] Sludge Toss (20),Px2,,1,0.83,0.84,4.99,0.82,,Reverse Holofoil,,
90068,Trubbish (64),Trubbish 64,https://tcgplayer-cdn.tcgplayer.com/product/90068_200w.jpg,3,1413,https://cpt.tcgcsv.com/n2L,2025-02-05T21:10:59.86,1,64/135,Common,60,Basic,[1] Pound (10),[1PP] Sludge Bomb (40),Px2,,1,0.12,0.32,1.56,0.42,,Normal,,
90068,Trubbish (64),Trubbish 64,https://tcgplayer-cdn.tcgplayer.com/product/90068_200w.jpg,3,1413,https://cpt.tcgcsv.com/n2L,2025-02-05T21:10:59.86,1,64/135,Common,60,Basic,[1] Pound (10),[1PP] Sludge Bomb (40),Px2,,1,0.62,1.0,10.0,2.86,,Reverse Holofoil,,
90069,Trubbish (65),Trubbish 65,https://tcgplayer-cdn.tcgplayer.com/product/90069_200w.jpg,3,1413,https://cpt.tcgcsv.com/p2L,2023-01-10T17:10:00.02,1,65/135,Common,70,Basic,[1P] Tool Drop (20x) Does 20 damage for each Pokemon Tool card attached to Pokemon in play (both your and your opponent's).,,Px2,,2,0.35,0.9,3.15,0.82,1.03,Normal,,
90069,Trubbish (65),Trubbish 65,https://tcgplayer-cdn.tcgplayer.com/product/90069_200w.jpg,3,1413,https://cpt.tcgcsv.com/p2L,2023-01-10T17:10:00.02,1,65/135,Common,70,Basic,[1P] Tool Drop (20x) Does 20 damage for each Pokemon Tool card attached to Pokemon in play (both your and your opponent's).,,Px2,,2,1.54,4.37,10.96,8.85,,Reverse Holofoil,,
90081,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90081_200w.jpg,3,1413,https://cpt.tcgcsv.com/F2L,2024-05-20T14:06:09.683,1,1/135,Common,70,Basic,[1] Nap - Heal 20 damage from this Pokemon.,[2G] Razor Leaf (30),Rx2,W-20,2,0.18,0.45,1.5,0.46,,Normal,,
90081,Turtwig,Turtwig,https://tcgplayer-cdn.tcgplayer.com/product/90081_200w.jpg,3,1413,https://cpt.tcgcsv.com/F2L,2024-05-20T14:06:09.683,1,1/135,Common,70,Basic,[1] Nap - Heal 20 damage from this Pokemon.,[2G] Razor Leaf (30),Rx2,W-20,2,10.0,10.0,10.0,1.2,,Reverse Holofoil,,
90266,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/90266_200w.jpg,3,1413,https://cpt.tcgcsv.com/l7L,2023-01-25T17:55:04.12,1,36/135,Uncommon,80,Stage 1,[1W] Icy Snow (30),,Mx2,,1,0.1,0.25,1.42,0.26,,Normal,,
90266,Vanillish,Vanillish,https://tcgplayer-cdn.tcgplayer.com/product/90266_200w.jpg,3,1413,https://cpt.tcgcsv.com/l7L,2023-01-25T17:55:04.12,1,36/135,Uncommon,80,Stage 1,[1W] Icy Snow (30),,Mx2,,1,0.3,0.94,2.0,1.03,,Reverse Holofoil,,
90271,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/90271_200w.jpg,3,1413,https://cpt.tcgcsv.com/r7L,2023-01-10T17:02:08.407,1,35/135,Common,60,Basic,[1] Snow Squall (10) This attack's damage isn't affected by Resistance.,,Mx2,,1,0.1,0.25,1.49,0.24,0.04,Normal,,
90271,Vanillite,Vanillite,https://tcgplayer-cdn.tcgplayer.com/product/90271_200w.jpg,3,1413,https://cpt.tcgcsv.com/r7L,2023-01-10T17:02:08.407,1,35/135,Common,60,Basic,[1] Snow Squall (10) This attack's damage isn't affected by Resistance.,,Mx2,,1,0.22,0.39,2.0,0.36,,Reverse Holofoil,,
90275,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/90275_200w.jpg,3,1413,https://cpt.tcgcsv.com/w7L,2023-01-10T17:02:23.697,1,37/135,Rare,130,Stage 2,[1] Enefountain (30) Attach 2 basic Energy from your hand to 1 of your Pokemon.,[1WW] Blizzard (70) Does 10 damage to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Mx2,,1,0.32,1.32,3.75,1.49,,Normal,,
90275,Vanilluxe,Vanilluxe,https://tcgplayer-cdn.tcgplayer.com/product/90275_200w.jpg,3,1413,https://cpt.tcgcsv.com/w7L,2023-01-10T17:02:23.697,1,37/135,Rare,130,Stage 2,[1] Enefountain (30) Attach 2 basic Energy from your hand to 1 of your Pokemon.,[1WW] Blizzard (70) Does 10 damage to each of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Mx2,,1,0.64,1.35,3.0,1.28,,Reverse Holofoil,,
90330,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90330_200w.jpg,3,1413,https://cpt.tcgcsv.com/D8L,2023-01-10T16:56:59.67,1,5/135,Rare,100,Stage 1,[G] Gather Order - Search your deck for as many Combee as you like and put them onto your Bench.  Shuffle your deck afterward.,[1G] Damage Beat (20x) Does 20 damage times the number of damage counters on the Defending Pokemon.,Rx2,,1,0.25,0.5,1.75,0.51,0.5,Normal,,
90330,Vespiquen,Vespiquen,https://tcgplayer-cdn.tcgplayer.com/product/90330_200w.jpg,3,1413,https://cpt.tcgcsv.com/D8L,2023-01-10T16:56:59.67,1,5/135,Rare,100,Stage 1,[G] Gather Order - Search your deck for as many Combee as you like and put them onto your Bench.  Shuffle your deck afterward.,[1G] Damage Beat (20x) Does 20 damage times the number of damage counters on the Defending Pokemon.,Rx2,,1,0.39,1.01,3.0,1.0,,Reverse Holofoil,,
90350,Victini EX,Victini EX,https://tcgplayer-cdn.tcgplayer.com/product/90350_200w.jpg,3,1413,https://cpt.tcgcsv.com/09L,2023-01-10T16:59:10.973,1,18/135,Ultra Rare,110,Basic,[R] Turbo Energize - Search your deck for 2 basic Energy cards and attach them to your Benched Pokemon in any way you like.  Shuffle your deck afterward.,"[2R] Intensifying Burn (50+) If the Defending Pokemon is a Pokemon-EX, this attack does 50 more damage.",Wx2,,1,4.99,9.11,14.91,8.83,,Holofoil,,
90352,Victini EX (131 Full Art),Victini EX 131 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/90352_200w.jpg,3,1413,https://cpt.tcgcsv.com/39L,2023-01-10T17:24:39.503,1,131/135,Ultra Rare,110,Basic,[R] Turbo Energize - Search your deck for 2 basic Energy cards and attach them to your Benched Pokemon in any way you like.  Shuffle your deck afterward.,"[2R] Intensifying Burn (50+) If the Defending Pokemon is a Pokemon-EX, this attack does 50 more damage.",Wx2,,1,160.0,185.67,699.99,294.3,,Holofoil,,
90357,Victory Piece,Victory Piece,https://tcgplayer-cdn.tcgplayer.com/product/90357_200w.jpg,3,1413,https://cpt.tcgcsv.com/99L,2024-07-13T18:51:53.63,1,130/135,Rare Ace,0,Item,"If this card is attached to Victini-EX, Victini-EX can use its attacks regardless of the amount or type of Energy attached to it.",,,,,1.19,2.02,9.99,2.48,,Holofoil,,Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon Tool attached to it.
90385,Virbank City Gym,Virbank City Gym,https://tcgplayer-cdn.tcgplayer.com/product/90385_200w.jpg,3,1413,https://cpt.tcgcsv.com/K9L,2023-07-25T12:29:14.687,1,126/135,Uncommon,0,Stadium,Put 2 more damage counters on Poisoned Pokemon (both yours and your opponent's) between turns.,,,,,3.9,5.42,19.99,5.45,5.97,Normal,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
90385,Virbank City Gym,Virbank City Gym,https://tcgplayer-cdn.tcgplayer.com/product/90385_200w.jpg,3,1413,https://cpt.tcgcsv.com/K9L,2023-07-25T12:29:14.687,1,126/135,Uncommon,0,Stadium,Put 2 more damage counters on Poisoned Pokemon (both yours and your opponent's) between turns.,,,,,4.25,7.72,12.0,10.97,,Reverse Holofoil,Stadium,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.  If another card with the same name is in play, you can't play this card."
90498,Watchog (Team Plasma) (112),Watchog Team Plasma 112,https://tcgplayer-cdn.tcgplayer.com/product/90498_200w.jpg,3,1413,https://cpt.tcgcsv.com/-cL,2023-01-10T17:21:33.947,1,112/135,Uncommon,90,Stage 1,[1] Fast Swipe - Discard a random card from your opponent's hand.,"[2] Biting Fang (30+) Flip a coin.  If heads, this attack does 20 more damage.",Fx2,,1,0.16,0.32,1.0,0.43,0.75,Normal,,
90498,Watchog (Team Plasma) (112),Watchog Team Plasma 112,https://tcgplayer-cdn.tcgplayer.com/product/90498_200w.jpg,3,1413,https://cpt.tcgcsv.com/-cL,2023-01-10T17:21:33.947,1,112/135,Uncommon,90,Stage 1,[1] Fast Swipe - Discard a random card from your opponent's hand.,"[2] Biting Fang (30+) Flip a coin.  If heads, this attack does 20 more damage.",Fx2,,1,0.4,0.75,6.0,0.78,,Reverse Holofoil,,
90499,Watchog (Team Plasma) (113),Watchog Team Plasma 113,https://tcgplayer-cdn.tcgplayer.com/product/90499_200w.jpg,3,1413,https://cpt.tcgcsv.com/_cL,2023-07-10T10:29:09.96,1,113/135,Rare,90,Stage 1,[2] Second Bite (20+) Does 10 more damage for each damage counter on the Defending Pokemon.,[3] Low Kick (60),Fx2,,1,0.24,0.52,1.75,0.59,0.69,Normal,,
90499,Watchog (Team Plasma) (113),Watchog Team Plasma 113,https://tcgplayer-cdn.tcgplayer.com/product/90499_200w.jpg,3,1413,https://cpt.tcgcsv.com/_cL,2023-07-10T10:29:09.96,1,113/135,Rare,90,Stage 1,[2] Second Bite (20+) Does 10 more damage for each damage counter on the Defending Pokemon.,[3] Low Kick (60),Fx2,,1,0.46,0.92,4.0,1.02,,Reverse Holofoil,,
90566,Weezing (Team Plasma),Weezing Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/90566_200w.jpg,3,1413,https://cpt.tcgcsv.com/lfL,2023-01-10T17:05:38.6,1,58/135,Holo Rare,100,Stage 1,[1P] Smogbank - This attack does 20 damage to each of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Px2,,2,0.75,1.69,9.99,1.78,,Holofoil,,"Aftermath - When this Pokemon is Knocked Out by damage from an opponent's attack, discard the top 3 cards of your opponent's deck.  (Ability)"
90566,Weezing (Team Plasma),Weezing Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/90566_200w.jpg,3,1413,https://cpt.tcgcsv.com/lfL,2023-01-10T17:05:38.6,1,58/135,Holo Rare,100,Stage 1,[1P] Smogbank - This attack does 20 damage to each of your opponent's Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),,Px2,,2,1.0,2.16,30.0,5.25,,Reverse Holofoil,,"Aftermath - When this Pokemon is Knocked Out by damage from an opponent's attack, discard the top 3 cards of your opponent's deck.  (Ability)"
90585,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/90585_200w.jpg,3,1413,https://cpt.tcgcsv.com/KfL,2023-01-10T17:20:19.453,1,105/135,Common,70,Basic,"[1] Shout - Flip a coin.  If heads, discard a random card from your opponent's hand.",[3] Hyper Voice (30),Fx2,,2,0.1,0.25,1.49,0.22,,Normal,,
90585,Whismur,Whismur,https://tcgplayer-cdn.tcgplayer.com/product/90585_200w.jpg,3,1413,https://cpt.tcgcsv.com/KfL,2023-01-10T17:20:19.453,1,105/135,Common,70,Basic,"[1] Shout - Flip a coin.  If heads, discard a random card from your opponent's hand.",[3] Hyper Voice (30),Fx2,,2,0.15,0.41,5.24,0.43,,Reverse Holofoil,,
90589,White Kyurem EX,White Kyurem EX,https://tcgplayer-cdn.tcgplayer.com/product/90589_200w.jpg,3,1413,https://cpt.tcgcsv.com/PfL,2023-01-10T17:19:04.503,1,96/135,Ultra Rare,180,Basic,[3] Slash (60),[1RRW] White Inferno (100+) Does 10 more damage for each damage counter on this Pokemon.,Ox2,,3,2.96,5.49,8.1,5.57,6.97,Holofoil,,
90725,Zapdos EX (Team Plasma),Zapdos EX Team Plasma,https://tcgplayer-cdn.tcgplayer.com/product/90725_200w.jpg,3,1413,https://cpt.tcgcsv.com/wjL,2023-01-10T17:04:19.227,1,48/135,Ultra Rare,170,Basic,"[1L] Agility (30) Flip a coin.  If heads, prevent all effects of attacks, including damage, done to this Pokemon during your opponent's next turn.","[2LL] Powervolt (80+) If this Pokemon has any Plasma Energy attached to it, this attack does 40 more damage.",Lx2,F-20,1,4.89,11.0,30.0,11.51,,Holofoil,,
90777,Zubat (52),Zubat 52,https://tcgplayer-cdn.tcgplayer.com/product/90777_200w.jpg,3,1413,https://cpt.tcgcsv.com/zkL,2023-01-10T17:04:49.297,1,52/135,Common,50,Basic,[1] Spiral Drain (10) Heal 10 damage from this Pokemon.,,Lx2,F-20,1,0.04,0.2,1.25,0.2,,Normal,,
90777,Zubat (52),Zubat 52,https://tcgplayer-cdn.tcgplayer.com/product/90777_200w.jpg,3,1413,https://cpt.tcgcsv.com/zkL,2023-01-10T17:04:49.297,1,52/135,Common,50,Basic,[1] Spiral Drain (10) Heal 10 damage from this Pokemon.,,Lx2,F-20,1,1.5,2.8,4.0,2.82,,Reverse Holofoil,,
90778,Zubat (53),Zubat 53,https://tcgplayer-cdn.tcgplayer.com/product/90778_200w.jpg,3,1413,https://cpt.tcgcsv.com/BkL,2023-01-10T17:04:59.983,1,53/135,Common,40,Basic,[1P] Wing Attack (20),,Lx2,F-20,1,0.17,0.37,1.55,0.37,,Normal,,"Free Flight - If this Pokemon has no Energy attached to it, this Pokemon has no Retreat Cost. (Ability)"
90778,Zubat (53),Zubat 53,https://tcgplayer-cdn.tcgplayer.com/product/90778_200w.jpg,3,1413,https://cpt.tcgcsv.com/BkL,2023-01-10T17:04:59.983,1,53/135,Common,40,Basic,[1P] Wing Attack (20),,Lx2,F-20,1,3.49,5.0,6.04,5.0,,Reverse Holofoil,,"Free Flight - If this Pokemon has no Energy attached to it, this Pokemon has no Retreat Cost. (Ability)"
98526,Plasma Storm Booster Pack,Plasma Storm Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98526_200w.jpg,3,1413,https://cpt.tcgcsv.com/xqP,2017-07-22T17:07:40.757,1,,,,,,,,,,290.0,300.0,440.0,290.31,,Normal,,
