productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extAttack3
98129,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/98129_200w.jpg,3,1534,https://cpt.tcgcsv.com/CgP,2023-02-05T08:24:14.31,1,"Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",0.05,0.25,1.53,0.23,,Normal,93/108,Uncommon,Item,,,,,,,,
98129,Ultra Ball,Ultra Ball,https://tcgplayer-cdn.tcgplayer.com/product/98129_200w.jpg,3,1534,https://cpt.tcgcsv.com/CgP,2023-02-05T08:24:14.31,1,"Discard 2 cards from your hand. (If you can't discard 2 cards, you can't play this card.) Search your deck for a Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.",0.6,1.5,3.82,1.59,,Reverse Holofoil,93/108,Uncommon,Item,,,,,,,,
98130,Wally,Wally,https://tcgplayer-cdn.tcgplayer.com/product/98130_200w.jpg,3,1534,https://cpt.tcgcsv.com/DgP,2022-12-19T21:06:56.35,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counds as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,0.01,0.21,2.0,0.18,0.16,Normal,94/108,Uncommon,Supporter,,,,,,,,
98130,Wally,Wally,https://tcgplayer-cdn.tcgplayer.com/product/98130_200w.jpg,3,1534,https://cpt.tcgcsv.com/DgP,2022-12-19T21:06:56.35,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counds as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,0.19,0.42,2.0,0.41,,Reverse Holofoil,94/108,Uncommon,Supporter,,,,,,,,
98131,Wide Lens,Wide Lens,https://tcgplayer-cdn.tcgplayer.com/product/98131_200w.jpg,3,1534,https://cpt.tcgcsv.com/FgP,2025-02-07T20:23:18.383,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon tool attached to it.</em>
<br>
<br>Damage from the attacks of Pokemon this card is attached to is affected by Weakness and Resistance for your opponent's Benched Pokemon.",0.02,0.2,1.49,0.12,,Normal,95/108,Uncommon,Tool,,,,,,,,
98131,Wide Lens,Wide Lens,https://tcgplayer-cdn.tcgplayer.com/product/98131_200w.jpg,3,1534,https://cpt.tcgcsv.com/FgP,2025-02-07T20:23:18.383,1,"<em>Attach a Pokemon Tool to 1 of your Pokemon that doesn't already have a Pokemon tool attached to it.</em>
<br>
<br>Damage from the attacks of Pokemon this card is attached to is affected by Weakness and Resistance for your opponent's Benched Pokemon.",0.1,0.35,2.0,0.37,0.34,Reverse Holofoil,95/108,Uncommon,Tool,,,,,,,,
98132,Winona,Winona,https://tcgplayer-cdn.tcgplayer.com/product/98132_200w.jpg,3,1534,https://cpt.tcgcsv.com/GgP,2025-02-07T20:23:18.43,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,0.08,0.34,2.99,0.26,,Normal,96/108,Uncommon,Supporter,,,,,,,,
98132,Winona,Winona,https://tcgplayer-cdn.tcgplayer.com/product/98132_200w.jpg,3,1534,https://cpt.tcgcsv.com/GgP,2025-02-07T20:23:18.43,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,0.22,0.47,5.98,0.58,,Reverse Holofoil,96/108,Uncommon,Supporter,,,,,,,,
98133,Double Dragon Energy,Double Dragon Energy,https://tcgplayer-cdn.tcgplayer.com/product/98133_200w.jpg,3,1534,https://cpt.tcgcsv.com/HgP,2025-02-10T19:25:30.043,1,"This card can only be attached to a Dragon Pokemon. This card provides every type of Energy, but provides only 2 Energy at a time, only while this card is attached to a Dragon Pokemon.
<br>
<br><em>(If this card is attached to anything other than a Dragon Pokemon, discard this card.)</em>",1.5,3.04,19.99,2.85,,Normal,97/108,Uncommon,Special Energy,,,,,,,,
98133,Double Dragon Energy,Double Dragon Energy,https://tcgplayer-cdn.tcgplayer.com/product/98133_200w.jpg,3,1534,https://cpt.tcgcsv.com/HgP,2025-02-10T19:25:30.043,1,"This card can only be attached to a Dragon Pokemon. This card provides every type of Energy, but provides only 2 Energy at a time, only while this card is attached to a Dragon Pokemon.
<br>
<br><em>(If this card is attached to anything other than a Dragon Pokemon, discard this card.)</em>",3.11,7.76,36.53,8.92,,Reverse Holofoil,97/108,Uncommon,Special Energy,,,,,,,,
98134,Thundurus EX (98 Full Art),Thundurus EX 98 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98134_200w.jpg,3,1534,https://cpt.tcgcsv.com/JgP,2022-12-19T21:07:28.887,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.</em>",7.54,16.99,29.99,11.44,,Holofoil,98/108,Ultra Rare,Lightning,170,Basic,"[1L] Headlock (30+)
<br>Flip a coin. If heads, this attack does 30 more damage. If tails, your opponent's Active Pokemon is now Paralyzed.","[LLL] Voltage Rush (150)
<br>This Pokemon does 50 damage to itself.",Fx2,M-20,2,
98135,Gallade EX (99 Full Art),Gallade EX 99 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98135_200w.jpg,3,1534,https://cpt.tcgcsv.com/KgP,2022-12-19T21:07:36.043,1,"When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",12.94,15.73,25.0,15.04,18.69,Holofoil,99/108,Ultra Rare,Psychic,170,Basic,"[1P] Swift Lunge (30)
<br>You may have your opponent switch his or her Active Pokemon with 1 of his or her Benched Pokemon.","[PPP] Piercing Prizes (50+)
<br>This attack does 20 more damage for each of your remaining Prize cards.",Px2,None,2,
98136,M Gallade EX (100 Full Art),M Gallade EX 100 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98136_200w.jpg,3,1534,https://cpt.tcgcsv.com/LgP,2022-12-19T21:07:42.33,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>

When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",36.0,60.0,149.99,62.84,,Holofoil,100/108,Ultra Rare,Psychic,220,Mega,"[1PP] Unwavering Blade (110)
<br>This attack does 30 damage to each of your opponent's Benched Pokemon that has damage counters on it. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Px2,None,2,
98137,Latios EX (101 Full Art),Latios EX 101 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98137_200w.jpg,3,1534,https://cpt.tcgcsv.com/MgP,2022-12-19T21:08:15.26,1,"<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",39.5,59.98,212.0,59.79,40.77,Holofoil,101/108,Ultra Rare,Dragon,170,Basic,"[P] Fast Raid (40)
<br>If you go first, you can use this attack on your first turn.","[1WPP] Light Pulse (110)
<br>Prevent all effects of your opponent's attacks, except damage, done to this Pokemon during your opponent's next turn.",Yx2,None,2,
98138,M Latios EX (102 Full Art),M Latios EX 102 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98138_200w.jpg,3,1534,https://cpt.tcgcsv.com/NgP,2022-12-19T21:08:25.97,1,"When 1 of your Pokemon becomes a Mega Evolution Pokemon, your turn ends.
<br>
<br>
<em>When a Pokemon EX has been Knocked Out, your opponent takes 2 Prize cards.",89.99,99.99,249.99,95.03,98.99,Holofoil,102/108,Ultra Rare,Dragon,220,Mega,"[1WP] Sonic Ace
<br>Discard 2 Energy attached to this Pokemon. This attack does 120 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,Yx2,None,0,
98139,Hydreigon EX (103 Full Art),Hydreigon EX 103 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98139_200w.jpg,3,1534,https://cpt.tcgcsv.com/PgP,2023-05-17T19:23:28.777,1,"<b>Ability - </b>Dragon Road
<br>If there is any Stadium card in play, the Retreat Cost of each of your Dragon Pokemon in play is 2 Colorless less.",16.88,26.32,42.0,26.55,15.64,Holofoil,103/108,Ultra Rare,Dragon,180,Basic,"[1PD] Shred (80)
<br>This attack's damage isn't affected by effects on your opponent's Active Pokemon.",,Yx2,None,3,
98140,Rayquaza EX (104 Full Art),Rayquaza EX 104 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98140_200w.jpg,3,1534,https://cpt.tcgcsv.com/QgP,2022-12-19T21:08:45.29,1,,69.96,105.61,225.0,96.17,83.52,Holofoil,104/108,Ultra Rare,Colorless,170,Basic,"[1] Intensifying Burn (10+)
<br>If your opponent's Active Pokemon is a Pokemon EX, this attack does 50 more damage.","[3] Dragon Pulse (100)
<br>Discard the top 3 cards of your deck.",Lx2,F-20,2,
98141,M Rayquaza EX (105 Full Art),M Rayquaza EX 105 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98141_200w.jpg,3,1534,https://cpt.tcgcsv.com/RgP,2022-12-19T21:08:54.94,1,<strong>Delta Evolution</strong><em> You may play this card from your hand to evolve a Pokemon during your first turn or the turn you play that Pokemon.</em>,301.49,399.99,809.99,287.13,399.99,Holofoil,105/108,Ultra Rare,Colorless,220,Mega,"[3] Emerald Break (30x)
<br>This attack does 30 damage times the number of your Benched Pokemon.",,Lx2,F-20,1,
98142,Shaymin EX (106 Full Art),Shaymin EX 106 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98142_200w.jpg,3,1534,https://cpt.tcgcsv.com/SgP,2022-12-19T21:09:04.153,1,"<b>Ability - </b>Set Up
<br>When you play this Pokemon from your hand onto your Bench, you may draw cards until you have 6 cards in your hand.",13.44,20.54,499.99,23.67,15.21,Holofoil,106/108,Ultra Rare,Colorless,110,Basic,"[2] Sky Return (30)
<br>Return this Pokemon and all cards attached to it to your hand.",,Lx2,F-20,1,
98143,Wally (107 Full Art),Wally 107 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98143_200w.jpg,3,1534,https://cpt.tcgcsv.com/TgP,2022-12-19T21:09:18.68,1,Search your deck for a card that evolves from 1 of your Pokemon (excluding Pokemon EX) and put it onto that Pokemon <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward. You can use this card during your first turn or on a Pokemon that was put into play this turn.,9.99,16.12,29.79,18.19,9.99,Holofoil,107/108,Ultra Rare,Supporter,,,,,,,,
98144,Winona (108 Full Art),Winona 108 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/98144_200w.jpg,3,1534,https://cpt.tcgcsv.com/VgP,2022-12-19T21:09:27.29,1,Search your deck for up to 3 Colorless Pokemon and put them into your hand. Shuffle your deck afterward.,19.97,30.2,55.44,33.82,,Holofoil,108/108,Ultra Rare,Supporter,,,,,,,,
98145,Energy Switch,Energy Switch,https://tcgplayer-cdn.tcgplayer.com/product/98145_200w.jpg,3,1534,https://cpt.tcgcsv.com/WgP,2022-12-19T21:09:36.343,1,Move a basic Energy attached to 1 of your Pokemon to another of your Pokemon.,16.77,19.0,49.99,19.95,,Holofoil,109/108,Secret Rare,Item,,,,,,,,
98146,VS Seeker,VS Seeker,https://tcgplayer-cdn.tcgplayer.com/product/98146_200w.jpg,3,1534,https://cpt.tcgcsv.com/XgP,2022-12-19T21:09:46.553,1,Put a Supporter card from your discard pile into your hand.,9.99,16.99,34.99,17.39,,Holofoil,110/108,Secret Rare,Item,,,,,,,,
99149,Mega Evolution Collector's Pin Blisters [Rayquaza],Mega Evolution Collectors Pin Blisters Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/99149_200w.jpg,3,1534,https://cpt.tcgcsv.com/_GP,2015-06-01T19:13:26.1,1,,,,,,,,,,,,,,,,,,
99150,Mega Evolution Collector's Pin Blisters [Latios],Mega Evolution Collectors Pin Blisters Latios,https://tcgplayer-cdn.tcgplayer.com/product/99150_200w.jpg,3,1534,https://cpt.tcgcsv.com/0HP,2015-06-01T19:13:53.32,1,,,,,,,,,,,,,,,,,,
99151,Mega Absol EX Premium Collection,Mega Absol EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/99151_200w.jpg,3,1534,https://cpt.tcgcsv.com/2HP,2015-06-01T19:15:06.12,1,,,,,,,,,,,,,,,,,,
100496,Hoenn Power Tin [Sceptile],Hoenn Power Tin Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/100496_200w.jpg,3,1534,https://cpt.tcgcsv.com/XcQ,2015-07-10T12:39:32.033,1,,359.99,359.99,359.99,,,Normal,,,,,,,,,,,
100497,Hoenn Power Tin [Blaziken],Hoenn Power Tin Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/100497_200w.jpg,3,1534,https://cpt.tcgcsv.com/ZcQ,2015-07-10T12:39:45.15,1,,,,,,,,,,,,,,,,,,
100498,Hoenn Power Tin [Swampert],Hoenn Power Tin Swampert,https://tcgplayer-cdn.tcgplayer.com/product/100498_200w.jpg,3,1534,https://cpt.tcgcsv.com/-cQ,2015-07-10T12:39:58.38,1,,359.99,359.99,359.99,254.95,,Normal,,,,,,,,,,,
100499,Rayquaza EX Box,Rayquaza EX Box,https://tcgplayer-cdn.tcgplayer.com/product/100499_200w.jpg,3,1534,https://cpt.tcgcsv.com/_cQ,2015-07-10T12:41:33.563,1,,799.99,799.99,799.99,,,Normal,,,,,,,,,,,
100500,Mega Rayquaza Collection,Mega Rayquaza Collection,https://tcgplayer-cdn.tcgplayer.com/product/100500_200w.jpg,3,1534,https://cpt.tcgcsv.com/0dQ,2017-11-17T13:36:42.94,1,"The Pokemon TCG: Mega Rayquaza Collection includes:
<br>
<br>• A detailed, swirling figure of Mega Rayquaza!
<br>• 4 Pokemon TCG booster packs
<br>• A never-before-seen foil promo card featuring Rayquaza
<br>• A code card for the Pokemon Trading Card Game Online",,,,,,,,,,,,,,,,,
100501,Dragonite Collector's Pin 3 Pack Blister,Dragonite Collectors Pin 3 Pack Blister,https://tcgplayer-cdn.tcgplayer.com/product/100501_200w.jpg,3,1534,https://cpt.tcgcsv.com/2dQ,2018-10-10T16:28:47.353,1,"Each blister contains 2 XY—Roaring Skies booster packs, 1 XY—Primal Clash booster pack, and 1 collectible pin of Dragonite.",,,,,,,,,,,,,,,,,
100502,Mega Latios Collection,Mega Latios Collection,https://tcgplayer-cdn.tcgplayer.com/product/100502_200w.jpg,3,1534,https://cpt.tcgcsv.com/3dQ,2015-07-14T17:56:55.713,1,,595.0,595.0,595.0,295.32,,Normal,,,,,,,,,,,
129906,Roaring Skies Booster Pack,Roaring Skies Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/129906_200w.jpg,3,1534,https://cpt.tcgcsv.com/8-22,2017-04-10T12:15:02.65,1,,57.49,80.0,350.0,54.06,,Normal,,,,,,,,,,,
270870,Code Card - Roaring Skies Booster Pack,Code Card Roaring Skies Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/270870_200w.jpg,3,1534,https://cpt.tcgcsv.com/qmb3,2022-07-20T19:43:33.847,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.05,0.12,1.0,0.07,,Normal,,Code Card,,,,,,,,,
276594,Roaring Skies Sleeved Booster Pack Art Bundle [Set of 4],Roaring Skies Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/276594_200w.jpg,3,1534,https://cpt.tcgcsv.com/VFd3,2022-06-20T19:25:24.387,1,"Collect each of the 4 unique art packs for Roaring Skies.
<br>Each Roaring Skies sleeved booster pack contains 10 random cards.",375.0,514.95,515.0,199.01,,Normal,,,,,,,,,,,
280460,Code Card - Dragonite Collector's Pin 3 Pack Blister,Code Card Dragonite Collectors Pin 3 Pack Blister,https://tcgplayer-cdn.tcgplayer.com/product/280460_200w.jpg,3,1534,https://cpt.tcgcsv.com/dcg3,2022-07-27T20:04:55.11,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280461,Code Card - Hoenn Power Tin [Blaziken],Code Card Hoenn Power Tin Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/280461_200w.jpg,3,1534,https://cpt.tcgcsv.com/fcg3,2022-07-27T20:05:05.153,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",9.95,9.95,9.95,,,Normal,,Code Card,,,,,,,,,
280462,Code Card - Hoenn Power Tin [Sceptile],Code Card Hoenn Power Tin Sceptile,https://tcgplayer-cdn.tcgplayer.com/product/280462_200w.jpg,3,1534,https://cpt.tcgcsv.com/gcg3,2022-07-27T20:05:15.723,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",4.95,4.95,4.95,,,Normal,,Code Card,,,,,,,,,
280463,Code Card - Hoenn Power Tin [Swampert],Code Card Hoenn Power Tin Swampert,https://tcgplayer-cdn.tcgplayer.com/product/280463_200w.jpg,3,1534,https://cpt.tcgcsv.com/hcg3,2022-07-27T20:05:25.393,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.2,0.25,0.29,0.22,,Normal,,Code Card,,,,,,,,,
280464,Code Card - Mega Absol EX Premium Collection,Code Card Mega Absol EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/280464_200w.jpg,3,1534,https://cpt.tcgcsv.com/jcg3,2022-07-27T20:05:34.747,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.93,0.95,1.26,0.97,,Normal,,Code Card,,,,,,,,,
280465,Code Card - Mega Evolution Collector's Pin Blisters [Latios],Code Card Mega Evolution Collectors Pin Blisters Latios,https://tcgplayer-cdn.tcgplayer.com/product/280465_200w.jpg,3,1534,https://cpt.tcgcsv.com/kcg3,2022-07-27T20:05:43.173,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280466,Code Card - Mega Evolution Collector's Pin Blisters [Rayquaza],Code Card Mega Evolution Collectors Pin Blisters Rayquaza,https://tcgplayer-cdn.tcgplayer.com/product/280466_200w.jpg,3,1534,https://cpt.tcgcsv.com/lcg3,2022-07-27T20:05:51.327,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280467,Code Card - Mega Latios Collection,Code Card Mega Latios Collection,https://tcgplayer-cdn.tcgplayer.com/product/280467_200w.jpg,3,1534,https://cpt.tcgcsv.com/mcg3,2022-07-27T20:05:59.003,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",1.55,3.25,9.95,,,Normal,,Code Card,,,,,,,,,
280468,Code Card - Mega Rayquaza Collection,Code Card Mega Rayquaza Collection,https://tcgplayer-cdn.tcgplayer.com/product/280468_200w.jpg,3,1534,https://cpt.tcgcsv.com/ncg3,2022-07-27T20:06:07.767,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",4.96,4.99,9.95,,,Normal,,Code Card,,,,,,,,,
280469,Code Card - Rayquaza EX Box,Code Card Rayquaza EX Box,https://tcgplayer-cdn.tcgplayer.com/product/280469_200w.jpg,3,1534,https://cpt.tcgcsv.com/pcg3,2022-07-27T20:06:15.91,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",0.99,1.0,1.0,,,Normal,,Code Card,,,,,,,,,
280470,Code Card - Roaring Skies 3 Pack Blister [Pangoro],Code Card Roaring Skies 3 Pack Blister Pangoro,https://tcgplayer-cdn.tcgplayer.com/product/280470_200w.jpg,3,1534,https://cpt.tcgcsv.com/qcg3,2022-07-27T20:06:27.943,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280471,Code Card - Roaring Skies 3 Pack Blister [Regirock],Code Card Roaring Skies 3 Pack Blister Regirock,https://tcgplayer-cdn.tcgplayer.com/product/280471_200w.jpg,3,1534,https://cpt.tcgcsv.com/rcg3,2022-07-27T20:06:38.453,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280472,"Code Card - Roaring Skies Theme Deck - ""Aurora Blast"" [Articuno]",Code Card Roaring Skies Theme Deck Aurora Blast Articuno,https://tcgplayer-cdn.tcgplayer.com/product/280472_200w.jpg,3,1534,https://cpt.tcgcsv.com/scg3,2022-07-27T20:06:48.47,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",4.99,4.99,4.99,,,Normal,,Code Card,,,,,,,,,
280473,"Code Card - Roaring Skies Theme Deck - ""Storm Rider"" [Zapdos]",Code Card Roaring Skies Theme Deck Storm Rider Zapdos,https://tcgplayer-cdn.tcgplayer.com/product/280473_200w.jpg,3,1534,https://cpt.tcgcsv.com/tcg3,2022-07-27T20:06:56.607,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
280474,Code Card - XY Roaring Skies Elite Trainer Box,Code Card XY Roaring Skies Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/280474_200w.jpg,3,1534,https://cpt.tcgcsv.com/vcg3,2022-07-27T20:07:06.073,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,,,,,,,Code Card,,,,,,,,,
