productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance,extCardText
94666,Jamming Net,Jamming Net,https://tcgplayer-cdn.tcgplayer.com/product/94666_200w.jpg,3,1494,https://cpt.tcgcsv.com/lTM,2022-12-22T20:41:59.063,1,98/119,Holo Rare,Item,,,,,,0.42,0.64,9.99,0.61,0.45,Holofoil,,,"The attacks of the Pokémon this card is attached to do 20 less damage to all Defending Pokémon (before applying Weakness and Resistance). (Don't apply Weakness and Resistance for Benched Pokémon.)
When this card is removed from a Pokémon for any reason, put this card in its owner's discard pile."
94667,Lysandre's Trump Card,Lysandres Trump Card,https://tcgplayer-cdn.tcgplayer.com/product/94667_200w.jpg,3,1494,https://cpt.tcgcsv.com/mTM,2025-02-05T21:17:38.7,1,99/119,Uncommon,Supporter,,,,,,0.24,0.47,4.54,0.37,,Normal,,,Each player shuffles all cards in his or her discard pile into his or her deck (except for Lysandre's Trump Card).
94667,Lysandre's Trump Card,Lysandres Trump Card,https://tcgplayer-cdn.tcgplayer.com/product/94667_200w.jpg,3,1494,https://cpt.tcgcsv.com/mTM,2025-02-05T21:17:38.7,1,99/119,Uncommon,Supporter,,,,,,0.5,1.02,4.74,1.21,,Reverse Holofoil,,,Each player shuffles all cards in his or her discard pile into his or her deck (except for Lysandre's Trump Card).
94668,Manectric Spirit Link,Manectric Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/94668_200w.jpg,3,1494,https://cpt.tcgcsv.com/nTM,2025-02-05T21:17:38.747,1,100/119,Uncommon,Item,,,,,,0.08,0.22,1.49,0.18,,Normal,,,Your turn does not end if the Pokémon this card is attached to becomes M Manectric-EX.
94668,Manectric Spirit Link,Manectric Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/94668_200w.jpg,3,1494,https://cpt.tcgcsv.com/nTM,2025-02-05T21:17:38.747,1,100/119,Uncommon,Item,,,,,,0.12,0.46,2.8,0.46,,Reverse Holofoil,,,Your turn does not end if the Pokémon this card is attached to becomes M Manectric-EX.
94669,Professor Sycamore,Professor Sycamore,https://tcgplayer-cdn.tcgplayer.com/product/94669_200w.jpg,3,1494,https://cpt.tcgcsv.com/pTM,2025-02-05T21:17:38.823,1,101/119,Uncommon,Supporter,,,,,,0.05,0.23,1.54,0.17,,Normal,,,Discard your hand and draw 7 cards.
94669,Professor Sycamore,Professor Sycamore,https://tcgplayer-cdn.tcgplayer.com/product/94669_200w.jpg,3,1494,https://cpt.tcgcsv.com/pTM,2025-02-05T21:17:38.823,1,101/119,Uncommon,Supporter,,,,,,0.18,0.6,3.49,0.53,,Reverse Holofoil,,,Discard your hand and draw 7 cards.
94670,Robo Substitute,Robo Substitute,https://tcgplayer-cdn.tcgplayer.com/product/94670_200w.jpg,3,1494,https://cpt.tcgcsv.com/qTM,2022-12-22T20:42:41.267,1,102/119,Uncommon,Item,,,,,,0.25,0.39,1.99,0.39,,Normal,,,"Play this card as if it were a 30 HP Colorless Basic Pokémon. At any time during your turn (before your attack), you may discard this card from play.
This card can't retreat. If this card is Knocked Out, your opponent can't take any Prize Cards for it."
94670,Robo Substitute,Robo Substitute,https://tcgplayer-cdn.tcgplayer.com/product/94670_200w.jpg,3,1494,https://cpt.tcgcsv.com/qTM,2022-12-22T20:42:41.267,1,102/119,Uncommon,Item,,,,,,0.66,0.75,3.5,0.96,,Reverse Holofoil,,,"Play this card as if it were a 30 HP Colorless Basic Pokémon. At any time during your turn (before your attack), you may discard this card from play.
This card can't retreat. If this card is Knocked Out, your opponent can't take any Prize Cards for it."
94671,Roller Skates,Roller Skates,https://tcgplayer-cdn.tcgplayer.com/product/94671_200w.jpg,3,1494,https://cpt.tcgcsv.com/rTM,2022-12-22T20:42:53.073,1,103/119,Uncommon,Item,,,,,,0.05,0.2,1.49,0.16,0.11,Normal,,,"Flip a coin. If heads, draw 3 cards."
94671,Roller Skates,Roller Skates,https://tcgplayer-cdn.tcgplayer.com/product/94671_200w.jpg,3,1494,https://cpt.tcgcsv.com/rTM,2022-12-22T20:42:53.073,1,103/119,Uncommon,Item,,,,,,0.15,0.44,1.74,0.36,0.36,Reverse Holofoil,,,"Flip a coin. If heads, draw 3 cards."
94672,Shauna,Shauna,https://tcgplayer-cdn.tcgplayer.com/product/94672_200w.jpg,3,1494,https://cpt.tcgcsv.com/sTM,2025-02-05T21:17:38.887,1,104/119,Uncommon,Supporter,,,,,,0.02,0.2,2.0,0.1,,Normal,,,"Shuffle your hand into your deck. Then, draw 5 cards."
94672,Shauna,Shauna,https://tcgplayer-cdn.tcgplayer.com/product/94672_200w.jpg,3,1494,https://cpt.tcgcsv.com/sTM,2025-02-05T21:17:38.887,1,104/119,Uncommon,Supporter,,,,,,0.19,0.45,1.54,0.46,,Reverse Holofoil,,,"Shuffle your hand into your deck. Then, draw 5 cards."
94673,Steel Shelter,Steel Shelter,https://tcgplayer-cdn.tcgplayer.com/product/94673_200w.jpg,3,1494,https://cpt.tcgcsv.com/tTM,2022-12-22T20:43:08.377,1,105/119,Uncommon,Stadium,,,,,,0.05,0.25,1.99,0.18,,Normal,,,Each Metal Pokémon (both your and your opponent's) can't be affected by any Special Conditions. (Remove any Special Conditions affecting those Pokémon.)
94673,Steel Shelter,Steel Shelter,https://tcgplayer-cdn.tcgplayer.com/product/94673_200w.jpg,3,1494,https://cpt.tcgcsv.com/tTM,2022-12-22T20:43:08.377,1,105/119,Uncommon,Stadium,,,,,,0.2,0.42,1.99,0.3,,Reverse Holofoil,,,Each Metal Pokémon (both your and your opponent's) can't be affected by any Special Conditions. (Remove any Special Conditions affecting those Pokémon.)
94674,Target Whistle,Target Whistle,https://tcgplayer-cdn.tcgplayer.com/product/94674_200w.jpg,3,1494,https://cpt.tcgcsv.com/vTM,2025-02-05T21:17:38.933,1,106/119,Uncommon,Item,,,,,,0.12,0.25,1.45,0.23,,Normal,,,Put a Basic Pokémon from your opponent's discard pile onto his or her Bench.
94674,Target Whistle,Target Whistle,https://tcgplayer-cdn.tcgplayer.com/product/94674_200w.jpg,3,1494,https://cpt.tcgcsv.com/vTM,2025-02-05T21:17:38.933,1,106/119,Uncommon,Item,,,,,,0.21,0.47,1.56,0.55,,Reverse Holofoil,,,Put a Basic Pokémon from your opponent's discard pile onto his or her Bench.
94675,Tierno,Tierno,https://tcgplayer-cdn.tcgplayer.com/product/94675_200w.jpg,3,1494,https://cpt.tcgcsv.com/wTM,2022-12-22T20:43:20.67,1,107/119,Uncommon,Supporter,,,,,,0.01,0.19,68.0,0.08,,Normal,,,Draw 3 cards.
94675,Tierno,Tierno,https://tcgplayer-cdn.tcgplayer.com/product/94675_200w.jpg,3,1494,https://cpt.tcgcsv.com/wTM,2022-12-22T20:43:20.67,1,107/119,Uncommon,Supporter,,,,,,0.12,0.42,1.99,0.39,0.2,Reverse Holofoil,,,Draw 3 cards.
94676,Trick Coin,Trick Coin,https://tcgplayer-cdn.tcgplayer.com/product/94676_200w.jpg,3,1494,https://cpt.tcgcsv.com/xTM,2025-02-05T21:17:38.98,1,108/119,Uncommon,Item,,,,,,0.05,0.39,4.99,0.4,,Normal,,,"Once during your turn, after you flip any coins for an attack of the Pokémon this card is attached to, you may ignore all effects of those coin flips and begin flipping those coins again. (You may only use effects that lets you flip coins, including effects from other cards, once during your turn.)"
94676,Trick Coin,Trick Coin,https://tcgplayer-cdn.tcgplayer.com/product/94676_200w.jpg,3,1494,https://cpt.tcgcsv.com/xTM,2025-02-05T21:17:38.98,1,108/119,Uncommon,Item,,,,,,0.38,0.62,5.43,0.7,,Reverse Holofoil,,,"Once during your turn, after you flip any coins for an attack of the Pokémon this card is attached to, you may ignore all effects of those coin flips and begin flipping those coins again. (You may only use effects that lets you flip coins, including effects from other cards, once during your turn.)"
94677,VS Seeker,VS Seeker,https://tcgplayer-cdn.tcgplayer.com/product/94677_200w.jpg,3,1494,https://cpt.tcgcsv.com/zTM,2025-02-13T09:33:57.84,1,109/119,Uncommon,Item,,,,,,2.26,4.05,11.0,3.96,4.61,Normal,,,"Search your discard pile for a Supporter card, show it to your opponent, and put it into your hand."
94677,VS Seeker,VS Seeker,https://tcgplayer-cdn.tcgplayer.com/product/94677_200w.jpg,3,1494,https://cpt.tcgcsv.com/zTM,2025-02-13T09:33:57.84,1,109/119,Uncommon,Item,,,,,,4.5,6.28,17.89,6.96,,Reverse Holofoil,,,"Search your discard pile for a Supporter card, show it to your opponent, and put it into your hand."
94678,Xerosic,Xerosic,https://tcgplayer-cdn.tcgplayer.com/product/94678_200w.jpg,3,1494,https://cpt.tcgcsv.com/BTM,2025-02-05T21:17:39.04,1,110/119,Uncommon,Supporter,,,,,,0.14,0.25,1.53,0.19,,Normal,,,Choose a Pokémon Tool or Special Energy card attached to a Pokémon in play (yours or your opponent's) and discard it.
94678,Xerosic,Xerosic,https://tcgplayer-cdn.tcgplayer.com/product/94678_200w.jpg,3,1494,https://cpt.tcgcsv.com/BTM,2025-02-05T21:17:39.04,1,110/119,Uncommon,Supporter,,,,,,0.23,0.5,1.99,0.52,,Reverse Holofoil,,,Choose a Pokémon Tool or Special Energy card attached to a Pokémon in play (yours or your opponent's) and discard it.
94679,Xerosic (119 Full Art),Xerosic 119 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94679_200w.jpg,3,1494,https://cpt.tcgcsv.com/CTM,2022-12-22T20:45:31.137,1,119/119,Ultra Rare,Supporter,,,,,,3.84,6.71,14.99,6.42,,Holofoil,,,Choose a Pokémon Tool or Special Energy card attached to a Pokémon in play (yours or your opponent's) and discard it.
94680,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/94680_200w.jpg,3,1494,https://cpt.tcgcsv.com/DTM,2022-12-22T20:44:18.737,1,111/119,Uncommon,Special Energy,,,,,,0.11,0.64,1.99,0.64,0.43,Normal,,,Double Colorless Energy provides 2 Colorless energy.
94680,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/94680_200w.jpg,3,1494,https://cpt.tcgcsv.com/DTM,2022-12-22T20:44:18.737,1,111/119,Uncommon,Special Energy,,,,,,0.34,1.03,4.74,1.17,,Reverse Holofoil,,,Double Colorless Energy provides 2 Colorless energy.
94681,Mystery Energy,Mystery Energy,https://tcgplayer-cdn.tcgplayer.com/product/94681_200w.jpg,3,1494,https://cpt.tcgcsv.com/FTM,2023-08-06T10:05:47.117,1,112/119,Uncommon,Special Energy,,,,,,1.3,3.5,7.24,3.43,3.97,Normal,,,"This card can only be attached to Psychic Pokémon. This card provides Psychic Energy only while this card is attached to a Psychic Pokémon.
The Retreat Cost of the Pokémon this card is attached to is    less.
(If this card is attached to anything other than a Psychic Pokémon, discard this card.)"
94681,Mystery Energy,Mystery Energy,https://tcgplayer-cdn.tcgplayer.com/product/94681_200w.jpg,3,1494,https://cpt.tcgcsv.com/FTM,2023-08-06T10:05:47.117,1,112/119,Uncommon,Special Energy,,,,,,4.46,6.0,8.75,6.02,,Reverse Holofoil,,,"This card can only be attached to Psychic Pokémon. This card provides Psychic Energy only while this card is attached to a Psychic Pokémon.
The Retreat Cost of the Pokémon this card is attached to is    less.
(If this card is attached to anything other than a Psychic Pokémon, discard this card.)"
94682,Manectric EX (113 Full Art),Manectric EX 113 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94682_200w.jpg,3,1494,https://cpt.tcgcsv.com/GTM,2022-12-22T20:44:37.433,1,113/119,Ultra Rare,Lightning,170,Basic,"[1] Overrun (20)
This attack does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)",Fx2,1,8.0,19.74,39.99,19.74,,Holofoil,[1L] Assault Laser (60+),M-20,
94683,Gengar EX (114 Full Art),Gengar EX 114 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94683_200w.jpg,3,1494,https://cpt.tcgcsv.com/HTM,2022-12-22T20:44:44.947,1,114/119,Ultra Rare,Psychic,170,Basic,"[1] Night Attack
Put 3 damage counters on 1 of your opponent's Pokémon.",Mx2,2,600.98,805.0,1299.99,678.51,399.69,Holofoil,"[2P] Dark Corridor (60)
Your opponent's Active Pokémon is now Poisoned. Switch this Pokémon with 1 of your Benched Pokémon.",F-20,
94684,Malamar EX (115 Full Art),Malamar EX 115 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94684_200w.jpg,3,1494,https://cpt.tcgcsv.com/JTM,2022-12-22T20:44:51.897,1,115/119,Ultra Rare,Darkness,170,Basic,"[1D] MAXamar (60x)
<br>Flip a coin for each Energy attached to this Pokemon. This attack does 60 damage times the number of heads.",Fx2,2,19.0,23.95,35.25,17.77,,Holofoil,,P-20,"<b>Ability</b> Hyper Hypnosis
<br>
When you attach an Energy from your hand to this Pokemon, you may use this Ability. Your opponent's Active Pokemon is now Asleep."
94685,Florges EX (116 Full Art),Florges EX 116 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94685_200w.jpg,3,1494,https://cpt.tcgcsv.com/KTM,2022-12-22T20:44:59.777,1,116/119,Ultra Rare,Fairy,160,Basic,"[Y] Lead
<br>Search your deck for a Supporter card, reveal it, and put it into your hand. Shuffle your deck afterward.",Mx2,2,9.5,19.99,67.3,17.12,27.32,Holofoil,"[1Y] Bright Garden (20x)
<br>This attack does 20 damage times the number of Grass Pokemon and Fairy Pokemon you have in play.",D-20,
94686,Lysandre's Trump Card (118 Full Art),Lysandres Trump Card 118 Full Art,https://tcgplayer-cdn.tcgplayer.com/product/94686_200w.jpg,3,1494,https://cpt.tcgcsv.com/LTM,2022-12-23T20:51:19.417,1,118/119,Ultra Rare,Supporter,,,,,,7.5,10.88,20.5,13.91,,Holofoil,,,Each player shuffles all cards in his or her discard pile into his or her deck (except for Lysandre's Trump Card).
94687,M Manectric EX (120 Secret Rare),M Manectric EX 120 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94687_200w.jpg,3,1494,https://cpt.tcgcsv.com/MTM,2022-12-22T20:45:42.227,1,120/119,Secret Rare,Lightning,210,Mega,"[1L] Turbo Bolt (110)
Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokémon.",Fx2,,35.0,47.72,125.0,62.31,46.74,Holofoil,,M-20,"When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends."
94688,M Gengar EX (121 Secret Rare),M Gengar EX 121 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94688_200w.jpg,3,1494,https://cpt.tcgcsv.com/NTM,2022-12-22T20:45:50.85,1,121/119,Secret Rare,Psychic,220,Mega,"[2P] Phantom Gate
Choose 1 of your opponent's Pokémon's attacks and use it as this attack.",Mx2,1,210.0,284.8,404.99,406.8,,Holofoil,,F-20,"When 1 of your Pokémon becomes a Mega Evolution Pokémon, your turn ends."
94689,Dialga EX (122 Secret Rare),Dialga EX 122 Secret Rare,https://tcgplayer-cdn.tcgplayer.com/product/94689_200w.jpg,3,1494,https://cpt.tcgcsv.com/PTM,2022-12-22T20:45:58.48,1,122/119,Secret Rare,Metal,180,Basic,"[2M] Chrono Wind (60)
<br>If the Defending Pokemon is a Pokemon-EX, it can't attack during your opponent's next turn.",Rx2,2,400.0,594.89,683.6,804.16,,Holofoil,"[2MM] Full Metal Impact (150)
<br>Discard 2 Metal Energy attached to this Pokemon.",P-20,
94690,Enhanced Hammer,Enhanced Hammer,https://tcgplayer-cdn.tcgplayer.com/product/94690_200w.jpg,3,1494,https://cpt.tcgcsv.com/QTM,2025-02-05T21:17:39.09,1,94/119,Uncommon,Item,0,Item,Discard a Special Energy attached to 1 of your opponent's Pokemon.,,,0.09,0.27,1.61,0.27,,Normal,,,You may play as many Item cards as you like during your turn (before your attack).
94690,Enhanced Hammer,Enhanced Hammer,https://tcgplayer-cdn.tcgplayer.com/product/94690_200w.jpg,3,1494,https://cpt.tcgcsv.com/QTM,2025-02-05T21:17:39.09,1,94/119,Uncommon,Item,0,Item,Discard a Special Energy attached to 1 of your opponent's Pokemon.,,,0.32,0.7,3.98,0.65,,Reverse Holofoil,,,You may play as many Item cards as you like during your turn (before your attack).
97784,Phantom Forces 3 Pack Blister [Shiftry],Phantom Forces 3 Pack Blister Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/97784_200w.jpg,3,1494,https://cpt.tcgcsv.com/J7P,2018-10-10T16:17:05.447,1,,,,,,,,,,,,,,,,,"Each blister comes with 1 XY—Phantom Forces booster pack, 1 coin, and a promotional card of Shiftry."
97785,Phantom Forces 3 Pack Blister [Darkrai],Phantom Forces 3 Pack Blister Darkrai,https://tcgplayer-cdn.tcgplayer.com/product/97785_200w.jpg,3,1494,https://cpt.tcgcsv.com/K7P,2018-10-10T16:16:47.757,1,,,,,,,,,,,,,,,,,"Each blister comes with 3 XY—Phantom Forces booster packs, 1 coin, and a promotional card of Darkrai."
97786,Phantom Forces Elite Trainer Box,Phantom Forces Elite Trainer Box,https://tcgplayer-cdn.tcgplayer.com/product/97786_200w.jpg,3,1494,https://cpt.tcgcsv.com/L7P,2015-04-06T14:03:38.497,1,,,,,,,,,,,,,,,,,
97787,Phantom Forces Single Pack Blister [Greninja],Phantom Forces Single Pack Blister Greninja,https://tcgplayer-cdn.tcgplayer.com/product/97787_200w.jpg,3,1494,https://cpt.tcgcsv.com/M7P,2018-10-10T16:16:25.653,1,,,,,,,,,,,,,,,,,"Each blister comes with 1 XY—Phantom Forces booster pack, 1 coin, and a promotional card of Greninja."
97788,Collector Chest,Collector Chest,https://tcgplayer-cdn.tcgplayer.com/product/97788_200w.jpg,3,1494,https://cpt.tcgcsv.com/N7P,2015-04-06T14:08:33.433,1,,,,,,,,,,,,,,,,,
97789,Hoenn Collection [Primal Groudon EX],Hoenn Collection Primal Groudon EX,https://tcgplayer-cdn.tcgplayer.com/product/97789_200w.jpg,3,1494,https://cpt.tcgcsv.com/P7P,2015-04-06T14:09:37.033,1,,,,,,,,,,,,,,,,,
97790,Hoenn Collection [Primal Kyogre EX],Hoenn Collection Primal Kyogre EX,https://tcgplayer-cdn.tcgplayer.com/product/97790_200w.jpg,3,1494,https://cpt.tcgcsv.com/Q7P,2015-04-06T14:10:01.767,1,,,,,,,,,,,,,,,,,
97791,Mega Metagross EX Premium Collection,Mega Metagross EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/97791_200w.jpg,3,1494,https://cpt.tcgcsv.com/R7P,2015-04-06T14:10:39.22,1,,,,,,,,,,,,,,,,,
97793,Mega Diancie EX Premium Collection,Mega Diancie EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/97793_200w.jpg,3,1494,https://cpt.tcgcsv.com/T7P,2015-04-06T14:12:23.777,1,,,,,,,,,,,,,,,,,
97794,Gallade EX Box,Gallade EX Box,https://tcgplayer-cdn.tcgplayer.com/product/97794_200w.jpg,3,1494,https://cpt.tcgcsv.com/V7P,2015-04-06T14:12:42.71,1,,,,,,,,,544.95,546.46,547.97,199.97,,Normal,,,
97795,Phantom Forces Collector's Pin 3 Pack Blister [Mega Gengar],Phantom Forces Collectors Pin 3 Pack Blister Mega Gengar,https://tcgplayer-cdn.tcgplayer.com/product/97795_200w.jpg,3,1494,https://cpt.tcgcsv.com/W7P,2018-10-10T16:11:51.717,1,,,,,,,,,,,,,,,,,Each blister comes with 3 XY—Phantom Forces booster packs and a collectible pin of Mega Gengar.
97796,Phantom Forces Collector's Pin 3 Pack Blister [Mega Kangaskhan],Phantom Forces Collectors Pin 3 Pack Blister Mega Kangaskhan,https://tcgplayer-cdn.tcgplayer.com/product/97796_200w.jpg,3,1494,https://cpt.tcgcsv.com/X7P,2018-10-10T16:12:06.55,1,,,,,,,,,,,,,,,,,Each blister comes with 3 XY—Phantom Forces booster packs and a collectible pin of Mega Kangaskhan.
177867,Phantom Forces Single Pack Blister [Talonflame],Phantom Forces Single Pack Blister Talonflame,https://tcgplayer-cdn.tcgplayer.com/product/177867_200w.jpg,3,1494,https://cpt.tcgcsv.com/m9r2,2018-10-10T16:20:04.857,1,,,,,,,,,,,,,,,,,"Each blister comes with 1 XY—Phantom Forces booster pack, 1 coin, and a promotional card of Talonflame."
276592,Phantom Forces Sleeved Booster Pack Art Bundle [Set of 4],Phantom Forces Sleeved Booster Pack Art Bundle Set of 4,https://tcgplayer-cdn.tcgplayer.com/product/276592_200w.jpg,3,1494,https://cpt.tcgcsv.com/SFd3,2022-06-20T19:21:05.397,1,,,,,,,,,,,,,,,,,"Collect each of the 4 unique art packs for Phantom Forces.
<br>Each Phantom Forces sleeved booster pack contains 10 random cards."
278678,Code Card - Collector Chest,Code Card Collector Chest,https://tcgplayer-cdn.tcgplayer.com/product/278678_200w.jpg,3,1494,https://cpt.tcgcsv.com/Btf3,2022-07-20T19:23:32.59,1,,Code Card,,,,,,,0.04,0.1,0.49,0.04,,Normal,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280433,Code Card - Gallade EX Box,Code Card Gallade EX Box,https://tcgplayer-cdn.tcgplayer.com/product/280433_200w.jpg,3,1494,https://cpt.tcgcsv.com/Hbg3,2023-03-31T16:12:37.54,1,,Code Card,,,,,,,2.0,3.0,3.0,,,Normal,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280434,Code Card - Hoenn Collection [Primal Groudon EX],Code Card Hoenn Collection Primal Groudon EX,https://tcgplayer-cdn.tcgplayer.com/product/280434_200w.jpg,3,1494,https://cpt.tcgcsv.com/Jbg3,2022-07-27T19:57:33.06,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280435,Code Card - Hoenn Collection [Primal Kyogre EX],Code Card Hoenn Collection Primal Kyogre EX,https://tcgplayer-cdn.tcgplayer.com/product/280435_200w.jpg,3,1494,https://cpt.tcgcsv.com/Kbg3,2022-07-27T19:57:42.553,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280436,Code Card - Mega Diancie EX Premium Collection,Code Card Mega Diancie EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/280436_200w.jpg,3,1494,https://cpt.tcgcsv.com/Lbg3,2022-07-27T19:57:53.417,1,,Code Card,,,,,,,3.0,3.0,4.95,1.5,,Normal,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280437,Code Card - Mega Metagross EX Premium Collection,Code Card Mega Metagross EX Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/280437_200w.jpg,3,1494,https://cpt.tcgcsv.com/Mbg3,2022-07-27T19:58:01.957,1,,Code Card,,,,,,,9.95,9.95,9.95,0.25,,Normal,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280438,Code Card - Phantom Forces 3 Pack Blister [Darkrai],Code Card Phantom Forces 3 Pack Blister Darkrai,https://tcgplayer-cdn.tcgplayer.com/product/280438_200w.jpg,3,1494,https://cpt.tcgcsv.com/Nbg3,2022-07-27T19:58:12.587,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280439,Code Card - Phantom Forces 3 Pack Blister [Shiftry],Code Card Phantom Forces 3 Pack Blister Shiftry,https://tcgplayer-cdn.tcgplayer.com/product/280439_200w.jpg,3,1494,https://cpt.tcgcsv.com/Pbg3,2022-07-27T19:58:22.033,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
280440,Code Card - Phantom Forces Collector's Pin 3 Pack Blister [Mega Gengar],Code Card Phantom Forces Collectors Pin 3 Pack Blister Mega Gengar,https://tcgplayer-cdn.tcgplayer.com/product/280440_200w.jpg,3,1494,https://cpt.tcgcsv.com/Qbg3,2022-07-27T19:58:34.943,1,,Code Card,,,,,,,,,,,,,,,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product."
