productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extResistance
107097,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/107097_200w.jpg,3,1663,https://cpt.tcgcsv.com/ZRS,2024-10-28T10:05:12.317,1,100/102,Common,Basic Energy,,,,,,,2.95,4.12,15.94,6.01,,1st Edition,,
107097,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/107097_200w.jpg,3,1663,https://cpt.tcgcsv.com/ZRS,2024-10-28T10:05:12.317,1,100/102,Common,Basic Energy,,,,,,,0.23,0.71,3.2,0.78,0.5,Unlimited,,
107098,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/107098_200w.jpg,3,1663,https://cpt.tcgcsv.com/-RS,2024-07-26T16:11:19.043,1,102/102,Common,Basic Energy,,,,,,,3.0,4.78,9999.0,10.59,,1st Edition,,
107098,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/107098_200w.jpg,3,1663,https://cpt.tcgcsv.com/-RS,2024-07-26T16:11:19.043,1,102/102,Common,Basic Energy,,,,,,,0.21,0.89,4.99,0.88,0.5,Unlimited,,
107099,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/107099_200w.jpg,3,1663,https://cpt.tcgcsv.com/_RS,2024-12-27T08:17:40.717,1,096/102,Uncommon,Special Energy,,,"Provides 2 Colorless energy.
<br>Doesn't count as a basic Energy card.",,,,14.86,19.27,47.38,45.07,19.85,1st Edition,,
107099,Double Colorless Energy,Double Colorless Energy,https://tcgplayer-cdn.tcgplayer.com/product/107099_200w.jpg,3,1663,https://cpt.tcgcsv.com/_RS,2024-12-27T08:17:40.717,1,096/102,Uncommon,Special Energy,,,"Provides 2 Colorless energy.
<br>Doesn't count as a basic Energy card.",,,,5.0,8.87,24.99,12.86,6.91,Unlimited,,
107596,Pokemon Base Set (Shadowless) [1st Edition] Booster Box,Pokemon Base Set Shadowless 1st Edition Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/107596_200w.jpg,3,1663,https://cpt.tcgcsv.com/X2T,2024-02-12T20:18:51.093,1,,,,,,"Put the power in your hand with the Pokémon trading card game!

<br>The hugely successful Pokémon Game Boy game was just the beginning of the Pokémon phenomenon. Now, with the trading card game, you can train your favorite Pokémon to pit them against a rival's Pokémon in a fight to the finish! Increase their powers with Energy, and your Pokémon will launch the special attacks you've seen in the popular Pokémon animated TV show!

<br>Choose your favorite Pokémon from the random cards in this booster pack to customize a Pokémon theme deck or starter set. Or design your own undefeatable deck by combining prized Pokémon and trainers. The possibilities are endless!

<br>Do you have the skills to become the world's number-one Pokémon Master? Master the Pokémon trading card game and find out!
<br>Each Base Set - Booster Box (1st Edition) contains 36 Booster Packs 
<br>• Each Base Set - Booster Pack (1st Edition) contains 11 randomly inserted game cards.

<br><br>Cards vary by pack. Booster pack packaging varies by product.",,,,,,,,,,,
107597,Pokemon Base Set (Shadowless) [Unlimited Edition] Booster Box,Pokemon Base Set Shadowless Unlimited Edition Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/107597_200w.jpg,3,1663,https://cpt.tcgcsv.com/Z2T,2024-02-12T20:21:13.663,1,,,,,,,,,,,,,,,,,
107602,Pokemon 2-Player Starter Set,Pokemon 2 Player Starter Set,https://tcgplayer-cdn.tcgplayer.com/product/107602_200w.jpg,3,1663,https://cpt.tcgcsv.com/33T,2024-02-12T20:31:46.743,3,,,,,,"Start a new Pokémon adventure with the Pokémon trading card game!

<br>Just like in the bestselling Pokémon Game Boy game, only those who train hard will become great Pokémon Masters. In the Pokémon trading card game, you collect and train your favorite Pokémon to challenge rival Pokémon trainers using the special attacks you've seen in the popular Pokémon animated TV Show!
<br>
<br>Do you have the skills to be the very best? Challenge a friend to the Pokémon trading card game and find out!
<br>
<br>This starter set contains everything you need for you and a friend to play:
<br>
<br>Each Base Set - 2-Player Starter Set includes:
<br>• Two 30-Card theme decks
<br>• 1 Holographic card
<br>• 10 Damage Counters
<br>• 1 Rulebook
<br>• 1 Starter game guide
<br>
<br>
<br>Deck List:
<br>
<br>Pokémon (24)
<br>• 3 Diglett
<br>• 4 Machop
<br>• 2 Machoke
<br>• 1 Machamp
<br>• 4 Ponyta
<br>• 4 Charmander
<br>• 2 Charmeleon
<br>• 1 Growlithe
<br>• 2 Rattata
<br>• 1 Dratini
<br>
<br>Trainer Card (9)
<br>• 1 Bill
<br>• 1 Energy Removal
<br>• 1 Energy Retrieval
<br>• 1 Gust of Wind
<br>• 1 Pokédex
<br>• 2 Potion
<br>• 2 Switch
<br>
<br>Energy Card (28)
<br>• 14 Fighting Energy
<br>• 14 Fire Energy",,,,650.0,650.0,650.0,2600.0,,Normal,,
107603,"Base Set Theme Deck - ""Blackout""",Base Set Theme Deck Blackout,https://tcgplayer-cdn.tcgplayer.com/product/107603_200w.jpg,3,1663,https://cpt.tcgcsv.com/53T,2018-10-03T13:12:46.967,1,,,,,,,,,,,,,,,,,
107604,"Base Set Theme Deck - ""Brushfire""",Base Set Theme Deck Brushfire,https://tcgplayer-cdn.tcgplayer.com/product/107604_200w.jpg,3,1663,https://cpt.tcgcsv.com/63T,2018-10-03T13:12:53.387,1,,,,,,,,,,699.99,699.99,699.99,,,Normal,,
107605,"Base Set Theme Deck - ""Overgrowth""",Base Set Theme Deck Overgrowth,https://tcgplayer-cdn.tcgplayer.com/product/107605_200w.jpg,3,1663,https://cpt.tcgcsv.com/73T,2018-10-03T13:13:01.647,1,,,,,,,,,,650.0,650.0,650.0,,,Normal,,
107606,"Base Set Theme Deck - ""Zap!""",Base Set Theme Deck Zap,https://tcgplayer-cdn.tcgplayer.com/product/107606_200w.jpg,3,1663,https://cpt.tcgcsv.com/83T,2018-10-03T13:13:07.467,1,,,,,,,,,,699.99,699.99,699.99,,,Normal,,
138131,Pokemon Base Set (Shadowless) [Unlimited Edition] Booster Pack,Pokemon Base Set Shadowless Unlimited Edition Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/138131_200w.jpg,3,1663,https://cpt.tcgcsv.com/Fg72,2022-11-21T14:59:46.787,1,,,,,,This Base Set Booster pack features the unlimited print run of the original shadowless Base Set.,,,,1300.0,1300.0,1300.0,,,Normal,,
138132,Pokemon Base Set (Shadowless) [1st Edition] Booster Pack,Pokemon Base Set Shadowless 1st Edition Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/138132_200w.jpg,3,1663,https://cpt.tcgcsv.com/Gg72,2024-04-22T12:30:45.717,1,,,,,,This Base Set Booster pack features the first print run of the original shadowless Base Set.,,,,10000.0,10000.0,10000.0,,,Normal,,
147229,Pikachu (Red Cheeks),Pikachu Red Cheeks,https://tcgplayer-cdn.tcgplayer.com/product/147229_200w.jpg,3,1663,https://cpt.tcgcsv.com/CVb2,2024-12-23T11:05:41.79,1,058/102,Common,Lightning,40,Basic,,[1] Gnaw (10),F,1,291.24,295.62,299.99,299.99,299.99,1st Edition,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",
147229,Pikachu (Red Cheeks),Pikachu Red Cheeks,https://tcgplayer-cdn.tcgplayer.com/product/147229_200w.jpg,3,1663,https://cpt.tcgcsv.com/CVb2,2024-12-23T11:05:41.79,1,058/102,Common,Lightning,40,Basic,,[1] Gnaw (10),F,1,31.99,42.8,100.0,45.02,,Unlimited,"[1L] Thunder Jolt (30)
<br>Flip a coin. If tails, Pikachu does 10 damage to itself.",
