productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,extResistance,extAttack3,extUPC
86520,Koga's Weezing,Kogas Weezing,https://tcgplayer-cdn.tcgplayer.com/product/86520_200w.jpg,3,1440,https://cpt.tcgcsv.com/qDJ,2023-07-17T08:28:37.267,1,050/132,Uncommon,Grass,,0.78,1.77,4.99,1.77,,Unlimited,70,Stage 1,"[GG] Spontaneous Explosion (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 30 more damage and Koga's Weezing does 30 damage to itself; if tails, this attack does 10 damage.","[1GG] Toxic Cloud (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned. It now takes 20 Poison damage instead of 10 after each player's turn <em>(even if it was already Poisoned)</em>.",P,2,,,
86521,Koga's Zubat,Kogas Zubat,https://tcgplayer-cdn.tcgplayer.com/product/86521_200w.jpg,3,1440,https://cpt.tcgcsv.com/rDJ,2023-07-15T13:02:45.783,1,083/132,Common,Grass,,0.25,1.53,5.0,1.51,,1st Edition,40,Basic,"[1G] Group Attack (10x)
<br>Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. <em>(You can't get more cards with this attack than you have room on your Bench.)</em> If you do, shuffle your deck afterward.",,P,,F-30,,
86521,Koga's Zubat,Kogas Zubat,https://tcgplayer-cdn.tcgplayer.com/product/86521_200w.jpg,3,1440,https://cpt.tcgcsv.com/rDJ,2023-07-15T13:02:45.783,1,083/132,Common,Grass,,0.25,0.74,501.5,0.76,,Unlimited,40,Basic,"[1G] Group Attack (10x)
<br>Does 10 damage times the number of Koga's Zubats you have in play. Before doing damage, you may search your deck for any number of Basic Pokémon named Koga's Zubat and put them onto your Bench. <em>(You can't get more cards with this attack than you have room on your Bench.)</em> If you do, shuffle your deck afterward.",,P,,F-30,,
86758,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86758_200w.jpg,3,1440,https://cpt.tcgcsv.com/bKJ,2022-11-19T16:31:04.733,1,130/132,Common,Basic Energy,,0.99,1.26,3.97,1.27,,1st Edition,,,,,,,,,
86758,Lightning Energy,Lightning Energy,https://tcgplayer-cdn.tcgplayer.com/product/86758_200w.jpg,3,1440,https://cpt.tcgcsv.com/bKJ,2022-11-19T16:31:04.733,1,130/132,Common,Basic Energy,,0.48,1.09,1.76,1.81,,Unlimited,,,,,,,,,
86850,Lt. Surge's Eevee,Lt Surges Eevee,https://tcgplayer-cdn.tcgplayer.com/product/86850_200w.jpg,3,1440,https://cpt.tcgcsv.com/0MJ,2022-11-19T16:31:48.51,1,051/132,Uncommon,Colorless,,16.97,23.13,34.99,22.82,29.99,1st Edition,40,Basic,"[1] Surprise
<br>Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.",[2] Scratch (20),F,1,P-30,,
86850,Lt. Surge's Eevee,Lt Surges Eevee,https://tcgplayer-cdn.tcgplayer.com/product/86850_200w.jpg,3,1440,https://cpt.tcgcsv.com/0MJ,2022-11-19T16:31:48.51,1,051/132,Uncommon,Colorless,,3.44,7.44,12.5,7.14,,Unlimited,40,Basic,"[1] Surprise
<br>Look at a random card from your opponent's hand. Your opponent shuffles that card into his or her deck.",[2] Scratch (20),F,1,P-30,,
86853,Lt. Surge's Electrode,Lt Surges Electrode,https://tcgplayer-cdn.tcgplayer.com/product/86853_200w.jpg,3,1440,https://cpt.tcgcsv.com/5MJ,2022-11-19T16:33:07.207,1,052/132,Uncommon,Lightning,"<strong>Pokémon Power: Shock Blast</strong> If Lt. Surge's Electrode is your Active Pokémon and gets damaged (even if it's Knocked Out), flip a coin. If tails, this power does 20 damage to each Active Pokémon. This power works even if Lt. Surge's Electrode is already Asleep, Confused, or Paralyzed when it takes damage.",2.85,4.08,6.2,4.99,,1st Edition,70,Stage 1,"[1LL] Power Ball (30+)
<br>Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads.",,F,2,,,
86853,Lt. Surge's Electrode,Lt Surges Electrode,https://tcgplayer-cdn.tcgplayer.com/product/86853_200w.jpg,3,1440,https://cpt.tcgcsv.com/5MJ,2022-11-19T16:33:07.207,1,052/132,Uncommon,Lightning,"<strong>Pokémon Power: Shock Blast</strong> If Lt. Surge's Electrode is your Active Pokémon and gets damaged (even if it's Knocked Out), flip a coin. If tails, this power does 20 damage to each Active Pokémon. This power works even if Lt. Surge's Electrode is already Asleep, Confused, or Paralyzed when it takes damage.",1.4,2.45,6.27,2.55,,Unlimited,70,Stage 1,"[1LL] Power Ball (30+)
<br>Flip 3 coins. This attack does 30 damage plus 10 more damage for each heads.",,F,2,,,
86855,Lt. Surge's Jolteon,Lt Surges Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86855_200w.jpg,3,1440,https://cpt.tcgcsv.com/7MJ,2023-07-31T14:09:47.277,1,028/132,Rare,Lightning,,30.0,41.97,62.39,36.31,,1st Edition,70,Stage 1,"[1L] High Voltage (20)
<br>Flip a coin. If heads, your opponent can't play Trainer cards during his or her next turn.","[LLL] Thunder Flare (30+)
<br>Does 30 damage plus 10 damage times the number of damage counters on Lt. Surge's Jolteon, then flip a coin. If tails, Lt. Surge's Jolteon does 30 damage to itself.",F,1,,,
86855,Lt. Surge's Jolteon,Lt Surges Jolteon,https://tcgplayer-cdn.tcgplayer.com/product/86855_200w.jpg,3,1440,https://cpt.tcgcsv.com/7MJ,2023-07-31T14:09:47.277,1,028/132,Rare,Lightning,,11.76,16.75,27.75,16.61,16.9,Unlimited,70,Stage 1,"[1L] High Voltage (20)
<br>Flip a coin. If heads, your opponent can't play Trainer cards during his or her next turn.","[LLL] Thunder Flare (30+)
<br>Does 30 damage plus 10 damage times the number of damage counters on Lt. Surge's Jolteon, then flip a coin. If tails, Lt. Surge's Jolteon does 30 damage to itself.",F,1,,,
86860,Lt. Surge's Pikachu,Lt Surges Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/86860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dMJ,2023-12-01T10:03:52.493,1,084/132,Common,Lightning,,8.0,11.13,15.0,9.54,,1st Edition,40,Basic,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",,F,,,,
86860,Lt. Surge's Pikachu,Lt Surges Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/86860_200w.jpg,3,1440,https://cpt.tcgcsv.com/dMJ,2023-12-01T10:03:52.493,1,084/132,Common,Lightning,,2.5,4.25,22.0,4.68,,Unlimited,40,Basic,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails, this attack does 10 damage.",,F,,,,
86861,Lt. Surge's Raichu,Lt Surges Raichu,https://tcgplayer-cdn.tcgplayer.com/product/86861_200w.jpg,3,1440,https://cpt.tcgcsv.com/fMJ,2022-11-19T16:35:54.58,1,011/132,Holo Rare,Lightning,,105.0,124.49,499.99,130.0,,1st Edition Holofoil,80,Stage 1,"[LL] Kerzap (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 30 more damage to the Defending Pokémon and discard all Lightning Energy cards attached to Lt. Surge's Raichu. If tails, this attack does 20 damage.","[2LL] Thundertackle (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Lt. Surge's Raichu does 20 damage to itself.",F,2,,,
86861,Lt. Surge's Raichu,Lt Surges Raichu,https://tcgplayer-cdn.tcgplayer.com/product/86861_200w.jpg,3,1440,https://cpt.tcgcsv.com/fMJ,2022-11-19T16:35:54.58,1,011/132,Holo Rare,Lightning,,52.0,58.45,99.5,63.24,,Unlimited Holofoil,80,Stage 1,"[LL] Kerzap (20+)
<br>Flip a coin. If heads, this attack does 20 damage plus 30 more damage to the Defending Pokémon and discard all Lightning Energy cards attached to Lt. Surge's Raichu. If tails, this attack does 20 damage.","[2LL] Thundertackle (40)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed. If tails, Lt. Surge's Raichu does 20 damage to itself.",F,2,,,
86864,Lt. Surge's Raticate,Lt Surges Raticate,https://tcgplayer-cdn.tcgplayer.com/product/86864_200w.jpg,3,1440,https://cpt.tcgcsv.com/jMJ,2023-06-22T19:24:51.323,1,053/132,Uncommon,Colorless,,1.74,3.09,3.81,3.18,,1st Edition,60,Stage 1,"[1] Focus Energy
<br>During your next turn, Lt. Surge's Raticate's Double-edge attack's damage (base damage and damage to itself) is doubled.","[2] Double-edge (40)
<br>Lt. Surge's Raticate does 20 damage to itself.",F,1,P-30,,
86864,Lt. Surge's Raticate,Lt Surges Raticate,https://tcgplayer-cdn.tcgplayer.com/product/86864_200w.jpg,3,1440,https://cpt.tcgcsv.com/jMJ,2023-06-22T19:24:51.323,1,053/132,Uncommon,Colorless,,0.99,1.59,3.29,1.79,,Unlimited,60,Stage 1,"[1] Focus Energy
<br>During your next turn, Lt. Surge's Raticate's Double-edge attack's damage (base damage and damage to itself) is doubled.","[2] Double-edge (40)
<br>Lt. Surge's Raticate does 20 damage to itself.",F,1,P-30,,
86866,Lt. Surge's Rattata,Lt Surges Rattata,https://tcgplayer-cdn.tcgplayer.com/product/86866_200w.jpg,3,1440,https://cpt.tcgcsv.com/lMJ,2024-07-26T19:20:47.973,1,085/132,Common,Colorless,,1.03,1.64,2.99,1.74,,1st Edition,30,Basic,"[1] Focus Energy
<br>During your next turn, Lt. Surge's Rattata's Quick Attack's base damage is doubled.","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails this attack does 10 damage.",F,,P-30,,
86866,Lt. Surge's Rattata,Lt Surges Rattata,https://tcgplayer-cdn.tcgplayer.com/product/86866_200w.jpg,3,1440,https://cpt.tcgcsv.com/lMJ,2024-07-26T19:20:47.973,1,085/132,Common,Colorless,,0.4,0.7,2.11,0.71,,Unlimited,30,Basic,"[1] Focus Energy
<br>During your next turn, Lt. Surge's Rattata's Quick Attack's base damage is doubled.","[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage; if tails this attack does 10 damage.",F,,P-30,,
86867,Lt. Surge's Secret Plan,Lt Surges Secret Plan,https://tcgplayer-cdn.tcgplayer.com/product/86867_200w.jpg,3,1440,https://cpt.tcgcsv.com/mMJ,2022-11-19T16:38:28.18,1,107/132,Rare,Trainer,"Put 1 card from your hand face down onto your Bench. <em>(You can't play this card if your Bench is full.)</em> Treat that card as a Basic Pokémon as long as it's face down. Flip the card if either player ever needs to know what it is in order to use an attack, a Pokémon Power, or a Trainer card. Flip the card if it ever uses an attack or Pokémon Power, evolves, retreats, is damaged by an attack, or is otherwise affected by an attack. At any time during your turn, you may flip the card over. When you flip that card over, if it isn't a Basic Pokémon, discard it and all cards attached to it.",4.0,6.0,9.99,5.66,,1st Edition,,,,,,,,,
86867,Lt. Surge's Secret Plan,Lt Surges Secret Plan,https://tcgplayer-cdn.tcgplayer.com/product/86867_200w.jpg,3,1440,https://cpt.tcgcsv.com/mMJ,2022-11-19T16:38:28.18,1,107/132,Rare,Trainer,"Put 1 card from your hand face down onto your Bench. <em>(You can't play this card if your Bench is full.)</em> Treat that card as a Basic Pokémon as long as it's face down. Flip the card if either player ever needs to know what it is in order to use an attack, a Pokémon Power, or a Trainer card. Flip the card if it ever uses an attack or Pokémon Power, evolves, retreats, is damaged by an attack, or is otherwise affected by an attack. At any time during your turn, you may flip the card over. When you flip that card over, if it isn't a Basic Pokémon, discard it and all cards attached to it.",3.78,4.94,9.85,4.64,,Unlimited,,,,,,,,,
86872,Lt. Surge's Voltorb,Lt Surges Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/86872_200w.jpg,3,1440,https://cpt.tcgcsv.com/sMJ,2025-03-24T17:44:44.463,1,086/132,Common,Lightning,,1.05,1.39,3.89,1.58,,1st Edition,50,Basic,"[1L] Bouncing Ball (30)
<br>Flip a coin. If tails, Lt. Surge's Voltorb does 10 damage to itself.",,F,1,,,
86872,Lt. Surge's Voltorb,Lt Surges Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/86872_200w.jpg,3,1440,https://cpt.tcgcsv.com/sMJ,2025-03-24T17:44:44.463,1,086/132,Common,Lightning,,0.34,0.75,2.49,0.78,,Unlimited,50,Basic,"[1L] Bouncing Ball (30)
<br>Flip a coin. If tails, Lt. Surge's Voltorb does 10 damage to itself.",,F,1,,,
87251,Master Ball,Master Ball,https://tcgplayer-cdn.tcgplayer.com/product/87251_200w.jpg,3,1440,https://cpt.tcgcsv.com/2WJ,2022-11-19T16:39:35.027,1,116/132,Uncommon,Trainer,"Look at 7 cards from the top of your deck. You may choose a Basic Pokémon or Evolution card from those cards, show it your opponent, then put it into your hand. Shuffle the rest into your deck.",3.77,6.1,11.0,4.53,,1st Edition,,,,,,,,,
87251,Master Ball,Master Ball,https://tcgplayer-cdn.tcgplayer.com/product/87251_200w.jpg,3,1440,https://cpt.tcgcsv.com/2WJ,2022-11-19T16:39:35.027,1,116/132,Uncommon,Trainer,"Look at 7 cards from the top of your deck. You may choose a Basic Pokémon or Evolution card from those cards, show it your opponent, then put it into your hand. Shuffle the rest into your deck.",1.99,2.85,22095.24,2.92,,Unlimited,,,,,,,,,
87268,Max Revive,Max Revive,https://tcgplayer-cdn.tcgplayer.com/product/87268_200w.jpg,3,1440,https://cpt.tcgcsv.com/nWJ,2023-05-11T14:25:43.577,1,117/132,Uncommon,Trainer,Discard 2 Energy cards from your hand in order to put 1 Basic Pokémon from your discard pile onto your Bench. <em>(You can't play Max Revive if your Bench is full.)</em>,1.68,2.14,6.0,3.41,,1st Edition,,,,,,,,,
87268,Max Revive,Max Revive,https://tcgplayer-cdn.tcgplayer.com/product/87268_200w.jpg,3,1440,https://cpt.tcgcsv.com/nWJ,2023-05-11T14:25:43.577,1,117/132,Uncommon,Trainer,Discard 2 Energy cards from your hand in order to put 1 Basic Pokémon from your discard pile onto your Bench. <em>(You can't play Max Revive if your Bench is full.)</em>,1.2,2.25,3.52,2.47,,Unlimited,,,,,,,,,
87526,Misty's Dewgong,Mistys Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/87526_200w.jpg,3,1440,https://cpt.tcgcsv.com/x0K,2022-11-19T16:41:07.46,1,054/132,Uncommon,Water,,4.47,6.0,9.0,5.79,,1st Edition,80,Stage 1,"[WW] Ice Throw (20)
<br>If the Defending Pokémon is Fighting, this attack's base damage is doubled.","[3W] Take Down (60)
<br>Misty's Dewgong does 20 damage to itself.",L,2,,,
87526,Misty's Dewgong,Mistys Dewgong,https://tcgplayer-cdn.tcgplayer.com/product/87526_200w.jpg,3,1440,https://cpt.tcgcsv.com/x0K,2022-11-19T16:41:07.46,1,054/132,Uncommon,Water,,1.64,3.34,5.0,3.74,,Unlimited,80,Stage 1,"[WW] Ice Throw (20)
<br>If the Defending Pokémon is Fighting, this attack's base damage is doubled.","[3W] Take Down (60)
<br>Misty's Dewgong does 20 damage to itself.",L,2,,,
87530,Misty's Golduck,Mistys Golduck,https://tcgplayer-cdn.tcgplayer.com/product/87530_200w.jpg,3,1440,https://cpt.tcgcsv.com/D0K,2022-11-19T16:42:13.21,1,012/132,Holo Rare,Water,,90.0,95.0,599.99,91.97,69.56,1st Edition Holofoil,70,Stage 1,"[1W] Electro Beam (40)
<br>Flip a coin. If tails, discard all Energy cards attached to Misty's Golduck.","[1P] Super Removal
<br>Flip a coin. If heads, choose 1 Energy card attached to each of your opponent's Pokémon that has any Energy cards and discard those Energy cards.",G,1,,,
87530,Misty's Golduck,Mistys Golduck,https://tcgplayer-cdn.tcgplayer.com/product/87530_200w.jpg,3,1440,https://cpt.tcgcsv.com/D0K,2022-11-19T16:42:13.21,1,012/132,Holo Rare,Water,,40.63,55.0,63.31,52.42,34.99,Unlimited Holofoil,70,Stage 1,"[1W] Electro Beam (40)
<br>Flip a coin. If tails, discard all Energy cards attached to Misty's Golduck.","[1P] Super Removal
<br>Flip a coin. If heads, choose 1 Energy card attached to each of your opponent's Pokémon that has any Energy cards and discard those Energy cards.",G,1,,,
87531,Misty's Gyarados,Mistys Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/87531_200w.jpg,3,1440,https://cpt.tcgcsv.com/F0K,2022-11-19T16:43:33.243,1,013/132,Holo Rare,Water,"<strong>Pokémon Power: Rebellion</strong> Whenever Misty's Gyarados attacks, flip 2 coins. If both of them are tails, that attack does nothing. Instead, shuffle Misty's Gyarados and all cards attached to it into your deck. <em>(This power works even if Misty's Gyarados is Confused.)</em>",156.49,176.16,274.99,249.99,,1st Edition Holofoil,100,Stage 1,[WWWW] Tidal Wave (70),,G,3,F-30,,
87531,Misty's Gyarados,Mistys Gyarados,https://tcgplayer-cdn.tcgplayer.com/product/87531_200w.jpg,3,1440,https://cpt.tcgcsv.com/F0K,2022-11-19T16:43:33.243,1,013/132,Holo Rare,Water,"<strong>Pokémon Power: Rebellion</strong> Whenever Misty's Gyarados attacks, flip 2 coins. If both of them are tails, that attack does nothing. Instead, shuffle Misty's Gyarados and all cards attached to it into your deck. <em>(This power works even if Misty's Gyarados is Confused.)</em>",85.17,111.97,219.99,104.23,,Unlimited Holofoil,100,Stage 1,[WWWW] Tidal Wave (70),,G,3,F-30,,
87533,Misty's Horsea,Mistys Horsea,https://tcgplayer-cdn.tcgplayer.com/product/87533_200w.jpg,3,1440,https://cpt.tcgcsv.com/H0K,2024-07-26T19:20:48.007,1,087/132,Common,Water,,0.98,1.85,3.59,1.85,,1st Edition,50,Basic,"[WW] Ink Spurt (20)
<br>Flip a coin. If heads, whenever the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack does nothing. <em>(This effect lasts until the Defending Pokémon evolves or is Benched.)</em>",,L,,,,
87533,Misty's Horsea,Mistys Horsea,https://tcgplayer-cdn.tcgplayer.com/product/87533_200w.jpg,3,1440,https://cpt.tcgcsv.com/H0K,2024-07-26T19:20:48.007,1,087/132,Common,Water,,0.49,1.0,3.14,1.09,0.99,Unlimited,50,Basic,"[WW] Ink Spurt (20)
<br>Flip a coin. If heads, whenever the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack does nothing. <em>(This effect lasts until the Defending Pokémon evolves or is Benched.)</em>",,L,,,,
87534,Misty's Magikarp,Mistys Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87534_200w.jpg,3,1440,https://cpt.tcgcsv.com/J0K,2024-12-20T19:12:44.71,1,088/132,Common,Water,,3.61,10.0,13.31,5.41,9.95,1st Edition,30,Basic,"[1] Play Dead
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.",[1] Leap (10),L,1,,,
87534,Misty's Magikarp,Mistys Magikarp,https://tcgplayer-cdn.tcgplayer.com/product/87534_200w.jpg,3,1440,https://cpt.tcgcsv.com/J0K,2024-12-20T19:12:44.71,1,088/132,Common,Water,,0.79,2.28,9.99,2.25,2.38,Unlimited,30,Basic,"[1] Play Dead
<br>Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Misty's Magikarp.",[1] Leap (10),L,1,,,
87536,Misty's Poliwag,Mistys Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/87536_200w.jpg,3,1440,https://cpt.tcgcsv.com/L0K,2024-12-03T04:00:06.993,1,089/132,Common,Water,,1.54,2.25,19.99,2.55,,1st Edition,50,Basic,"[W] Bubbles (20)
<br>Flip a coin. If tails, you can't use this attack during your next turn.","[WW] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",G,1,,,
87536,Misty's Poliwag,Mistys Poliwag,https://tcgplayer-cdn.tcgplayer.com/product/87536_200w.jpg,3,1440,https://cpt.tcgcsv.com/L0K,2024-12-03T04:00:06.993,1,089/132,Common,Water,,0.5,1.0,501.5,1.33,,Unlimited,50,Basic,"[W] Bubbles (20)
<br>Flip a coin. If tails, you can't use this attack during your next turn.","[WW] Amnesia
<br>Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn.",G,1,,,
87540,Misty's Psyduck,Mistys Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/87540_200w.jpg,3,1440,https://cpt.tcgcsv.com/Q0K,2023-01-04T05:55:00.607,1,090/132,Common,Water,,11.74,14.0,29.99,13.61,,1st Edition,60,Basic,"[P] ESP
<br>Flip 3 coins. If exactly 1 is heads, draw a card. If exactly 2 are heads, this attack does 20 damage. If all 3 are heads, choose 1 of the Defending Pokémon's attacks. Misty's Psyduck copies that attack except for its Energy costs. <em>(No matter what type the Defending Pokémon is, Misty's Psyduck's type is still Water.)</em>",,G,1,,,
87540,Misty's Psyduck,Mistys Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/87540_200w.jpg,3,1440,https://cpt.tcgcsv.com/Q0K,2023-01-04T05:55:00.607,1,090/132,Common,Water,,2.25,4.41,20530.98,4.33,79.6,Unlimited,60,Basic,"[P] ESP
<br>Flip 3 coins. If exactly 1 is heads, draw a card. If exactly 2 are heads, this attack does 20 damage. If all 3 are heads, choose 1 of the Defending Pokémon's attacks. Misty's Psyduck copies that attack except for its Energy costs. <em>(No matter what type the Defending Pokémon is, Misty's Psyduck's type is still Water.)</em>",,G,1,,,
87544,Misty's Seel,Mistys Seel,https://tcgplayer-cdn.tcgplayer.com/product/87544_200w.jpg,3,1440,https://cpt.tcgcsv.com/V0K,2024-07-26T19:20:48.037,1,091/132,Common,Water,,1.15,2.0,3.98,1.98,2.99,1st Edition,50,Basic,"[W] Frostbite (10)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[1W] Mirage (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",L,1,,,
87544,Misty's Seel,Mistys Seel,https://tcgplayer-cdn.tcgplayer.com/product/87544_200w.jpg,3,1440,https://cpt.tcgcsv.com/V0K,2024-07-26T19:20:48.037,1,091/132,Common,Water,,0.49,0.81,501.5,0.81,,Unlimited,50,Basic,"[W] Frostbite (10)
<br>The Defending Pokémon can't retreat during your opponent's next turn.","[1W] Mirage (10)
<br>If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.",L,1,,,
87548,Misty's Staryu,Mistys Staryu,https://tcgplayer-cdn.tcgplayer.com/product/87548_200w.jpg,3,1440,https://cpt.tcgcsv.com/-0K,2024-12-20T20:08:46.087,1,092/132,Common,Water,,1.53,2.21,6.99,2.26,,1st Edition,40,Basic,"[W] Star Boomerang (20)
<br>Flip a coin. If heads, return Misty's Staryu and all cards attached to it to your hand. <em>(Either way, this attack does its damage.)</em>",,L,1,,,
87548,Misty's Staryu,Mistys Staryu,https://tcgplayer-cdn.tcgplayer.com/product/87548_200w.jpg,3,1440,https://cpt.tcgcsv.com/-0K,2024-12-20T20:08:46.087,1,092/132,Common,Water,,0.4,1.01,3.98,1.17,,Unlimited,40,Basic,"[W] Star Boomerang (20)
<br>Flip a coin. If heads, return Misty's Staryu and all cards attached to it to your hand. <em>(Either way, this attack does its damage.)</em>",,L,1,,,
87549,Misty's Tears,Mistys Tears,https://tcgplayer-cdn.tcgplayer.com/product/87549_200w.jpg,3,1440,https://cpt.tcgcsv.com/_0K,2022-11-19T16:48:42.137,1,118/132,Uncommon,Trainer,"Discard 1 of the other cards in your hand in order to search your deck for up to 2 Water Energy cards. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.",28.91,34.99,75.99,28.91,,1st Edition,,,,,,,,,
87549,Misty's Tears,Mistys Tears,https://tcgplayer-cdn.tcgplayer.com/product/87549_200w.jpg,3,1440,https://cpt.tcgcsv.com/_0K,2022-11-19T16:48:42.137,1,118/132,Uncommon,Trainer,"Discard 1 of the other cards in your hand in order to search your deck for up to 2 Water Energy cards. Show those cards to your opponent, then put them into your hand. Shuffle your deck afterward.",13.04,18.0,39.99,17.53,,Unlimited,,,,,,,,,
87553,Misty's Wish,Mistys Wish,https://tcgplayer-cdn.tcgplayer.com/product/87553_200w.jpg,3,1440,https://cpt.tcgcsv.com/52K,2022-11-19T16:49:02.993,1,108/132,Rare,Trainer,"Look at 1 of your Prize cards. Then, ask your opponent if you may switch that card with 1 of the cards in your hand. If your opponent accepts and if you have any other cards in your hand, switch those cards. If your opponent declines, return the Prize card face down and draw a card.",10.77,18.0,40.0,17.84,,1st Edition,,,,,,,,,
87553,Misty's Wish,Mistys Wish,https://tcgplayer-cdn.tcgplayer.com/product/87553_200w.jpg,3,1440,https://cpt.tcgcsv.com/52K,2022-11-19T16:49:02.993,1,108/132,Rare,Trainer,"Look at 1 of your Prize cards. Then, ask your opponent if you may switch that card with 1 of the cards in your hand. If your opponent accepts and if you have any other cards in your hand, switch those cards. If your opponent declines, return the Prize card face down and draw a card.",7.25,8.79,13.5,10.51,,Unlimited,,,,,,,,,
88416,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88416_200w.jpg,3,1440,https://cpt.tcgcsv.com/lnK,2024-12-05T15:37:10.823,1,131/132,Common,Basic Energy,,0.52,1.2,3.0,1.15,0.55,1st Edition,,,,,,,,,
88416,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88416_200w.jpg,3,1440,https://cpt.tcgcsv.com/lnK,2024-12-05T15:37:10.823,1,131/132,Common,Basic Energy,,0.2,0.58,2.49,0.73,0.5,Unlimited,,,,,,,,,
88717,Resistance Gym,Resistance Gym,https://tcgplayer-cdn.tcgplayer.com/product/88717_200w.jpg,3,1440,https://cpt.tcgcsv.com/mvK,2023-12-08T02:32:10.03,1,109/132,Rare,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Each Pokémon's Resistance is reduced by 20. <em>(If a Pokémon's Resistance is -30, it becomes -10.)</em>",3.99,6.5,11.75,6.12,,1st Edition,,,,,,,,,
88717,Resistance Gym,Resistance Gym,https://tcgplayer-cdn.tcgplayer.com/product/88717_200w.jpg,3,1440,https://cpt.tcgcsv.com/mvK,2023-12-08T02:32:10.03,1,109/132,Rare,Stadium,"This card stays in play when you play it. Discard this card if another Stadium card comes into play.
<br>
Each Pokémon's Resistance is reduced by 20. <em>(If a Pokémon's Resistance is -30, it becomes -10.)</em>",4.2,4.75,6.99,4.61,,Unlimited,,,,,,,,,
88777,Rocket's Mewtwo,Rockets Mewtwo,https://tcgplayer-cdn.tcgplayer.com/product/88777_200w.jpg,3,1440,https://cpt.tcgcsv.com/zwK,2023-11-11T14:11:43.78,1,014/132,Holo Rare,Psychic,,304.99,399.49,699.99,397.99,,1st Edition Holofoil,70,Basic,"[P] Juxtapose
<br>Flip a coin. If heads, switch the number of damage counters on Rocket's Mewtwo with the number of damage counters on the Defending Pokémon <em>(even if it would Knock Out either Pokémon)</em>. <em>(It's okay if 1 of the Pokémon has no damage counters on it.)</em>","[PP] Hypnoblast (20)
<br>
Flip a coin. If heads, the Defending Pokémon is now Asleep.",P,2,,[1PPP] Psyburn (60),
