productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost
276996,PokeStop,PokeStop,https://tcgplayer-cdn.tcgplayer.com/product/276996_200w.jpg,3,3064,https://cpt.tcgcsv.com/XPd3,2024-08-24T17:10:03.423,1,"Once during each player's turn, that player may discard 3 cards from the top of their deck. If a player discarded any Item cards in this way, they put those Item cards into their hand.",,0.1,0.88,7.34,0.79,0.23,Reverse Holofoil,Uncommon,068/078,Stadium,,,,,,,
276997,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/276997_200w.jpg,3,3064,https://cpt.tcgcsv.com/ZPd3,2022-07-01T04:03:10.78,1,"Choose 1 of your Basic Pokémon in play. If you have a Stage 2 card in your hand that evolves from that Pokémon, put that card onto the Basic Pokémon to evolve it, skipping the Stage 1. You can't use this card during your first turn or on a Basic Pokémon that was put into play this turn.",,0.02,0.19,2.95,0.15,,Normal,Uncommon,069/078,Item,,,,,,,
276997,Rare Candy,Rare Candy,https://tcgplayer-cdn.tcgplayer.com/product/276997_200w.jpg,3,3064,https://cpt.tcgcsv.com/ZPd3,2022-07-01T04:03:10.78,1,"Choose 1 of your Basic Pokémon in play. If you have a Stage 2 card in your hand that evolves from that Pokémon, put that card onto the Basic Pokémon to evolve it, skipping the Stage 1. You can't use this card during your first turn or on a Basic Pokémon that was put into play this turn.",,0.04,0.43,5.95,0.5,,Reverse Holofoil,Uncommon,069/078,Item,,,,,,,
276998,Spark,Spark,https://tcgplayer-cdn.tcgplayer.com/product/276998_200w.jpg,3,3064,https://cpt.tcgcsv.com/-Pd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a L Energy card from your discard pile to 1 of your Benched Pokémon.",,0.05,0.26,2.0,0.28,0.23,Reverse Holofoil,Uncommon,070/078,Supporter,,,,,,,
276998,Spark,Spark,https://tcgplayer-cdn.tcgplayer.com/product/276998_200w.jpg,3,3064,https://cpt.tcgcsv.com/-Pd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a L Energy card from your discard pile to 1 of your Benched Pokémon.",,0.01,0.12,2.0,0.11,,Normal,Uncommon,070/078,Supporter,,,,,,,
276999,Conkeldurr V,Conkeldurr V,https://tcgplayer-cdn.tcgplayer.com/product/276999_200w.jpg,3,3064,https://cpt.tcgcsv.com/_Pd3,2023-01-09T22:46:57.48,1,,,0.38,0.99,10.42,0.64,,Holofoil,Ultra Rare,040/078,Fighting,230,Basic,"[F] Counter (20+)
<br>If this Pokémon was damaged by an attack during your opponent's last turn, this attack does that much more damage.","[2F] Dynamic Punch (90+)
<br>Flip a coin. If heads up, this attack does 90 more damage, and your opponent's Active Pokémon is now Confused.",Px2,None,3
277000,Alolan Exeggutor V (Full Art),Alolan Exeggutor V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277000_200w.jpg,3,3064,https://cpt.tcgcsv.com/0Qd3,2024-10-21T21:28:21.93,1,,,1.0,2.0,19.99,1.74,2.01,Holofoil,Ultra Rare,071/078,Grass,240,Basic,"[G] Growing Tall
<br>Flip a coin. If heads, search your deck for up to 5 G Energy cards and attach them to your Pokémon in any way you like. Then, shuffle your deck.","[3] Head Swing
<br>This attack does 30 damage to 1 of your opponent's Pokémon for each G Energy attached to this Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Rx2,None,3
277001,Conkeldurr V (Full Art),Conkeldurr V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277001_200w.jpg,3,3064,https://cpt.tcgcsv.com/2Qd3,2022-07-01T04:03:10.78,1,,,0.99,1.86,26.36,1.77,1.85,Holofoil,Ultra Rare,073/078,Fighting,230,Basic,"[F] Counter (20+)
<br>If this Pokémon was damaged by an attack during your opponent's last turn, this attack does that much more damage.","[2F] Dynamic Punch (90+)
<br>Flip a coin. If heads up, this attack does 90 more damage, and your opponent's Active Pokémon is now Confused.",Px2,None,3
277002,Alolan Rattata,Alolan Rattata,https://tcgplayer-cdn.tcgplayer.com/product/277002_200w.jpg,3,3064,https://cpt.tcgcsv.com/3Qd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.1,0.05,Normal,Common,041/078,Darkness,40,Basic,"[2] Hyper Fang (50)
<br>Flip a coin. If tails, this attack does nothing.",,Gx2,None,1
277002,Alolan Rattata,Alolan Rattata,https://tcgplayer-cdn.tcgplayer.com/product/277002_200w.jpg,3,3064,https://cpt.tcgcsv.com/3Qd3,2022-07-01T04:03:10.78,1,,,0.1,0.26,2.0,0.26,,Reverse Holofoil,Common,041/078,Darkness,40,Basic,"[2] Hyper Fang (50)
<br>Flip a coin. If tails, this attack does nothing.",,Gx2,None,1
277003,Alolan Raticate,Alolan Raticate,https://tcgplayer-cdn.tcgplayer.com/product/277003_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Qd3,2022-07-01T04:03:10.78,1,,,0.09,0.3,3.7,0.31,,Reverse Holofoil,Common,042/078,Darkness,120,Stage 1,"[D] Chase Up
<br>Search your deck for a card and put it into your hand. Then, shuffle your deck.","[3] Super Fang
<br>Put damage counters on your opponent's Active Pokémon until its remaining HP is 10.",Gx2,None,3
277003,Alolan Raticate,Alolan Raticate,https://tcgplayer-cdn.tcgplayer.com/product/277003_200w.jpg,3,3064,https://cpt.tcgcsv.com/5Qd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.07,0.05,Normal,Common,042/078,Darkness,120,Stage 1,"[D] Chase Up
<br>Search your deck for a card and put it into your hand. Then, shuffle your deck.","[3] Super Fang
<br>Put damage counters on your opponent's Active Pokémon until its remaining HP is 10.",Gx2,None,3
277004,Conkeldurr V (Alternate Full Art),Conkeldurr V Alternate Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277004_200w.jpg,3,3064,https://cpt.tcgcsv.com/6Qd3,2025-03-24T20:46:52.427,1,,,2.99,5.07,59.95,4.94,4.25,Holofoil,Ultra Rare,074/078,Fighting,230,Basic,"[F] Counter (20+)
<br>If this Pokémon was damaged by an attack during your opponent's last turn, this attack does that much more damage.","[2F] Dynamic Punch (90+)
<br>Flip a coin. If heads up, this attack does 90 more damage, and your opponent's Active Pokémon is now Confused.",Px2,None,3
277005,Melmetal V (Full Art),Melmetal V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277005_200w.jpg,3,3064,https://cpt.tcgcsv.com/7Qd3,2022-07-01T04:03:10.78,1,,,1.0,1.55,26.43,1.4,1.93,Holofoil,Ultra Rare,075/078,Metal,220,Basic,"[MM] Arm Charge (50)
<br>You may attach a M Energy card from your hand to this Pokémon.",[MMM] Mega Punch (140),Rx2,G-30,3
277006,Dragonite V (Full Art),Dragonite V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277006_200w.jpg,3,3064,https://cpt.tcgcsv.com/8Qd3,2022-11-02T19:30:44.223,1,,,8.13,11.31,1000.0,9.87,,Holofoil,Ultra Rare,076/078,Dragon,230,Basic,"[WL] Hyper Beam (60)
<br>Discard an Energy from your opponent's Active Pokémon.",[1WL] Buster Tail (160),None,None,2
277007,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/277007_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Qd3,2022-07-01T04:03:10.78,1,,,0.05,0.28,25.0,0.24,,Holofoil,Holo Rare,043/078,Darkness,180,Stage 2,"[2] Raging Crash (10x)
<br>This attack does 10 damage for each damage counter on all of your Benched Pokémon.","[2DD] Earthquake (180)
<br>This attack also does 20 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,None,3
277007,Tyranitar,Tyranitar,https://tcgplayer-cdn.tcgplayer.com/product/277007_200w.jpg,3,3064,https://cpt.tcgcsv.com/9Qd3,2022-07-01T04:03:10.78,1,,,0.17,0.39,2.0,0.35,,Reverse Holofoil,Holo Rare,043/078,Darkness,180,Stage 2,"[2] Raging Crash (10x)
<br>This attack does 10 damage for each damage counter on all of your Benched Pokémon.","[2DD] Earthquake (180)
<br>This attack also does 20 damage to each of your Benched Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",Gx2,None,3
277008,Slaking V (Full Art),Slaking V Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277008_200w.jpg,3,3064,https://cpt.tcgcsv.com/bQd3,2022-07-01T04:03:10.78,1,<strong>Ability — Kinda Lazy,,1.0,1.65,20.0,1.42,1.1,Holofoil,Ultra Rare,077/078,Colorless,230,Basic,[4] Heavy Impact (260),,Fx2,None,3
277009,Professor's Research (Full Art),Professors Research Full Art,https://tcgplayer-cdn.tcgplayer.com/product/277009_200w.jpg,3,3064,https://cpt.tcgcsv.com/cQd3,2024-09-25T21:20:30.813,1,Discard your hand and draw 7 cards.,,1.0,2.53,49.99,2.27,2.98,Holofoil,Ultra Rare,078/078,Supporter,,,,,,,
277011,Mewtwo VSTAR (79) (Secret),Mewtwo VSTAR 79 Secret,https://tcgplayer-cdn.tcgplayer.com/product/277011_200w.jpg,3,3064,https://cpt.tcgcsv.com/fQd3,2024-02-28T15:52:26.49,1,,,30.0,44.75,66.99,38.98,38.98,Holofoil,Secret Rare,079/078,Psychic,280,VSTAR,"[1P] Psy Purge (90x)
<br>Discard up to 3 P Energy from your Pokémon. This does 90 damage for each card you discarded in this way.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1P] Star Raid
<br>This attack does 120 damage to each of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance. (You can't use more than 1 VSTAR Power in a game.)",Dx2,F-30,2
277012,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/277012_200w.jpg,3,3064,https://cpt.tcgcsv.com/gQd3,2022-07-01T04:03:10.78,1,,,0.01,0.14,2.0,0.09,,Normal,Uncommon,044/078,Metal,180,Stage 1,"[3] Body Slam (70)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3M] Iron Buster (170)
<br>During your next turn, this Pokémon can't attack.",Rx2,G-30,4
277012,Steelix,Steelix,https://tcgplayer-cdn.tcgplayer.com/product/277012_200w.jpg,3,3064,https://cpt.tcgcsv.com/gQd3,2022-07-01T04:03:10.78,1,,,0.08,0.27,2.0,0.28,,Reverse Holofoil,Uncommon,044/078,Metal,180,Stage 1,"[3] Body Slam (70)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.","[3M] Iron Buster (170)
<br>During your next turn, this Pokémon can't attack.",Rx2,G-30,4
277013,Melmetal VMAX (Secret),Melmetal VMAX Secret,https://tcgplayer-cdn.tcgplayer.com/product/277013_200w.jpg,3,3064,https://cpt.tcgcsv.com/hQd3,2024-12-17T10:42:01.757,1,,,9.39,11.13,21.0,10.75,11.02,Holofoil,Secret Rare,080/078,Metal,330,VMAX,"[MMM] G-Max Juggernaut (160+)
<br>This attack does 60 more damage for each extra M Energy attached to this Pokémon <em>(in addition to this attack's cost)</em>. You can't add more than 120 damage in this way.",,Rx2,G-30,4
277014,Dragonite VSTAR (Secret),Dragonite VSTAR Secret,https://tcgplayer-cdn.tcgplayer.com/product/277014_200w.jpg,3,3064,https://cpt.tcgcsv.com/jQd3,2024-12-23T11:06:20.02,1,,,27.34,33.0,97.25,31.88,,Holofoil,Secret Rare,081/078,Dragon,280,VSTAR,"[2WL] Giga Impact (250)
<br>During your next turn, this Pokémon can't attack.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1] Draconic Star
<br>Look at the top 12 cards of your deck and attach any number of W or L Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck. <em>(You can't use more than 1 VSTAR Power in a game.)</em>",None,None,2
277015,Blanche (Secret),Blanche Secret,https://tcgplayer-cdn.tcgplayer.com/product/277015_200w.jpg,3,3064,https://cpt.tcgcsv.com/kQd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a W Energy card from your discard pile to 1 of your Benched Pokémon.",,4.96,7.78,30.0,7.49,8.49,Holofoil,Secret Rare,082/078,Supporter,,,,,,,
277016,Melmetal,Melmetal,https://tcgplayer-cdn.tcgplayer.com/product/277016_200w.jpg,3,3064,https://cpt.tcgcsv.com/lQd3,2024-10-24T04:37:15.19,1,,,0.06,0.25,2.0,0.25,,Reverse Holofoil,Holo Rare,046/078,Metal,160,Stage 1,[2] Headbutt (60),"[2M] Swinging Smash (30+)
<br>Flip 2 coins. This attack does 90 more damage for each heads.",Rx2,G-30,4
277016,Melmetal,Melmetal,https://tcgplayer-cdn.tcgplayer.com/product/277016_200w.jpg,3,3064,https://cpt.tcgcsv.com/lQd3,2024-10-24T04:37:15.19,1,,,0.01,0.2,2.0,0.16,,Holofoil,Holo Rare,046/078,Metal,160,Stage 1,[2] Headbutt (60),"[2M] Swinging Smash (30+)
<br>Flip 2 coins. This attack does 90 more damage for each heads.",Rx2,G-30,4
277017,Candela (Secret),Candela Secret,https://tcgplayer-cdn.tcgplayer.com/product/277017_200w.jpg,3,3064,https://cpt.tcgcsv.com/mQd3,2022-07-01T04:03:10.78,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a R Energy card from your discard pile to 1 of your Benched Pokémon.",,5.38,7.53,20.0,6.61,7.32,Holofoil,Secret Rare,083/078,Supporter,,,,,,,
277018,Professor's Research (Secret),Professors Research Secret,https://tcgplayer-cdn.tcgplayer.com/product/277018_200w.jpg,3,3064,https://cpt.tcgcsv.com/nQd3,2022-07-01T04:03:10.78,1,Discard your hand and draw 7 cards.,,7.0,9.0,499.99,8.57,10.41,Holofoil,Secret Rare,084/078,Supporter,,,,,,,
277019,Melmetal V,Melmetal V,https://tcgplayer-cdn.tcgplayer.com/product/277019_200w.jpg,3,3064,https://cpt.tcgcsv.com/pQd3,2022-07-01T04:03:10.78,1,,,0.29,0.99,5.99,0.71,0.74,Holofoil,Ultra Rare,047/078,Metal,220,Basic,"[MM] Arm Charge (50)
<br>You may attach a M Energy card from your hand to this Pokémon.",[MMM] Mega Punch (140),Rx2,G-30,3
277020,Spark (Secret),Spark Secret,https://tcgplayer-cdn.tcgplayer.com/product/277020_200w.jpg,3,3064,https://cpt.tcgcsv.com/qQd3,2024-12-09T10:25:22.017,1,"Draw 2 cards. If you drew any cards in this way, flip a coin. If heads, attach a L Energy card from your discard pile to 1 of your Benched Pokémon.",,6.49,8.16,20.23,8.16,14.24,Holofoil,Secret Rare,085/078,Supporter,,,,,,,
277023,Melmetal VMAX,Melmetal VMAX,https://tcgplayer-cdn.tcgplayer.com/product/277023_200w.jpg,3,3064,https://cpt.tcgcsv.com/tQd3,2024-07-02T19:56:23.837,1,,,1.0,1.84,24.99,1.57,1.57,Holofoil,Ultra Rare,048/078,Metal,330,VMAX,"[MMM] G-Max Juggernaut (160+)
<br>This attack does 60 more damage for each extra M Energy attached to this Pokémon <em>(in addition to this attack's cost).</em> You can't add more than 120 damage in this way.",,Rx2,G-30,4
277024,Mewtwo VSTAR (86) (Secret),Mewtwo VSTAR 86 Secret,https://tcgplayer-cdn.tcgplayer.com/product/277024_200w.jpg,3,3064,https://cpt.tcgcsv.com/vQd3,2022-07-01T04:03:10.78,1,,,16.55,25.54,2000.0,22.56,22.77,Holofoil,Secret Rare,086/078,Psychic,280,VSTAR,"[1P] Psy Purge (90x)
<br>Discard up to 3 P Energy from your Pokémon. This attack does 90 damage for each card you discarded in this way.","<span style=""color:gold""><strong>VSTAR Power</strong></span>
<br>[1P] Star Raid
<br>This attack does 120 damage to each of your opponent's Pokémon V. This damage isn't affected by Weakness or Resistance. <em>(You can't use more than 1 VSTAR Power in a game.)",Dx2,F-30,2
277025,Egg Incubator (Secret),Egg Incubator Secret,https://tcgplayer-cdn.tcgplayer.com/product/277025_200w.jpg,3,3064,https://cpt.tcgcsv.com/wQd3,2022-07-01T04:03:10.78,1,"Flip a coin. If heads, search your deck for a Basic Pokémon, put it onto your Bench, and shuffle your deck. If tails, put this Egg Incubator on the bottom of your deck instead of in the discard pile.",,2.0,3.17,14.25,3.0,2.68,Holofoil,Secret Rare,087/078,Item,,,,,,,
277026,Lure Module (Secret),Lure Module Secret,https://tcgplayer-cdn.tcgplayer.com/product/277026_200w.jpg,3,3064,https://cpt.tcgcsv.com/xQd3,2022-07-01T04:03:10.78,1,"Each player reveals the top 3 cards of their deck and puts all Pokémon they find there into their hand. Then, each player shuffles the other cards back into their deck.",,1.7,2.89,59.95,2.53,2.37,Holofoil,Secret Rare,088/078,Item,,,,,,,
277027,Meltan,Meltan,https://tcgplayer-cdn.tcgplayer.com/product/277027_200w.jpg,3,3064,https://cpt.tcgcsv.com/zQd3,2022-07-01T04:03:10.78,1,,,0.03,0.22,2.0,0.22,,Reverse Holofoil,Common,045/078,Metal,70,Basic,"[2] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Rx2,G-30,2
277027,Meltan,Meltan,https://tcgplayer-cdn.tcgplayer.com/product/277027_200w.jpg,3,3064,https://cpt.tcgcsv.com/zQd3,2022-07-01T04:03:10.78,1,,,0.01,0.1,2.0,0.08,,Normal,Common,045/078,Metal,70,Basic,"[2] Thunder Shock (20)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.",,Rx2,G-30,2
277788,Bidoof (Peelable Ditto),Bidoof Peelable Ditto,https://tcgplayer-cdn.tcgplayer.com/product/277788_200w.jpg,3,3064,https://cpt.tcgcsv.com/N7f3,2024-08-20T16:01:30.493,1,<strong>This product is not tournament playable. In order to use this card you must peel the Bidoof to reveal the Ditto underneath.</strong>,,11.31,19.0,50.0,14.98,,Reverse Holofoil,Common,059/078,Colorless,70,Basic,"[3] Take Down (50)
<br>This Pokémon also does 10 damage to itself.",,Fx2,None,2
277791,Numel (Peelable Ditto),Numel Peelable Ditto,https://tcgplayer-cdn.tcgplayer.com/product/277791_200w.jpg,3,3064,https://cpt.tcgcsv.com/R7f3,2024-08-20T16:01:30.54,1,<strong>This product is not tournament playable. In order to use this card you must peel the Numel to reveal the Ditto underneath.</strong>,,7.25,9.54,40.0,8.26,,Reverse Holofoil,Common,013/078,Fire,80,Basic,[1R] Tackle (20),"[1RR] Stomp (50+)
<br>Flip a coin. If heads, this attack does 50 more damage.",Wx2,None,3
277793,Spinarak (Peelable Ditto),Spinarak Peelable Ditto,https://tcgplayer-cdn.tcgplayer.com/product/277793_200w.jpg,3,3064,https://cpt.tcgcsv.com/T7f3,2024-08-20T16:01:30.603,1,<strong>This product is not tournament playable. In order to use this card you must peel the Spinarak to reveal the Ditto underneath.</strong>,,4.56,8.91,40.0,7.35,,Reverse Holofoil,Common,006/078,Grass,60,Basic,"[G] Poison Sting (10)
<br>Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned.",,Rx2,None,1
277884,Code Card - Pokemon Go Booster Pack,Code Card Pokemon Go Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/277884_200w.jpg,3,3064,https://cpt.tcgcsv.com/J9f3,2022-07-20T19:42:10.62,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.01,0.07,2.0,0.05,,Normal,Code Card,,,,,,,,,
284193,Code Card - V Battle Deck [Melmetal V],Code Card V Battle Deck Melmetal V,https://tcgplayer-cdn.tcgplayer.com/product/284193_200w.jpg,3,3064,https://cpt.tcgcsv.com/THh3,2022-08-30T20:32:06.303,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.08,0.24,1.15,0.14,,Normal,Code Card,,,,,,,,,
284194,Code Card - V Battle Deck [Mewtwo V],Code Card V Battle Deck Mewtwo V,https://tcgplayer-cdn.tcgplayer.com/product/284194_200w.jpg,3,3064,https://cpt.tcgcsv.com/VHh3,2022-08-30T20:32:19.717,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.95,1.12,1.75,0.98,,Normal,Code Card,,,,,,,,,
453432,Code Card - Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],Code Card Pokemon GO Premier Deck Holder Collection Dragonite VSTAR,https://tcgplayer-cdn.tcgplayer.com/product/453432_200w.jpg,3,3064,https://cpt.tcgcsv.com/GnF5,2023-03-31T16:22:05.853,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,0.08,0.11,1.24,0.1,,Normal,Code Card,,,,,,,,,
482321,Code Card - Pokemon GO Pokemon Center Elite Trainer Box Plus (Exclusive),Code Card Pokemon GO Pokemon Center Elite Trainer Box Plus Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/482321_200w.jpg,3,3064,https://cpt.tcgcsv.com/rXS5,2023-06-20T15:51:32.833,1,"This listing is <strong>not</strong> a physical item. Please keep in mind that this <strong>Code Card</strong> listing represents a digital copy of the stated item for the Pokémon TCG Online <strong>and/or</strong> the Pokémon TCG Live games. You may receive the physical <strong>Code Card</strong>. Upon purchase, please work with your specific Seller by sending them a message using the <strong>Contact Seller</strong> button on the order details in your <a href=https://store.tcgplayer.com/myaccount/orderhistory>Order History</a> to opt in to having your <strong>Code Card</strong> code delivered digitally due to the nature of the product.",,1.99,2.11,2.11,2.11,,Normal,Code Card,,,,,,,,,
630089,Pokemon Go Pokemon Center Elite Trainer Box Plus Case (Exclusive),Pokemon Go Pokemon Center Elite Trainer Box Plus Case Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/630089_200w.jpg,3,3064,https://cpt.tcgcsv.com/P237,2025-05-06T14:10:14.52,0,"<em>(This product is the Pokemon Center Exclusive)</em>
<br><br>Each sealed Pokemon Center Elite Trainer Box case contains 4 Elite Trainer Boxes",,1194.95,1334.98,1485.0,,,Normal,,,,,,,,,,
