productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack3
89833,Team Magma's Lairon - 20/95,Team Magmas Lairon 20 95,https://tcgplayer-cdn.tcgplayer.com/product/89833_200w.jpg,3,1377,https://cpt.tcgcsv.com/HXK,2024-04-01T21:21:00.407,1,20/95,Rare,Fighting,80,Stage 1,"[1] Body Slam (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1FF] Tackle (50),G,None,2,1.71,2.57,3.79,2.3,,Normal,,
89833,Team Magma's Lairon - 20/95,Team Magmas Lairon 20 95,https://tcgplayer-cdn.tcgplayer.com/product/89833_200w.jpg,3,1377,https://cpt.tcgcsv.com/HXK,2024-04-01T21:21:00.407,1,20/95,Rare,Fighting,80,Stage 1,"[1] Body Slam (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[1FF] Tackle (50),G,None,2,7.54,8.27,9.0,8.35,,Reverse Holofoil,,
89834,Team Magma's Lairon - 36/95,Team Magmas Lairon 36 95,https://tcgplayer-cdn.tcgplayer.com/product/89834_200w.jpg,3,1377,https://cpt.tcgcsv.com/JXK,2024-04-01T21:21:00.477,1,36/95,Uncommon,Fighting,70,Stage 1,[1] Gnaw (20),"[1FF] Land Sonic (40) 
<br>If the Defending Pokemon already has any damage counters on it, the Defending Pokemon is now Confused.",G,None,1,0.3,0.75,1.99,0.81,,Normal,,
89834,Team Magma's Lairon - 36/95,Team Magmas Lairon 36 95,https://tcgplayer-cdn.tcgplayer.com/product/89834_200w.jpg,3,1377,https://cpt.tcgcsv.com/JXK,2024-04-01T21:21:00.477,1,36/95,Uncommon,Fighting,70,Stage 1,[1] Gnaw (20),"[1FF] Land Sonic (40) 
<br>If the Defending Pokemon already has any damage counters on it, the Defending Pokemon is now Confused.",G,None,1,1.55,3.72,24.99,3.08,,Reverse Holofoil,,
89835,Team Magma's Mightyena - 21/95,Team Magmas Mightyena 21 95,https://tcgplayer-cdn.tcgplayer.com/product/89835_200w.jpg,3,1377,https://cpt.tcgcsv.com/KXK,2022-11-17T19:04:30.69,1,21/95,Rare,Darkness,70,Stage 1,"[F] Overrun (10) 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2D] Bite Off (40+) 
<br>If the Defending Pokemon is Pokemon-ex, this attack does 40 damage plus 40 more damage.",F,P,1,1.8,3.0,4.0,2.88,,Normal,,
89835,Team Magma's Mightyena - 21/95,Team Magmas Mightyena 21 95,https://tcgplayer-cdn.tcgplayer.com/product/89835_200w.jpg,3,1377,https://cpt.tcgcsv.com/KXK,2022-11-17T19:04:30.69,1,21/95,Rare,Darkness,70,Stage 1,"[F] Overrun (10) 
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[2D] Bite Off (40+) 
<br>If the Defending Pokemon is Pokemon-ex, this attack does 40 damage plus 40 more damage.",F,P,1,6.0,10.49,19.99,10.3,,Reverse Holofoil,,
89836,Team Magma's Mightyena - 37/95,Team Magmas Mightyena 37 95,https://tcgplayer-cdn.tcgplayer.com/product/89836_200w.jpg,3,1377,https://cpt.tcgcsv.com/LXK,2022-11-17T20:03:04.14,1,37/95,Uncommon,Darkness,80,Stage 1,"[1F] Lunge (50) 
<br>Flip a coin.  If tails, this attack does nothing.",,F,P,1,1.25,1.71,2.98,1.63,,Normal,"<b>Poke-POWER</b> Call for Help
<br>Once during your turn <em>(before your attack)</em>, if Team Magma's Mightyena is your Active Pokemon, you may search your deck for a Pokemon with Team Magma in its name, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Team Magma's Mightyena is affected by a Special Condition.",
89836,Team Magma's Mightyena - 37/95,Team Magmas Mightyena 37 95,https://tcgplayer-cdn.tcgplayer.com/product/89836_200w.jpg,3,1377,https://cpt.tcgcsv.com/LXK,2022-11-17T20:03:04.14,1,37/95,Uncommon,Darkness,80,Stage 1,"[1F] Lunge (50) 
<br>Flip a coin.  If tails, this attack does nothing.",,F,P,1,4.5,6.57,12.0,8.0,,Reverse Holofoil,"<b>Poke-POWER</b> Call for Help
<br>Once during your turn <em>(before your attack)</em>, if Team Magma's Mightyena is your Active Pokemon, you may search your deck for a Pokemon with Team Magma in its name, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Team Magma's Mightyena is affected by a Special Condition.",
89837,Team Magma's Numel,Team Magmas Numel,https://tcgplayer-cdn.tcgplayer.com/product/89837_200w.jpg,3,1377,https://cpt.tcgcsv.com/MXK,2024-04-01T21:21:04.87,1,64/95,Common,Fire,50,Basic,"[1] Collect 
<br>Draw a card.",[1R] Combustion (20),W,None,1,0.55,0.79,1.48,0.8,,Normal,,
89837,Team Magma's Numel,Team Magmas Numel,https://tcgplayer-cdn.tcgplayer.com/product/89837_200w.jpg,3,1377,https://cpt.tcgcsv.com/MXK,2024-04-01T21:21:04.87,1,64/95,Common,Fire,50,Basic,"[1] Collect 
<br>Draw a card.",[1R] Combustion (20),W,None,1,3.0,13.63,15.78,2.26,,Reverse Holofoil,,
89838,Team Magma's Poochyena - 65/95,Team Magmas Poochyena 65 95,https://tcgplayer-cdn.tcgplayer.com/product/89838_200w.jpg,3,1377,https://cpt.tcgcsv.com/NXK,2022-11-17T20:51:57.953,1,65/95,Common,Darkness,40,Basic,"[1] Snarl
<br>Flip a coin.  If heads, this attack does 10 damage to the Defending Pokemon.  If tails, the Defending Pokemon is now Paralyzed.",,F,P,1,0.47,1.0,2.7,0.98,,Normal,,
89838,Team Magma's Poochyena - 65/95,Team Magmas Poochyena 65 95,https://tcgplayer-cdn.tcgplayer.com/product/89838_200w.jpg,3,1377,https://cpt.tcgcsv.com/NXK,2022-11-17T20:51:57.953,1,65/95,Common,Darkness,40,Basic,"[1] Snarl
<br>Flip a coin.  If heads, this attack does 10 damage to the Defending Pokemon.  If tails, the Defending Pokemon is now Paralyzed.",,F,P,1,6.17,10.9,13.98,10.67,,Reverse Holofoil,,
89839,Team Magma's Poochyena - 66/95,Team Magmas Poochyena 66 95,https://tcgplayer-cdn.tcgplayer.com/product/89839_200w.jpg,3,1377,https://cpt.tcgcsv.com/PXK,2022-11-17T20:52:12.333,1,66/95,Common,Darkness,50,Basic,"[1] Darkness Call 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[1F] Sharp Fang (20),F,P,1,0.67,1.07,2.31,1.06,1.09,Normal,,
89839,Team Magma's Poochyena - 66/95,Team Magmas Poochyena 66 95,https://tcgplayer-cdn.tcgplayer.com/product/89839_200w.jpg,3,1377,https://cpt.tcgcsv.com/PXK,2022-11-17T20:52:12.333,1,66/95,Common,Darkness,50,Basic,"[1] Darkness Call 
<br>Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",[1F] Sharp Fang (20),F,P,1,3.57,4.2,5.99,4.66,,Reverse Holofoil,,
89840,Team Magma's Rhydon - 11/95,Team Magmas Rhydon 11 95,https://tcgplayer-cdn.tcgplayer.com/product/89840_200w.jpg,3,1377,https://cpt.tcgcsv.com/QXK,2024-04-01T21:20:58.017,1,11/95,Holo Rare,Fighting Darkness,90,Stage 1,"[1D] Magma Jab (20) 
<br>This attack's damage is not affected by Resistance.","[1FF] Shoot Down (50) 
<br>If the Defending Pokemon has Team Aqua in its name, the Defending Pokemon is now Confused.",G,None,2,15.0,43.5,68.96,16.85,39.99,Holofoil,,
89840,Team Magma's Rhydon - 11/95,Team Magmas Rhydon 11 95,https://tcgplayer-cdn.tcgplayer.com/product/89840_200w.jpg,3,1377,https://cpt.tcgcsv.com/QXK,2024-04-01T21:20:58.017,1,11/95,Holo Rare,Fighting Darkness,90,Stage 1,"[1D] Magma Jab (20) 
<br>This attack's damage is not affected by Resistance.","[1FF] Shoot Down (50) 
<br>If the Defending Pokemon has Team Aqua in its name, the Defending Pokemon is now Confused.",G,None,2,19.22,20.75,29.99,25.32,25.1,Reverse Holofoil,,
89841,Team Magma's Rhydon - 22/95,Team Magmas Rhydon 22 95,https://tcgplayer-cdn.tcgplayer.com/product/89841_200w.jpg,3,1377,https://cpt.tcgcsv.com/RXK,2024-04-01T21:21:00.567,1,22/95,Rare,Fighting,80,Stage 1,"[2] Second Strike (20+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 20 damage plus 20 more damage.","[1FF] Land Crush (60) 
<br>Flip a coin.  If tails, discard an Energy card attached to Team Magma's Rhydon.",G,None,2,1.77,1.95,3.35,2.31,,Normal,,
89841,Team Magma's Rhydon - 22/95,Team Magmas Rhydon 22 95,https://tcgplayer-cdn.tcgplayer.com/product/89841_200w.jpg,3,1377,https://cpt.tcgcsv.com/RXK,2024-04-01T21:21:00.567,1,22/95,Rare,Fighting,80,Stage 1,"[2] Second Strike (20+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 20 damage plus 20 more damage.","[1FF] Land Crush (60) 
<br>Flip a coin.  If tails, discard an Energy card attached to Team Magma's Rhydon.",G,None,2,3.0,9.75,14.2,8.9,,Reverse Holofoil,,
89842,Team Magma's Rhyhorn - 38/95,Team Magmas Rhyhorn 38 95,https://tcgplayer-cdn.tcgplayer.com/product/89842_200w.jpg,3,1377,https://cpt.tcgcsv.com/SXK,2024-04-01T21:21:00.627,1,38/95,Uncommon,Fighting,50,Basic,"[1] Double Damage
<br>Does 10 damage to each Defending Pokemon.","[2F] Horn Rush (60) 
<br>Flip a coin.  If tails, this attack does nothing.",G,None,1,1.5,2.0,4.98,1.61,,Normal,,
89842,Team Magma's Rhyhorn - 38/95,Team Magmas Rhyhorn 38 95,https://tcgplayer-cdn.tcgplayer.com/product/89842_200w.jpg,3,1377,https://cpt.tcgcsv.com/SXK,2024-04-01T21:21:00.627,1,38/95,Uncommon,Fighting,50,Basic,"[1] Double Damage
<br>Does 10 damage to each Defending Pokemon.","[2F] Horn Rush (60) 
<br>Flip a coin.  If tails, this attack does nothing.",G,None,1,6.95,9.99,19.99,9.41,,Reverse Holofoil,,
89843,Team Magma's Rhyhorn - 67/95,Team Magmas Rhyhorn 67 95,https://tcgplayer-cdn.tcgplayer.com/product/89843_200w.jpg,3,1377,https://cpt.tcgcsv.com/TXK,2024-04-01T21:21:00.707,1,67/95,Common,Fighting,50,Basic,"[F] Double Stab (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.","[2] Second Strike (10+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 10 damage plus 20 more damage.",G,None,1,0.4,0.7,501.5,0.66,1.09,Normal,,
89843,Team Magma's Rhyhorn - 67/95,Team Magmas Rhyhorn 67 95,https://tcgplayer-cdn.tcgplayer.com/product/89843_200w.jpg,3,1377,https://cpt.tcgcsv.com/TXK,2024-04-01T21:21:00.707,1,67/95,Common,Fighting,50,Basic,"[F] Double Stab (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.","[2] Second Strike (10+) 
<br>If the Defending Pokemon already has at least 2 damage counters on it, this attack does 10 damage plus 20 more damage.",G,None,1,5.43,9.99,14.55,4.54,,Reverse Holofoil,,
89844,Team Magma's Rhyhorn - 68/95,Team Magmas Rhyhorn 68 95,https://tcgplayer-cdn.tcgplayer.com/product/89844_200w.jpg,3,1377,https://cpt.tcgcsv.com/VXK,2024-04-01T21:21:00.8,1,68/95,Common,Fighting,60,Basic,[1] Ram (10),"[1F] Knock Over (10)
<br>You may discard any Stadium in play.",G,None,2,0.25,0.5,3.25,0.54,,Normal,,
89844,Team Magma's Rhyhorn - 68/95,Team Magmas Rhyhorn 68 95,https://tcgplayer-cdn.tcgplayer.com/product/89844_200w.jpg,3,1377,https://cpt.tcgcsv.com/VXK,2024-04-01T21:21:00.8,1,68/95,Common,Fighting,60,Basic,[1] Ram (10),"[1F] Knock Over (10)
<br>You may discard any Stadium in play.",G,None,2,5.0,6.44,9.97,5.78,,Reverse Holofoil,,
89845,Team Magma's Torkoal,Team Magmas Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/89845_200w.jpg,3,1377,https://cpt.tcgcsv.com/WXK,2024-04-01T21:20:58.447,1,12/95,Holo Rare,Fire Darkness,80,Basic,"[R] Magma Burn (10) 
<br>Discard the top card from your opponent's deck, and flip a coin.  If tails, discard a Fire Energy attached to Team Magma's Torkoal.","[1R] Hot Air (30) 
<br>Discard a Fire Energy attached to Team Magma's Torkoal, and your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",W,None,2,14.36,15.8,21.11,17.76,,Holofoil,,
89845,Team Magma's Torkoal,Team Magmas Torkoal,https://tcgplayer-cdn.tcgplayer.com/product/89845_200w.jpg,3,1377,https://cpt.tcgcsv.com/WXK,2024-04-01T21:20:58.447,1,12/95,Holo Rare,Fire Darkness,80,Basic,"[R] Magma Burn (10) 
<br>Discard the top card from your opponent's deck, and flip a coin.  If tails, discard a Fire Energy attached to Team Magma's Torkoal.","[1R] Hot Air (30) 
<br>Discard a Fire Energy attached to Team Magma's Torkoal, and your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon, if any.",W,None,2,4.99,5.1,5.2,9.67,,Reverse Holofoil,,
89846,Team Magma's Zangoose,Team Magmas Zangoose,https://tcgplayer-cdn.tcgplayer.com/product/89846_200w.jpg,3,1377,https://cpt.tcgcsv.com/XXK,2022-11-17T19:05:02.767,1,23/95,Rare,Colorless,70,Basic,"[1] Call for Family
<br>Search your deck for a Colorless Basic Pokemon or Basic Pokemon with Team Magma in its name and put it onto your Bench.  Shuffle your deck afterward.","[3] Team Play (10x) 
<br>Does 10 damage times the number of Pokemon in play with Team Magma in its name.",F,None,1,3.25,4.75,8.65,5.37,,Normal,,
89846,Team Magma's Zangoose,Team Magmas Zangoose,https://tcgplayer-cdn.tcgplayer.com/product/89846_200w.jpg,3,1377,https://cpt.tcgcsv.com/XXK,2022-11-17T19:05:02.767,1,23/95,Rare,Colorless,70,Basic,"[1] Call for Family
<br>Search your deck for a Colorless Basic Pokemon or Basic Pokemon with Team Magma in its name and put it onto your Bench.  Shuffle your deck afterward.","[3] Team Play (10x) 
<br>Does 10 damage times the number of Pokemon in play with Team Magma in its name.",F,None,1,14.5,18.0,694.18,15.21,,Reverse Holofoil,,
90478,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90478_200w.jpg,3,1377,https://cpt.tcgcsv.com/BcL,2024-04-01T21:21:05.56,1,85/95,Uncommon,Trainer - Item,,,,,,,,0.6,1.33,2.83,1.38,,Normal,"Your opponent switches 1 of his or her Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch 1 of your Active Pokemon with 1 of your Benched Pokemon, if any.",
90478,Warp Point,Warp Point,https://tcgplayer-cdn.tcgplayer.com/product/90478_200w.jpg,3,1377,https://cpt.tcgcsv.com/BcL,2024-04-01T21:21:05.56,1,85/95,Uncommon,Trainer - Item,,,,,,,,1.99,2.7,2.86,2.69,,Reverse Holofoil,"Your opponent switches 1 of his or her Defending Pokemon with 1 of his or her Benched Pokemon, if any.  You switch 1 of your Active Pokemon with 1 of your Benched Pokemon, if any.",
98550,Team Magma vs Team Aqua Booster Pack,Team Magma vs Team Aqua Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98550_200w.jpg,3,1377,https://cpt.tcgcsv.com/0rP,2017-07-22T16:55:54.743,1,,,,,,,,,,,,,,,,,,
98551,Team Magma vs Team Aqua Booster Box,Team Magma vs Team Aqua Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98551_200w.jpg,3,1377,https://cpt.tcgcsv.com/2rP,2015-05-06T14:02:21.787,1,,,,,,,,,,,,,,,,,,
488301,"Team Magma Theme Deck - ""EX Team Magma"" [Groudon]",Team Magma Theme Deck EX Team Magma Groudon,https://tcgplayer-cdn.tcgplayer.com/product/488301_200w.jpg,3,1377,https://cpt.tcgcsv.com/2lW5,2023-03-15T13:08:39.403,1,,,,,,,,,,,,,,,,,"Get all the fire-power you need with the EX Team Magma Theme Deck. Your game will really start to sizzle when you release the blistering Groudon. For your opponents, this is one deck that's too hot to handle.
<br><br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",
488309,"EX Ruby & Sapphire Theme Deck - ""Ruby"" [Blaziken]",EX Ruby and Sapphire Theme Deck Ruby Blaziken,https://tcgplayer-cdn.tcgplayer.com/product/488309_200w.jpg,3,1377,https://cpt.tcgcsv.com/clW5,2023-03-15T13:54:12.867,1,,,,,,,,,,,498.99,498.99,498.99,,,Normal,"You'll burn through the competition with the Fire and Fighting Pokémon in this ""Ruby"" theme deck. Unleash special attacks like Fire Spin and Flamethrower to light your way to the Championship!
<br><br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",
488310,"EX Ruby & Sapphire Theme Deck - ""Sapphire"" [Swampert]",EX Ruby and Sapphire Theme Deck Sapphire Swampert,https://tcgplayer-cdn.tcgplayer.com/product/488310_200w.jpg,3,1377,https://cpt.tcgcsv.com/dlW5,2023-03-15T13:54:52.347,1,,,,,,,,,,,,,,,,,"The Water and Grass Pokémon in this ""Sapphire"" theme deck gives you the power to soak the competition! Unleash cool attacks like Water Arrow on your opponents before knocking them out of the tournament with Pound or Fury Swipes!
<br><br><strong>Contents:</strong>
<br>• 1 60-card preconstructed deck
<br>• Damage counters
<br>• 1 coin",
