productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extAttack2,extResistance
576974,Drifblim - 135,Drifblim 135,https://tcgplayer-cdn.tcgplayer.com/product/576974_200w.jpg,3,22872,https://cpt.tcgcsv.com/vPD6,2024-11-22T21:53:41.417,1,135,Promo,Psychic,130,Stage 1,[P] Everyone Explode Now (50x)<br> This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Dx2,2,1.63,2.56,9.0,2.64,2.99,Holofoil,,,F-30
576976,Bouffalant - 136,Bouffalant 136,https://tcgplayer-cdn.tcgplayer.com/product/576976_200w.jpg,3,22872,https://cpt.tcgcsv.com/xPD6,2024-11-22T21:53:41.573,1,136,Promo,Colorless,100,Basic,"[CCC] Boundless Power (130)<br> During your next turn, this Pokémon can't attack.",Fx2,2,3.33,5.0,25.0,4.76,5.99,Holofoil,"<strong>Ability: Curly Wall</strong> As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokémon take 60 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Curly Wall doesn't stack.",,None
578146,Paradise Resort - 150 (World Championships 2024),Paradise Resort 150 World Championships 2024,https://tcgplayer-cdn.tcgplayer.com/product/578146_200w.jpg,3,22872,https://cpt.tcgcsv.com/XgF6,2024-09-12T13:56:13.307,1,150,Promo,Stadium,,,,,,570.98,585.49,601.99,497.49,,Normal,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
578811,Noctowl - 141,Noctowl 141,https://tcgplayer-cdn.tcgplayer.com/product/578811_200w.jpg,3,22872,https://cpt.tcgcsv.com/fxF6,2024-11-05T18:45:02.387,1,141,Promo,Colorless,100,Stage 1,[CC] Speed Wing (60),Lx2,1,1.53,4.94,30.0,4.43,1.53,Holofoil,"<strong>Ability: Jewel Seeker</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.",,F-30
578812,Noctowl - 141 (Pokemon Center Exclusive),Noctowl 141 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/578812_200w.jpg,3,22872,https://cpt.tcgcsv.com/gxF6,2024-11-05T18:45:15.727,1,141,Promo,Colorless,100,Stage 1,[CC] Speed Wing (60),Lx2,1,50.25,62.86,94.99,51.17,,Holofoil,"<strong>Ability: Jewel Seeker</strong> Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.",,F-30
579992,Iron Crown ex - 146,Iron Crown ex 146,https://tcgplayer-cdn.tcgplayer.com/product/579992_200w.jpg,3,22872,https://cpt.tcgcsv.com/S_F6,2024-09-16T17:52:14.563,1,146,Promo,Psychic,220,Basic,"[P][C][C] Twin Shotels
This attack does 50 damage to 2 of your opponent's Pokémon. This attack's damage isn't affected by Weakness or Resistance, or by any effects on those Pokémon.",Dx2,2,0.5,1.38,98.0,1.41,1.39,Holofoil,"<strong>Ability—Cobalt Command</strong><br>
Your Future Pokémon’s attacks, except any Iron Crown ex, do 20 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",,F-30
579993,Gouging Fire ex - 144,Gouging Fire ex 144,https://tcgplayer-cdn.tcgplayer.com/product/579993_200w.jpg,3,22872,https://cpt.tcgcsv.com/T_F6,2024-09-16T17:54:14.957,1,144,Promo,Fire,230,Basic,[R][C] Heat Blast (60),Wx2,2,0.5,1.03,9999.0,0.94,0.95,Holofoil,,"[R][R][C] Blaze Blits (260)
This Pokemon can't use Blaze Blitz again until it leaves the Active Spot.",None
580334,Ledian - 133 (Prerelease) [Staff],Ledian 133 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580334_200w.jpg,3,22872,https://cpt.tcgcsv.com/J8G6,2025-03-24T13:15:40.673,1,133,Promo,Grass,90,Stage 1,"[CC] Swift (70)<br> This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.",Rx2,0,15.76,19.4,50.0,15.76,,Reverse Holofoil,"<strong>Ability: Glittering Star Pattern</strong> When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch in 1 of your opponent's Benched Pokémon that has 90 HP or less remaining into the Active Spot.",,None
580335,Crabominable - 134 (Prerelease) [Staff],Crabominable 134 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580335_200w.jpg,3,22872,https://cpt.tcgcsv.com/K8G6,2025-03-24T13:15:27.107,1,134/142,Promo,Water,160,Stage 1,"[WCCCC] Haymaker (250)<br> During your next turn, this Pokémon can't use Haymaker.",Mx2,3,13.22,16.98,49.99,13.22,,Reverse Holofoil,<strong>Ability: Food Prep</strong> Attacks used by this Pokémon cost Kofu card in your discard pile.,,None
580336,Drifblim - 135 (Prerelease) [Staff],Drifblim 135 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580336_200w.jpg,3,22872,https://cpt.tcgcsv.com/L8G6,2025-03-24T13:15:16.11,1,135,Promo,Psychic,130,Stage 1,[P] Everyone Explode Now (50x)<br> This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,Dx2,2,13.01,18.98,39.99,13.01,,Reverse Holofoil,,,F-30
580337,Bouffalant - 136 (Prerelease) [Staff],Bouffalant 136 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/580337_200w.jpg,3,22872,https://cpt.tcgcsv.com/M8G6,2025-03-24T13:15:07.883,1,136,Promo,Colorless,100,Basic,"[CCC] Boundless Power (130)<br> During your next turn, this Pokémon can't attack.",Fx2,2,10.83,21.72,60.0,13.53,,Reverse Holofoil,"<strong>Ability: Curly Wall</strong> As long as you have at least 1 other Bouffalant in play, all of your Basic Colorless Pokémon take 60 less damage from attacks from your opponent's Pokémon <em>(after applying Weakness and Resistance)</em>. The effect of Curly Wall doesn't stack.",,None
583700,Paradise Resort - 045 (World Championships 2023) [Staff],Paradise Resort 045 World Championships 2023 Staff,https://tcgplayer-cdn.tcgplayer.com/product/583700_200w.jpg,3,22872,https://cpt.tcgcsv.com/0vH6,2024-11-22T20:45:22.587,1,045,Promo,Stadium,,,,,,,,,,,,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
583726,Paradise Resort - 150 (World Championships 2024) [Staff],Paradise Resort 150 World Championships 2024 Staff,https://tcgplayer-cdn.tcgplayer.com/product/583726_200w.jpg,3,22872,https://cpt.tcgcsv.com/xvH6,2024-09-25T18:40:15.597,1,150,Promo,Stadium,,,,,,,,,,,,The Retreat Cost of each Psyduck in play <em>(both yours and your opponent's)</em> is 1 less.,,
583850,Raging Bolt ex - 145,Raging Bolt ex 145,https://tcgplayer-cdn.tcgplayer.com/product/583850_200w.jpg,3,22872,https://cpt.tcgcsv.com/0zH6,2025-04-11T15:49:27.653,1,145,Promo,Dragon,240,Basic,"[C] Bursting Roar
Discard your hand and draw 6 cards.",None,3,2.2,3.73,11.0,3.21,3.24,Holofoil,,"[L][F] Bellowing Thunder (70x) 
You may discard any amount of Basic Energy from your Pokémon. This attack does 70 damage for each card you discarded in this way.",None
583851,Iron Boulder ex - 147,Iron Boulder ex 147,https://tcgplayer-cdn.tcgplayer.com/product/583851_200w.jpg,3,22872,https://cpt.tcgcsv.com/2zH6,2025-02-24T21:44:52.507,1,147,Promo,Fighting,240,Basic,"[F][C] Repulsor Axe (60) 
During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 8 damage counters on the Attacking Pokémon.",Gx2,3,0.4,0.99,9999.0,0.9,0.9,Holofoil,,"[F][F][C] Power Stomp (200) 
Discard 2 Energy from this Pokémon.",None
585126,Tinkaton - 140 (Cosmo Holo),Tinkaton 140 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585126_200w.jpg,3,22872,https://cpt.tcgcsv.com/x3J6,2025-02-24T21:45:19.143,1,140,Promo,Psychic,140,Stage 2,"[P] Knock Off (40)
<br>Discard a random card from your opponent's hand.",Mx2,2,0.17,0.75,4.99,0.74,0.75,Holofoil,,"[P2] Wild Press (220)
<br>This Pokémon also does 60 damage to itself.",
585577,Porygon2 - 138 (Cosmos Holo),Porygon2 138 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/585577_200w.jpg,3,22872,https://cpt.tcgcsv.com/zfJ6,2025-02-24T21:45:13.843,1,138,Promo,,90,Stage 1,"[C] Powered Ball (50)
Discard an Energy from this Pokémon.",Fx2,1,0.5,1.0,195533.05,0.84,,Normal,,,
585578,Horsea - 137 (Cosmo Holo),Horsea 137 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585578_200w.jpg,3,22872,https://cpt.tcgcsv.com/BfJ6,2024-11-22T21:53:39.277,1,137,Promo,Water,60,Basic,[W] Hook (20),Lx2,1,0.42,0.99,3.97,1.02,,Holofoil,,,
585579,Latias - 139 (Cosmo Holo),Latias 139 Cosmo Holo,https://tcgplayer-cdn.tcgplayer.com/product/585579_200w.jpg,3,22872,https://cpt.tcgcsv.com/CfJ6,2024-11-22T21:53:39.403,1,139,Promo,Psychic,110,Basic,[PP1] Psychic Sphere (100),Dx2,2,1.05,2.19,4.0,3.3,,Holofoil,"[Ability] Mist Float<br>
If this Pokémon has any [P] Energy attached, it has no retreat cost.",,F-30
586179,Victini ex - 142,Victini ex 142,https://tcgplayer-cdn.tcgplayer.com/product/586179_200w.jpg,3,22872,https://cpt.tcgcsv.com/CtJ6,2024-11-22T21:53:39.527,1,142,Promo,Fire,190,Basic,"[R] Strafe (30) <br>
You may switch this Pokemon with 1 of your Benched Pokemon.",Wx2,1,3.42,8.76,9999.0,7.83,,Holofoil,,"[RR1] Victory Flame (220) <br>
This Pokemon can’t attack during your next turn.",None
586831,Charizard ex - 161,Charizard ex 161,https://tcgplayer-cdn.tcgplayer.com/product/586831_200w.jpg,3,22872,https://cpt.tcgcsv.com/FLJ6,2025-02-24T21:44:40.873,1,161,Promo,Fire,330,Stage 2,"[R] Brave Wing (60+)<br> if this Pokemon has any damage counters on it, this attack does 100 more damage.",Wx2,2,2.8,4.15,30.0,3.83,,Holofoil,,[RRRR] Explosive Vortex (330)<br>Discard 3 Energy from this Pokemon.,None
587945,Squawkabilly ex - 160,Squawkabilly ex 160,https://tcgplayer-cdn.tcgplayer.com/product/587945_200w.jpg,3,22872,https://cpt.tcgcsv.com/WbK6,2024-11-22T21:53:40.337,1,160,Promo,Colorless,160,Basic,"[1] Motivate (20)
<br>Attach up to 2 Basic Energy cards from your discard pile to 1 of your Benched Pokemon.",Lx2,1,0.5,1.09,3.88,1.09,1.1,Holofoil,"Ability — Squawk and Seize<br>
<br>Once during your first turn, you may discard your hand and draw 6 cards. You can't use more than 1 Squawk and Seize Ability during your turn.",,F-30
591023,Houndstone ex,Houndstone ex,https://tcgplayer-cdn.tcgplayer.com/product/591023_200w.jpg,3,22872,https://cpt.tcgcsv.com/tqL6,2024-11-05T18:45:57.81,1,162,Promo,Psychic,260,Stage 1,"[P2] Horrifying Fang (100+)
<br> Flip a coin until you get tails. This attack does 20 more damage for each heads.",Dx2,3,0.35,0.79,5.0,0.65,,Holofoil,,,F-30
593277,Miraidon ex - 143,Miraidon ex 143,https://tcgplayer-cdn.tcgplayer.com/product/593277_200w.jpg,3,22872,https://cpt.tcgcsv.com/zkM6,2024-11-05T18:57:20.453,1,143,Promo,Lightning,220,Basic,"[L] Rapid Draw (20) <br>
 Draw 2 cards.",Fx2,0,7.09,9.74,19.99,8.47,,Holofoil,,"[L][L][L] Techno Turbo (150) <br>
 Attach 1 Basic [L] Energy from your discard pile to 1 of your Benched Pokemon.",None
593282,Miraidon - 148,Miraidon 148,https://tcgplayer-cdn.tcgplayer.com/product/593282_200w.jpg,3,22872,https://cpt.tcgcsv.com/GkM6,2024-11-05T19:24:45.36,1,148,Promo,Lightning,120,Basic,[L] Electric Claws (30),Fx2,0,,,,,,,,[LL] Mach Bolt (60),None
594382,Gouging Fire - 151,Gouging Fire 151,https://tcgplayer-cdn.tcgplayer.com/product/594382_200w.jpg,3,22872,https://cpt.tcgcsv.com/GMM6,2024-11-11T15:39:20.51,1,151,Promo,Fire,130,Basic,[R] Lunge Out (30),Wx2,2,3.25,4.69,9.5,4.99,7.99,Holofoil,,"[RRC] Blazing Charge (100+)<br> If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",
594383,Chien-Pao - 152,Chien Pao 152,https://tcgplayer-cdn.tcgplayer.com/product/594383_200w.jpg,3,22872,https://cpt.tcgcsv.com/HMM6,2024-11-11T15:46:41.643,1,152,Promo,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,1,2.37,4.65,9.5,4.96,5.99,Holofoil,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,
594385,Magneton - 153,Magneton 153,https://tcgplayer-cdn.tcgplayer.com/product/594385_200w.jpg,3,22872,https://cpt.tcgcsv.com/KMM6,2024-11-11T16:22:27.263,1,153,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,2.52,4.65,10.0,4.69,5.99,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
594386,Magneton - 159,Magneton 159,https://tcgplayer-cdn.tcgplayer.com/product/594386_200w.jpg,3,22872,https://cpt.tcgcsv.com/LMM6,2024-11-11T16:26:48.04,1,159,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,8.0,10.5,50.0,9.13,,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
594388,Indeedee - 154,Indeedee 154,https://tcgplayer-cdn.tcgplayer.com/product/594388_200w.jpg,3,22872,https://cpt.tcgcsv.com/NMM6,2024-11-11T16:44:23.33,1,154,Promo,Psychic,100,Basic,[PC] Super Psy Bolt (50),Dx2,1,1.58,2.28,4.99,2.45,3.49,Holofoil,"<strong>Ability: Obliging Heal</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may heal 30 damage from your Active Pokémon and have it recover from a Special Condition.",,F-30
594389,Wooper - 155,Wooper 155,https://tcgplayer-cdn.tcgplayer.com/product/594389_200w.jpg,3,22872,https://cpt.tcgcsv.com/PMM6,2024-11-11T17:11:03.393,1,155,Promo,Water,60,Basic,"[W] Scoop Water
<br>Shuffle up to 3 Basic W Energy cards from your discard pile into your deck.",Lx2,1,2.75,3.59,23.6,3.69,,Holofoil,,[W] Headbutt (10),None
594403,Quagsire - 156,Quagsire 156,https://tcgplayer-cdn.tcgplayer.com/product/594403_200w.jpg,3,22872,https://cpt.tcgcsv.com/5NM6,2024-11-11T17:13:35.35,1,156,Promo,Water,120,Stage 1,[W] Rollout (30),Lx2,3,0.15,0.56,5.98,0.53,,Holofoil,,"[W2] Drenched Headbutt (80x)
<br>Discard the top 3 cards of your deck. This attack does 80 damage for each Energy card you discarded in this way.",None
594405,Zapdos - 157,Zapdos 157,https://tcgplayer-cdn.tcgplayer.com/product/594405_200w.jpg,3,22872,https://cpt.tcgcsv.com/7NM6,2024-11-11T17:04:45.807,1,157,Promo,Lightning,110,Basic,"[L1] Follow-Up Bilt (20+)
<br>This attack does 10 more damage for each damage counter on your opponent’s Active Pokémon.",Lx2,1,0.15,0.87,777.0,0.91,,Holofoil,,[L2] Drill Peck (80),F-30
594410,Pachirisu - 158,Pachirisu 158,https://tcgplayer-cdn.tcgplayer.com/product/594410_200w.jpg,3,22872,https://cpt.tcgcsv.com/dNM6,2024-11-11T17:10:40.743,1,158,Promo,Lightning,70,Basic,"[1] Crackling Charge
<br>Flip 3 coins. Attach a number of Basic L Energy cards up to the number of heads from your discard pile to your Benched Pokémon in any way you like.",Fx2,1,0.5,0.78,7.99,0.75,,Holofoil,,[L1] Tiny Bolt (30),None
594468,Magneton - 159 (Pokémon Center Exclusive),Magneton 159 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/594468_200w.jpg,3,22872,https://cpt.tcgcsv.com/nPM6,2025-06-23T14:29:13.417,1,159,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,84.98,98.25,250.0,90.45,92.37,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
595036,Sprigatito - 191,Sprigatito 191,https://tcgplayer-cdn.tcgplayer.com/product/595036_200w.jpg,3,22872,https://cpt.tcgcsv.com/L0N6,2025-05-12T17:30:05.37,1,191,Promo,Grass,70,Basic,[1] Scratch (10),Rx2,1,1.32,4.0,30.0,2.17,,Holofoil,,[1G] Leafage (20),None
595038,Fuecoco - 192,Fuecoco 192,https://tcgplayer-cdn.tcgplayer.com/product/595038_200w.jpg,3,22872,https://cpt.tcgcsv.com/N0N6,2025-05-16T13:07:33.563,1,192,Promo,Fire,80,Basic,[R] Tackle (20),Wx2,2,0.84,1.05,10.7,1.12,,Holofoil,,,None
595473,Bloodmoon Ursaluna ex - 177,Bloodmoon Ursaluna ex 177,https://tcgplayer-cdn.tcgplayer.com/product/595473_200w.jpg,3,22872,https://cpt.tcgcsv.com/tcN6,2025-02-24T21:44:35.273,1,177,Promo,Colorless,260,Basic,"[CCCCC] Blood Moon (240)
duringyour next turn, this Pokémon can't attack.",Fx2,3,0.74,1.67,9.01,1.57,1.97,Holofoil,<Strong> Ability — Seasoned Skill </strong> <br> Blood Moon used by this Pokémon costs 1 Colorless less for each Prize card your opponent has taken.,,None
595475,Hoothoot - 126 (Cosmos Holo),Hoothoot 126 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/595475_200w.jpg,3,22872,https://cpt.tcgcsv.com/wcN6,2025-02-24T21:41:38.013,1,126/162,Promo,Colorless,70,Basic,"[C][C] Silent Wing (20) 
Your opponent reveals their hand.",Lx2,1,0.18,0.45,5.0,0.43,,Holofoil,,,F-30
595476,Noctowl - 127 (Cosmos Holo),Noctowl 127 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/595476_200w.jpg,3,22872,https://cpt.tcgcsv.com/xcN6,2025-02-24T21:41:38.647,1,127/162,Promo,Colorless,110,Stage 1,"[C][C] Talon Hunt (70) 
You may search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.",Lx2,1,0.2,0.49,2.95,0.5,0.66,Holofoil,,,F-30
596420,Cinderace ex - 163,Cinderace ex 163,https://tcgplayer-cdn.tcgplayer.com/product/596420_200w.jpg,3,22872,https://cpt.tcgcsv.com/qBN6,2024-11-22T05:08:13.4,1,163,Promo,Fire,320,Stage 2,"[RCC] Flare Strike (280)<br> During your next turn, this Pokémon can't use Flare Strike.",Wx2,0,2.94,4.25,25.0,3.78,,Holofoil,,[RFD] Garnet Volley<br> This attack does 180 damage to 1 of your opponent's Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>,None
596421,Lapras ex - 164,Lapras ex 164,https://tcgplayer-cdn.tcgplayer.com/product/596421_200w.jpg,3,22872,https://cpt.tcgcsv.com/rBN6,2024-11-22T05:08:13.4,1,164,Promo,Water,220,Basic,[W] Power Splash (40x)<br> This attack does 40 damage for each Energy attached to this Pokémon.,Mx2,2,5.05,11.99,40.0,10.99,12.83,Holofoil,,[WPM] Larimar Rain<br> Look at the top 20 cards of your deck and attach any number of Energy cards you find there to your Pokémon in any way you like. Shuffle the other cards back into your deck.,None
596422,Terapagos ex - 165,Terapagos ex 165,https://tcgplayer-cdn.tcgplayer.com/product/596422_200w.jpg,3,22872,https://cpt.tcgcsv.com/sBN6,2024-11-22T05:08:13.4,1,165,Promo,Colorless,230,Basic,"[CC] Unified Beatdown (30x)<br> If you go second, you can't use this attack during your first turn. This attack does 30 damage for each of your Benched Pokémon.",Fx2,2,3.37,4.95,34.99,4.19,5.5,Holofoil,,"[GWL] Crown Opal (180)<br> During your opponent's next turn, prevent all damage done to this Pokémon by attacks from Basic non-Colorless Pokémon.",None
596439,Teal Mask Ogerpon ex - 166,Teal Mask Ogerpon ex 166,https://tcgplayer-cdn.tcgplayer.com/product/596439_200w.jpg,3,22872,https://cpt.tcgcsv.com/PBN6,2024-11-19T22:20:23.17,1,166,Ultra Rare,Grass,210,Basic,"[GGG] Myriad Leaf Shower (30+)
This attack does 30 more damage for each energy attached to both Active Pokémon.",Rx2,1,1.99,3.49,14.94,3.29,,Holofoil,"<strong>Ability — Teal Dance</strong><br>Once during your turn, you may attach a basic G Energy card from your hand to this Pokémon. If you attached Energy to a Pokémon in this way, draw a card.",,None
607013,Gouging Fire - 151 (Staff),Gouging Fire 151 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607013_200w.jpg,3,22872,https://cpt.tcgcsv.com/hQS6,2025-03-24T14:47:58.917,1,151,Promo,Fire,130,Basic,[R] Lunge Out (30),Wx2,2,63.0,69.99,111.69,31.86,,Holofoil,,"[RRC] Blazing Charge (100+)<br> If your opponent has 4 or fewer Prize cards remaining, this attack does 70 more damage.",
607014,Chien-Pao - 152 (Staff),Chien Pao 152 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607014_200w.jpg,3,22872,https://cpt.tcgcsv.com/jQS6,2025-03-24T14:48:23.74,1,152,Promo,Water,120,Basic,[WWC] Icicle Loop (120)<br> Put an Energy attached to this Pokemon into your hand.,Mx2,1,19.99,24.46,40.58,22.53,,Holofoil,"<strong>Ability: Snow Sink</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Stadium in play.",,
607015,Magneton - 153 (Staff),Magneton 153 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607015_200w.jpg,3,22872,https://cpt.tcgcsv.com/kQS6,2025-03-24T14:50:57.743,1,153,Promo,Lightning,100,Stage 1,[LC] Electric Ball (40),Fx2,1,47.7,48.45,50.0,25.96,,Holofoil,"<strong>Ability: Overvolt Discharge</strong> Once during your turn, you may attach up to 3 Basic Energy cards from your discard pile to your Lightning Pokémon in any way you like. If you use this Ability, this Pokémon is Knocked Out.",,
607016,Indeedee - 154 (Staff),Indeedee 154 Staff,https://tcgplayer-cdn.tcgplayer.com/product/607016_200w.jpg,3,22872,https://cpt.tcgcsv.com/lQS6,2025-03-24T14:50:34.183,1,154,Promo,Psychic,100,Basic,[PC] Super Psy Bolt (50),Dx2,1,13.0,17.5,24.02,13.44,,Holofoil,"<strong>Ability: Obliging Heal</strong> When you play this Pokémon from your hand onto your Bench during your turn, you may heal 30 damage from your Active Pokémon and have it recover from a Special Condition.",,F-30
607764,Pawmi - 040 (Cosmos Holo),Pawmi 040 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/607764_200w.jpg,3,22872,https://cpt.tcgcsv.com/j7T6,2024-12-27T16:10:42.03,1,040,Promo,Lightning,50,Basic,"[1L] Static Slap (20)
<br>Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.",Fx2,1,0.07,0.32,4.99,0.31,,Holofoil,,,None
610757,Eevee - 173 (Pokemon Center Exclusive),Eevee 173 Pokemon Center Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/610757_200w.jpg,3,22872,https://cpt.tcgcsv.com/9kV6,2025-09-23T14:16:20.647,1,173,Promo,Colorless,50,Basic,"[2] Reckless Charge (30)
<br>This Pokémon also does 10 damage to itself.",Fx2,1,106.26,128.97,399.99,108.11,110.0,Holofoil,"<strong>Ability — Boosted Evolution</strong>
<br>As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,None
610758,Eevee - 173,Eevee 173,https://tcgplayer-cdn.tcgplayer.com/product/610758_200w.jpg,3,22872,https://cpt.tcgcsv.com/bkV6,2025-03-25T16:43:11.61,1,173,Promo,Colorless,50,Basic,"[2] Reckless Charge (30)
<br>This Pokémon also does 10 damage to itself.",Fx2,1,9.99,15.0,100.0,12.8,12.3,Holofoil,"<strong>Ability — Boosted Evolution</strong>
<br>As long as this Pokémon is in the Active Spot, it can evolve during your first turn or the turn you play it.",,None
611826,Flareon - 167 (Cosmos Holo),Flareon 167 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611826_200w.jpg,3,22872,https://cpt.tcgcsv.com/xLV6,2025-09-11T13:02:04.823,1,167,Promo,Fire,130,Stage 1,"[R] Destructive Flame (30)
<br>Flip a coin. If heads, discard an Energty from your opponent's Active Pokemon.",Wx2,2,0.25,0.94,999.0,1.04,,Holofoil,,"[2R] Fighting Blaze (90+)
<br>If your opponent's Active Pokemon is a Pokemon ex or Pokemon V, this attack does 90 more damage.",
611827,Vaporeon - 168 (Cosmos Holo),Vaporeon 168 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611827_200w.jpg,3,22872,https://cpt.tcgcsv.com/zLV6,2025-09-11T12:59:16.413,1,168,Promo,Water,130,Stage 1,[W] Spiral Drain (30)<br> Heal 30 damage from this Pokemon.,Lx2,2,0.25,0.93,999.0,0.92,,Holofoil,,"[WCC] Fighting Whirlpool (90+)<br> If your opponent's Active Pokemon is a Pokemon ex or Pokemon V, this attack does 90 more damage.",
611828,Jolteon - 169,Jolteon 169,https://tcgplayer-cdn.tcgplayer.com/product/611828_200w.jpg,3,22872,https://cpt.tcgcsv.com/BLV6,2025-08-25T19:38:14.21,1,169,Promo,Lightning,110,Stage 1,[L] Linear Attack<br> This attack does 30 damage to 1 of your opponent's Pokemon. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em>,Fx2,0,0.25,0.93,999.0,0.85,,Holofoil,,"[LCC] Fighting Lightning (90+)<br> If your opponent's Active Pokemon is a Pokemon ex or Pokemon V, this attack does 90 more damage.",
611829,Leafeon - 170 (Cosmos Holo),Leafeon 170 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611829_200w.jpg,3,22872,https://cpt.tcgcsv.com/CLV6,2025-09-16T14:30:59.75,1,170,Promo,Grass,120,Stage 1,"[C] Leaflet Blessings<br> Attach a Basic Grass Energy card from your hand to 1 of your Benched Pokemon. If you do, heal all damage from that Pokemon.",Rx2,1,1.52,2.88,15.0,2.8,3.71,Holofoil,,[GC] Solar Beam (70),
611830,Glaceon - 171 (Cosmos Holo),Glaceon 171 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611830_200w.jpg,3,22872,https://cpt.tcgcsv.com/DLV6,2025-09-15T21:54:53.33,1,171,Promo,Water,120,Stage 1,"[W] Permeating Chill (30)<br> At the end of your opponent's next turn, put 9 damage counters on the Defending Pokemon.",Mx2,1,0.75,1.61,8.0,1.62,,Holofoil,,[WC] Icicle Missile (70),
611831,Sylveon - 172 (Cosmos Holo),Sylveon 172 Cosmos Holo,https://tcgplayer-cdn.tcgplayer.com/product/611831_200w.jpg,3,22872,https://cpt.tcgcsv.com/FLV6,2025-09-15T21:56:16.443,1,172,Promo,Psychic,120,Stage 1,[PCC] Magical Shot (100),Mx2,1,2.2,3.9,24.0,3.91,6.22,Holofoil,<strong>Ability: Safeguard</strong> Prevent all damage done to this Pokemon by attacks from your opponent's Pokemon ex.,,
