productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extResistance,extCardText,extAttack3
123438,Karen,Karen,https://tcgplayer-cdn.tcgplayer.com/product/123438_200w.jpg,3,1451,https://cpt.tcgcsv.com/Nn_,2025-02-05T21:18:47.99,1,XY177,Promo,Supporter,,,,,,,1.61,2.71,17695.7,2.55,,Normal,,Each player shuffles all Pokemon in his or her discard pile into his or her deck.,
123453,Magearna EX,Magearna EX,https://tcgplayer-cdn.tcgplayer.com/product/123453_200w.jpg,3,1451,https://cpt.tcgcsv.com/5p_,2021-07-08T14:42:49.477,1,XY175,Promo,Metal,160,Basic,"[2M] Soul Blaster (120)
<br>During your next turn, this Pokemon's Soul Blaster attack's base damage is 60.",,Rx2,1,0.79,1.52,5.0,1.43,,Holofoil,P-20,"<b>Ability — Mystic Heart</b>
<br>Prevent all effects of your opponent's attacks, except damage, done to each of your Pokemon that has any Metal Energy attached to it. <em>(Existing effects are not removed.)</em>",
123454,Pikachu EX - XY174,Pikachu EX XY174,https://tcgplayer-cdn.tcgplayer.com/product/123454_200w.jpg,3,1451,https://cpt.tcgcsv.com/6p_,2022-05-11T16:52:16.153,1,XY174,Promo,Lightning,130,Basic,"[1L] Thunder Shock (30)
<br>Flip a coin. If heads, your opponent's Defending Pokemon is now Paralyzed.","[1LL] Mega Thunderbolt (160)
<br>Discard all Energy attached to this Pokemon.",Fx2,1,10.96,16.59,37.99,14.46,16.27,Holofoil,M-20,,
123455,Volcanion EX,Volcanion EX,https://tcgplayer-cdn.tcgplayer.com/product/123455_200w.jpg,3,1451,https://cpt.tcgcsv.com/7p_,2017-07-10T15:16:32.38,1,XY173,Promo,Fire Water,180,Basic,"[1RR] Volcanic Heat (130)
<br>This Pokemon can't attack during your next turn.",,Wx2,3,1.49,2.0,16.0,1.79,2.46,Holofoil,None,"<b>Ability — Steam Up</b>
<br>Once during your turn <em>(before your attack)</em>, you may discard a Fire Energy card from your hand. If you do, during this turn, your Basic Fire Pokemon's attacks do 30 more damage to your opponent's Active Pokemon <em>(before applying Weakness and Resistance)</em>.",
123479,Floette,Floette,https://tcgplayer-cdn.tcgplayer.com/product/123479_200w.jpg,3,1451,https://cpt.tcgcsv.com/Cp_,2016-10-06T11:42:46.84,1,XY139,Promo,Fairy,70,Stage 1,"[Y] Aromatherapy
<br>Heal 30 damage from each of your Pokemon.","[YY] Magical Leaf (20+)
<br>Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pokemon.",Mx2,1,0.1,0.62,10.0,0.6,0.62,Holofoil,D-20,,
123636,Azelf - XY142,Azelf XY142,https://tcgplayer-cdn.tcgplayer.com/product/123636_200w.jpg,3,1451,https://cpt.tcgcsv.com/Ls_,2021-11-17T18:56:52.803,1,XY142,Promo,Psychic,70,Basic,"[P] Shining Eyes
<br>Put 2 damage counters on each of your opponent's Pokemon that has any damage counters on it.","[2P] Mind Bend (30)
<br>Your opponent's Active Pokemon is now Confused.",Px2,1,2.0,3.66,19.89,3.32,,Holofoil,None,,
125159,Black Kyurem - XY160,Black Kyurem XY160,https://tcgplayer-cdn.tcgplayer.com/product/125159_200w.jpg,3,1451,https://cpt.tcgcsv.com/c502,2023-03-23T14:53:11.823,1,XY160,Promo,Water,130,Basic,[2W] Ice Wing (60),"[2WW] Frosty Thunder (120)
<br>If this Pokemon has any Lightning Energy attached to it, this attack does 20 damage to each of your opponent's Benched Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Mx2,3,0.65,2.13,8.0,1.74,,Holofoil,None,,
125160,Braixen - XY161,Braixen XY161,https://tcgplayer-cdn.tcgplayer.com/product/125160_200w.jpg,3,1451,https://cpt.tcgcsv.com/d502,2025-02-05T21:18:48.053,1,XY161,Promo,Fire,80,Stage 1,"[R] Destructive Flame (20)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",[2] Crackling Ribbon (30),Wx2,1,0.2,0.63,6.0,0.64,,Holofoil,None,,
125251,Volcanion - XY164,Volcanion XY164,https://tcgplayer-cdn.tcgplayer.com/product/125251_200w.jpg,3,1451,https://cpt.tcgcsv.com/2702,2016-11-16T18:57:58.1,1,XY164,Promo,Fire,130,Basic,"[2R] Concentrated Fire (50x)
<br>Flip a coin for each Fire Energy attached to this Pokemon. This attack does 50 damage times the number of heads.","[3R] Combustion Impact (100)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",Wx2,4,0.25,0.76,4.0,0.89,,Holofoil,None,,
125252,Magearna - XY165,Magearna XY165,https://tcgplayer-cdn.tcgplayer.com/product/125252_200w.jpg,3,1451,https://cpt.tcgcsv.com/3702,2022-04-30T04:33:06.93,1,XY165,Promo,Metal,90,Basic,"[1] Entertain
<br>Heal 40 damage from 1 of your Benched Pokemon.","[M] Prismatic Wave (20x)
<br>This attack does 20 damage times the number of different types of Pokemon on your opponent's Bench.",Rx2,1,0.77,1.7,5.7,1.73,1.0,Holofoil,P-20,,
125253,M Gengar EX,M Gengar EX,https://tcgplayer-cdn.tcgplayer.com/product/125253_200w.jpg,3,1451,https://cpt.tcgcsv.com/5702,2017-07-10T14:26:36.663,1,XY166,Promo,Psychic,210,Mega,"[1PPP] Hollow Geist (120)
<br>Your opponent's Active Pokemon is now Confused and Poisoned.",,Dx2,2,155.95,337.17,400.0,218.08,399.99,Holofoil,F-20,,
125254,Mewtwo EX - XY183,Mewtwo EX XY183,https://tcgplayer-cdn.tcgplayer.com/product/125254_200w.jpg,3,1451,https://cpt.tcgcsv.com/6702,2024-11-14T19:29:10.083,1,XY183,Promo,Psychic,170,Basic,"[2] Photon Wave (30)
<br>During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 30 <i>(before applying Weakness and Resistance)</i>.",,Px2,2,4.23,10.05,33.4,10.09,24.95,Holofoil,None,,
125322,Genesect,Genesect,https://tcgplayer-cdn.tcgplayer.com/product/125322_200w.jpg,3,1451,https://cpt.tcgcsv.com/s802,2025-05-15T15:51:55.39,1,XY119,Promo,Metal,110,Basic,"[1M] Linear Attack
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[3] Destructor Beam (90)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Rx2,2,7.72,18.46,49.95,18.22,34.99,Holofoil,P-20,,
125564,Beedrill Spirit Link - XY159,Beedrill Spirit Link XY159,https://tcgplayer-cdn.tcgplayer.com/product/125564_200w.jpg,3,1451,https://cpt.tcgcsv.com/jf02,2021-11-17T18:57:04.51,1,XY159,Promo,Item,,,,,,,0.45,0.69,6.0,0.56,,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Beedrill EX.,
125565,Beedrill EX - XY157,Beedrill EX XY157,https://tcgplayer-cdn.tcgplayer.com/product/125565_200w.jpg,3,1451,https://cpt.tcgcsv.com/kf02,2021-11-17T18:56:58.4,1,XY157,Promo,Grass,160,Basic,"[1] Double Scrapper
<br>Discard up to 2 Pokemon Tool cards attached to your opponent's Pokemon.","[1G] Pin Missile (40x)
<br>Flip 4 coins. This attack does 40 damage times the number of heads.",Rx2,1,2.71,3.64,7.8,3.47,4.0,Holofoil,None,,
125566,M Beedrill EX,M Beedrill EX,https://tcgplayer-cdn.tcgplayer.com/product/125566_200w.jpg,3,1451,https://cpt.tcgcsv.com/lf02,2017-04-28T18:38:43.273,1,XY158,Promo,Grass,200,Mega,"[GG] Hazard Stinger (40)
<br>Discard all Energy attached to this Pokemon. Your opponent's Active Pokemon is now Paralyzed and Poisoned. Put 4 damage counters instead of 1 on that Pokemon in between turns.",,Rx2,0,18.66,22.0,80.2,25.28,,Holofoil,None,,
125898,Meloetta - XY120,Meloetta XY120,https://tcgplayer-cdn.tcgplayer.com/product/125898_200w.jpg,3,1451,https://cpt.tcgcsv.com/-m02,2023-04-20T16:10:23.417,1,XY120,Promo,Psychic,80,Basic,"[P] Soprano Wave 
<br>Flip 3 coins. This attack does 10 damage times the number of heads to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[PP] Entrancing Melody (30)
<br>Your opponent's Active Pokemon is now Confused.",Px2,1,17.99,34.75,99.99,19.56,10.98,Holofoil,None,,
126018,Machamp (XY Evolutions Prerelease),Machamp XY Evolutions Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/126018_200w.jpg,3,1451,https://cpt.tcgcsv.com/nq02,2022-12-15T14:53:32.847,1,59/108,Promo,Fighting,160,Stage 2,[FFF] Seismic Toss (120),,Px2,2,55.0,72.49,106.85,72.49,,Holofoil,None,"<b>Ability — Counterattack</b>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, put 3 damage counters on the Attacking Pokemon.",
126019,Machamp - 59/108 (Prerelease) [Staff],Machamp 59 108 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/126019_200w.jpg,3,1451,https://cpt.tcgcsv.com/pq02,2024-04-03T17:41:22.457,1,59/108,Promo,Fighting,160,Stage 2,[FFF] Seismic Toss (120),,Px2,2,176.0,192.98,209.95,199.95,,Holofoil,None,"<b>Ability — Counterattack</b>
<br>If this Pokemon is your Active Pokemon and is damaged by an opponent's attack <em>(even if this Pokemon is Knocked Out)</em>, put 3 damage counters on the Attacking Pokemon.",
126020,Mewtwo (XY Evolutions Prerelease),Mewtwo XY Evolutions Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/126020_200w.jpg,3,1451,https://cpt.tcgcsv.com/qq02,2022-12-15T14:52:59.903,1,51/108,Promo,Psychic,130,Basic,"[2] Psychic (20+)
<br>This attack does 20 more damage for each Energy card attached to your opponent's Active Pokemon.","[PP] Barrier
<br>During your opponent's next turn, prevents all effects of attacks, including damage, done to this Pokemon. If 1 of your Pokemon used Barrier during your last turn, this attack can't be used.",Px2,2,135.7,160.69,524.35,125.99,,Holofoil,None,,
126021,Mewtwo - 51/108 (Prerelease) [Staff],Mewtwo 51 108 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/126021_200w.jpg,3,1451,https://cpt.tcgcsv.com/rq02,2024-04-03T17:41:44.583,1,51/108,Promo,Psychic,130,Basic,"[2] Psychic (20+)
<br>This attack does 20 more damage for each Energy card attached to your opponent's Active Pokemon.","[PP] Barrier
<br>During your opponent's next turn, prevents all effects of attacks, including damage, done to this Pokemon. If 1 of your Pokemon used Barrier during your last turn, this attack can't be used.",Px2,2,15605.61,15605.61,15605.61,325.0,,Holofoil,None,,
126022,Charizard (XY Evolutions Prerelease),Charizard XY Evolutions Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/126022_200w.jpg,3,1451,https://cpt.tcgcsv.com/sq02,2022-12-15T14:50:53.313,1,11/108,Promo,Fire,150,Stage 2,"[RRRR] Fire Spin (200)
<br>Discard 3 Energy attached to this Pokemon.",,Wx2,3,379.68,492.59,599.01,280.88,,Holofoil,F-20,"<b>Ability — Energy Burn</b>
<br>All Energy attached to this Pokemon are Fire Energy instead of their usual type.",
126023,Charizard - 11/108 (Prerelease),Charizard 11 108 Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/126023_200w.jpg,3,1451,https://cpt.tcgcsv.com/tq02,2024-10-23T16:06:50.61,1,11/108,Promo,Fire,150,Stage 2,"[RRRR] Fire Spin (200)
<br>Discard 3 Energy attached to this Pokemon.",,Wx2,3,,,,,,,F-20,"<b>Ability — Energy Burn</b>
<br>All Energy attached to this Pokemon are Fire Energy instead of their usual type.",
126024,Gyarados (XY Evolutions Prerelease),Gyarados XY Evolutions Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/126024_200w.jpg,3,1451,https://cpt.tcgcsv.com/vq02,2022-12-15T14:52:42.993,1,34/108,Promo,Water,130,Stage 1,"[WWW] Bubble Beam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[WWWW] Dragon Rage (180)
<br>Flip 2 coins. If either of them are tails, this attack does nothing.",Lx2,3,149.99,199.99,249.99,89.17,,Holofoil,None,,
126025,Gyarados - 34/108 (Prerelease) [Staff],Gyarados 34 108 Prerelease Staff,https://tcgplayer-cdn.tcgplayer.com/product/126025_200w.jpg,3,1451,https://cpt.tcgcsv.com/wq02,2024-04-03T17:40:24.107,1,34/108,Promo,Water,130,Stage 1,"[WWW] Bubble Beam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.","[WWWW] Dragon Rage (180)
<br>Flip 2 coins. If either of them are tails, this attack does nothing.",Lx2,3,699.95,3276.02,5852.09,521.99,,Holofoil,None,,
126028,Snorlax - XY179,Snorlax XY179,https://tcgplayer-cdn.tcgplayer.com/product/126028_200w.jpg,3,1451,https://cpt.tcgcsv.com/Bq02,2021-11-11T16:07:42.603,1,XY179,Promo,Colorless,130,Basic,"[4] Body Slam (50)
<br>Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.",,Fx2,4,5.61,10.5,27.99,11.8,8.95,Holofoil,None,"<b>Ability: Immunity</b>
<br>This Pokemon can't be affected by any Special Conditions. <em>(Remove any Special Conditions affecting this Pokemon.)</em>",
126034,Keldeo - XY118,Keldeo XY118,https://tcgplayer-cdn.tcgplayer.com/product/126034_200w.jpg,3,1451,https://cpt.tcgcsv.com/Jq02,2021-06-14T18:02:31.007,1,XY118,Promo,Water,90,Basic,"[WWW] Sacred Sword (100)
<br>This Pokemon can't use Sacred Sword during your next turn.",,Gx2,1,16.38,27.38,38.2,17.31,,Holofoil,None,"<b>Ability — Justified</b>
<br>This Pokemon's attacks do 50 more damage to your opponent's Darkness Pokemon <em>(before applying Weakness and Resistance)</em>.",
126210,Greninja - XY162,Greninja XY162,https://tcgplayer-cdn.tcgplayer.com/product/126210_200w.jpg,3,1451,https://cpt.tcgcsv.com/dv02,2021-09-07T19:53:33.993,1,XY162,Promo,Water,130,Stage 2,"[W] Aqua Shower
<br>This attack does 20 damage to each of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[1W] Dual Cut (60x)
<br>Flip 2 coins. This attack does 60 damage times the number of heads.",Gx2,1,1.0,2.55,14.98,3.6,,Holofoil,None,,
126558,Giratina - XY184,Giratina XY184,https://tcgplayer-cdn.tcgplayer.com/product/126558_200w.jpg,3,1451,https://cpt.tcgcsv.com/bF02,2024-01-30T16:50:46.54,1,XY184,Promo,Psychic,130,Basic,"[2PP] Shadow Claw (110)
<br>Discard a random card from your opponent's hand.",,Dx2,2,2.0,5.0,11.29,6.35,,Holofoil,F-20,"<b>Ability — Devour Light</b>
<br>Each Pokemon BREAK has no Abilities <em>(this includes Abilities of its previous Evolution)</em>.",
126559,Arcanine BREAK - XY180,Arcanine BREAK XY180,https://tcgplayer-cdn.tcgplayer.com/product/126559_200w.jpg,3,1451,https://cpt.tcgcsv.com/cF02,2020-10-23T12:00:03.097,1,XY180,Promo,Fire,160,BREAK Evolution,"[1R] Turbo Flame (80)
<br>Attach 2 basic Energy cards from your discard pile to 1 of your Benched Pokemon.",,None,0,21.96,24.18,88.2,22.91,,Holofoil,None,"<em>Arcanine BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>",
126560,Crobat BREAK,Crobat BREAK,https://tcgplayer-cdn.tcgplayer.com/product/126560_200w.jpg,3,1451,https://cpt.tcgcsv.com/dF02,2017-01-09T19:16:56.01,1,XY181,Promo,Psychic,160,BREAK Evolution,"[3] Silent Bite (60)
<br>You may leave your opponent's Active Pokemon Poisoned. If you do, shuffle this Pokemon and all cards attached to it into your deck.",,None,0,3.13,7.23,42.1,8.1,,Holofoil,None,"<em>Crobat BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>",
126561,Mandibuzz BREAK,Mandibuzz BREAK,https://tcgplayer-cdn.tcgplayer.com/product/126561_200w.jpg,3,1451,https://cpt.tcgcsv.com/fF02,2021-10-20T13:01:17.263,1,XY182,Promo,Psychic,140,BREAK Evolution,"[1] Disaster Wing
<br>This attack does 20 damage to each of your opponent's Pokemon. This attack's damage isn't affected by Weakness and Resistance. Then, discard all Pokemon Tool cards attached to each of your opponent's Pokemon.",,None,0,3.0,4.68,19.5,4.41,5.49,Holofoil,None,"<em>Mandibuzz BREAK retains the attacks, Abilities, Weakness, Resistance, and Retreat Cost of its previous Evolution.</em>",
126562,Garchomp EX - XY167,Garchomp EX XY167,https://tcgplayer-cdn.tcgplayer.com/product/126562_200w.jpg,3,1451,https://cpt.tcgcsv.com/gF02,2024-03-20T21:37:49.827,1,XY167,Promo,Dragon,180,Basic,"[R] Shred (30)
<br>This attack's damage isn't affected by any effects on your opponent's Active Pokemon.","[1WFF] Hyper Beam (100)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Yx2,2,10.31,13.46,30.0,15.8,,Holofoil,None,,
126563,M Garchomp EX - XY168,M Garchomp EX XY168,https://tcgplayer-cdn.tcgplayer.com/product/126563_200w.jpg,3,1451,https://cpt.tcgcsv.com/hF02,2017-07-10T14:25:40.51,1,XY168,Promo,Dragon,210,Mega,"[1WFF] Crimson Edge (180)
<br>This Pokemon does 10 damage to itself for each damage counter on it.",,Yx2,0,95.97,130.63,188.72,128.03,,Holofoil,None,,
126564,Garchomp Spirit Link,Garchomp Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/126564_200w.jpg,3,1451,https://cpt.tcgcsv.com/jF02,2017-01-09T19:24:27.6,1,XY169,Promo,Tool,,,,,,,3.69,3.77,3.85,3.69,,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Garchomp EX.,
126565,Salamence EX - XY170,Salamence EX XY170,https://tcgplayer-cdn.tcgplayer.com/product/126565_200w.jpg,3,1451,https://cpt.tcgcsv.com/kF02,2022-09-01T14:03:45.663,1,XY170,Promo,Dragon,180,Basic,"[2R] Beastly Fang (10+)
<br>This attack does 50 more damage for each of your opponent's Pokemon EX.","[2RW] Dragon Strike (130)
<br>This Pokemon can't use Dragon Strike during your next turn.",Yx2,2,8.8,12.64,14.99,13.87,,Holofoil,None,,
126566,M Salamence EX - XY171,M Salamence EX XY171,https://tcgplayer-cdn.tcgplayer.com/product/126566_200w.jpg,3,1451,https://cpt.tcgcsv.com/lF02,2017-07-10T14:26:55.85,1,XY171,Promo,Dragon,230,Mega,"[2RW] Savage Wing (100+)
<br>Discard as many basic Fire Energy attached to this Pokemon as you like. This attack does 40 more damage for each Fire Energy discarded in this way.",,Yx2,1,40.2,104.99,199.99,47.27,189.99,Holofoil,None,,
126567,Salamence Spirit Link,Salamence Spirit Link,https://tcgplayer-cdn.tcgplayer.com/product/126567_200w.jpg,3,1451,https://cpt.tcgcsv.com/mF02,2023-01-27T06:42:01.03,1,XY172,Promo,Tool,,,,,,,1.28,1.76,2.05,2.35,,Normal,,Your turn does not end if the Pokemon this card is attached to becomes M Salamence EX.,
127128,Arceus - XY197,Arceus XY197,https://tcgplayer-cdn.tcgplayer.com/product/127128_200w.jpg,3,1451,https://cpt.tcgcsv.com/BS02,2023-12-12T17:02:09.943,1,XY197,Promo,Colorless,130,Basic,"[1] Type Switch 
<br>Choose Grass, Fire, Water, Lightning, Psychic, Fighting, Darkness, Metal, Fairy, or Dragon type. Until the end of your next turn, this Pokemon is that type.","[4] Power Blast (120)
<br>Discard an Energy attached to this Pokemon.",Fx2,2,5.27,7.18,12.08,9.72,,Holofoil,None,,
127129,Celebi - XY187,Celebi XY187,https://tcgplayer-cdn.tcgplayer.com/product/127129_200w.jpg,3,1451,https://cpt.tcgcsv.com/CS02,2022-04-10T09:12:33.233,1,XY187,Promo,Grass,70,Basic,"[1] Time Call
<br>Flip a coin. If heads, search your deck for a card that evolves from 1 of your Pokemon and put it onto that Pokemon. (This counts as evolving that Pokemon.) Shuffle your deck afterward.",,Rx2,1,4.76,5.0,7.29,5.89,,Holofoil,None,,
127130,Darkrai - XY194,Darkrai XY194,https://tcgplayer-cdn.tcgplayer.com/product/127130_200w.jpg,3,1451,https://cpt.tcgcsv.com/DS02,2017-01-20T21:18:06.607,1,XY194,Promo,Darkness,110,Basic,[1D] Dark Cutter (30),"[1DD] Abyssal Sleep (80) 
<Br>Your opponent's Active Pokemon is now Asleep. Your opponent flips 2 coins instead of 1 between turns. If either of them is tails, that Pokemon is still Asleep.",Fx2,2,3.31,10.5,19.0,6.21,,Holofoil,P-20,,
127131,Genesect - XY196,Genesect XY196,https://tcgplayer-cdn.tcgplayer.com/product/127131_200w.jpg,3,1451,https://cpt.tcgcsv.com/FS02,2021-07-05T18:48:22.31,1,XY196,Promo,Metal,110,Basic,"[1M] Linear Attack
<br>This attack does 30 damage to 1 of your opponent's Pokemon. <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>","[MMM] Destructor Beam (90)
<br>Flip a coin. If heads, discard an Energy attached to your opponent's Active Pokemon.",Rx2,2,0.8,0.93,6.0,1.29,,Holofoil,P-20,,
127132,Jirachi - XY195,Jirachi XY195,https://tcgplayer-cdn.tcgplayer.com/product/127132_200w.jpg,3,1451,https://cpt.tcgcsv.com/GS02,2022-03-25T14:32:49.627,1,XY195,Promo,Metal,70,Basic,"[M] Precognitive Dream 
<br>Draw 3 cards. This Pokemon is now Asleep.","[2] Iron Head (30x)
<br>Flip a coin until you get tails. This attack does 30 damage times the number of heads.",Rx2,1,1.12,13.94,19.95,2.11,,Holofoil,P-20,,
127133,Keldeo - XY191,Keldeo XY191,https://tcgplayer-cdn.tcgplayer.com/product/127133_200w.jpg,3,1451,https://cpt.tcgcsv.com/HS02,2023-06-01T19:42:38.56,1,XY191,Promo,Water,90,Basic,"[WWW] Sacred Sword (100)
<br>This Pokemon can't use Sacred Sword during your next turn.",,Gx2,1,0.35,0.89,5.49,1.01,,Holofoil,None,"<b>Ability — Justified</b>
<br>This Pokemon's attacks do 50 more damage to your opponent's Darkness Pokemon <em>(before applying Weakness and Resistance)</em>.",
127134,Manaphy - XY190,Manaphy XY190,https://tcgplayer-cdn.tcgplayer.com/product/127134_200w.jpg,3,1451,https://cpt.tcgcsv.com/JS02,2024-01-27T10:10:50.08,1,XY190,Promo,Water,70,Basic,"[W] Marine Guidance
<br>Search your deck for a Water Pokemon, reveal it, and put it into your hand. Shuffle your deck afterward.","[WW] Aqua Ring (30)
<br>Switch this Pokemon with 1 of your Benched Pokemon.",Gx2,1,0.45,0.99,19.97,0.8,19.97,Holofoil,None,,
127135,Mew - XY192,Mew XY192,https://tcgplayer-cdn.tcgplayer.com/product/127135_200w.jpg,3,1451,https://cpt.tcgcsv.com/KS02,2025-01-09T19:24:15.747,1,XY192,Promo,Psychic,70,Basic,"[1] Clairvoyance
<br>Your opponent reveals his or her hand.","[2P] Psychic (40+)
<br>This attack does 10 more damage for each Energy attached to your opponent's Active Pokemon.",Px2,1,44.55,62.5,149.99,42.92,37.43,Holofoil,None,,
127136,Shaymin - XY188,Shaymin XY188,https://tcgplayer-cdn.tcgplayer.com/product/127136_200w.jpg,3,1451,https://cpt.tcgcsv.com/LS02,2023-01-10T09:00:32.183,1,XY188,Promo,Grass,70,Basic,"[2] Aromatherapy
<br>Heal 30 damage from each of your Pokemon.","[2G] Magical Leaf (40+)
<br>Flip a coin. If heads, this attack does 20 more damage and heal 20 damage from this Pokemon.",Rx2,1,4.49,5.99,14.99,3.33,,Holofoil,None,,
127137,Victini - XY189,Victini XY189,https://tcgplayer-cdn.tcgplayer.com/product/127137_200w.jpg,3,1451,https://cpt.tcgcsv.com/MS02,2025-02-05T21:18:48.11,1,XY189,Promo,Fire,70,Basic,"[1] Energy Assist
<br>Flip a coin. If heads, attach a basic Energy card from your discard pile to 1 of your Benched Pokemon.","[1R] Victory Ball (50)
<br>Discard a Fire Energy attached to this Pokemon.",Wx2,1,1.99,4.0,6.0,2.44,,Holofoil,None,,
127138,Magearna - XY186,Magearna XY186,https://tcgplayer-cdn.tcgplayer.com/product/127138_200w.jpg,3,1451,https://cpt.tcgcsv.com/NS02,2022-09-15T20:13:53.803,1,XY186,Promo,Metal,90,Basic,"[1] Entertain
<br>Heal 40 damage from 1 of your Benched Pokemon.","[M] Prismatic Wave (20x)
<br>This attack does 20 damage times the number of different types of Pokemon on your opponent's Bench.",Rx2,1,18.44,22.0,49.95,19.11,21.2,Holofoil,P-20,,
127139,Volcanion - XY185,Volcanion XY185,https://tcgplayer-cdn.tcgplayer.com/product/127139_200w.jpg,3,1451,https://cpt.tcgcsv.com/PS02,2022-11-28T18:22:01.16,1,XY185,Promo,Fire,130,Basic,"[2R] Concentrated Fire (50x)
<br>Flip a coin for each Fire Energy attached to this Pokemon. This attack does 50 damage times the number of heads.","[3R] Combustion Impact (100)
<br>Your opponent switches his or her Active Pokemon with 1 of his or her Benched Pokemon.",Wx2,4,4.54,13.12,34.15,12.53,4.54,Holofoil,None,,
127141,Gym Badge (Brock),Gym Badge Brock,https://tcgplayer-cdn.tcgplayer.com/product/127141_200w.jpg,3,1451,https://cpt.tcgcsv.com/RS02,2017-01-23T15:44:29.73,1,XY203,Promo,Item,,,,,,,9.31,11.55,19.95,10.24,,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
127142,Gym Badge (Misty),Gym Badge Misty,https://tcgplayer-cdn.tcgplayer.com/product/127142_200w.jpg,3,1451,https://cpt.tcgcsv.com/SS02,2022-12-08T22:10:54.473,1,XY204,Promo,Item,,,,,,,18.46,21.84,27.6,24.31,,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
127143,Gym Badge (Lt. Surge),Gym Badge Lt Surge,https://tcgplayer-cdn.tcgplayer.com/product/127143_200w.jpg,3,1451,https://cpt.tcgcsv.com/TS02,2023-04-29T17:32:34.673,1,XY205,Promo,Item,,,,,,,7.0,9.55,14.99,10.68,6.9,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
127144,Gym Badge (Erika),Gym Badge Erika,https://tcgplayer-cdn.tcgplayer.com/product/127144_200w.jpg,3,1451,https://cpt.tcgcsv.com/VS02,2022-12-23T06:28:04.023,1,XY206,Promo,Item,,,,,,,10.5,14.69,18.75,15.57,17.68,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
127145,Gym Badge (Koga),Gym Badge Koga,https://tcgplayer-cdn.tcgplayer.com/product/127145_200w.jpg,3,1451,https://cpt.tcgcsv.com/WS02,2021-09-21T12:14:27.263,1,XY207,Promo,Item,,,,,,,5.9,7.2,14.99,7.11,,Holofoil,,"Flip a coin until you get tails. For each heads, draw a card.
<br>
<br>You may play as many Item cards as you like during your turn <em>(before your attack)</em>.",
129374,Yanmega (XY Steam Siege Prerelease),Yanmega XY Steam Siege Prerelease,https://tcgplayer-cdn.tcgplayer.com/product/129374_200w.jpg,3,1451,https://cpt.tcgcsv.com/vM22,2017-07-10T15:18:37.39,1,XY144,Promo,Grass,110,Stage 1,"[3] Assault Boom (50+)
<br>IF your opponent's Active Pokemon has a Pokemon Tool card attached to it, this attack does 70 more damage.",,Lx2,0,8.89,11.18,13.62,10.48,,Holofoil,F-20,"<b>Ability — Sonic Vision</b>
<br>If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokemon's attacks.",
