productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows,extUPC
166377,Gergonne's End,Gergonnes End,https://tcgplayer-cdn.tcgplayer.com/product/166377_200w.jpg,2,2212,https://cpt.tcgcsv.com/zzl2,2022-02-18T09:27:16.513,1,"Target 1 ""Tindangle"" Link Monster you control; equip it with this card. It cannot be destroyed by battle or card effects, also your opponent cannot target it with card effects. Once per turn, if there is a monster in every zone the equipped monster points to: You can destroy this card and as many of those monsters as possible, then if all of them were destroyed, inflict damage to your opponent equal to the ATK of the monster that was equipped with this card.",0.01,0.21,1.35,0.29,0.11,Unlimited,FLOD-EN069,Common,TRAP,,Normal Trap,,,,,
166378,Altergeist Emulatelf,Altergeist Emulatelf,https://tcgplayer-cdn.tcgplayer.com/product/166378_200w.jpg,2,2212,https://cpt.tcgcsv.com/Bzl2,2018-06-14T20:09:56.237,1,"Special Summon this card as an Effect Monster (Spellcaster/LIGHT/Level 4/ATK 1400/DEF 1800). (This card is also still a Trap.) If Summoned this way, other ""Altergeist"" Traps you control cannot be destroyed by card effects, also neither player can target them with card effects.",0.05,0.25,1.0,0.23,0.2,1st Edition,FLOD-EN070,Common,TRAP,,Continuous Trap,,,,,
166378,Altergeist Emulatelf,Altergeist Emulatelf,https://tcgplayer-cdn.tcgplayer.com/product/166378_200w.jpg,2,2212,https://cpt.tcgcsv.com/Bzl2,2018-06-14T20:09:56.237,1,"Special Summon this card as an Effect Monster (Spellcaster/LIGHT/Level 4/ATK 1400/DEF 1800). (This card is also still a Trap.) If Summoned this way, other ""Altergeist"" Traps you control cannot be destroyed by card effects, also neither player can target them with card effects.",0.05,0.22,1.49,0.15,0.11,Unlimited,FLOD-EN070,Common,TRAP,,Continuous Trap,,,,,
166379,World Legacy Awakens,World Legacy Awakens,https://tcgplayer-cdn.tcgplayer.com/product/166379_200w.jpg,2,2212,https://cpt.tcgcsv.com/Czl2,2024-07-26T18:49:54.103,1,"Immediately after this effect resolves, Link Summon 1 Link Monster using monsters you control as materials. You can only activate 1 ""World Legacy Awakens"" per turn.",0.1,0.3,1.41,0.25,0.11,1st Edition,FLOD-EN071,Rare,TRAP,,Normal Trap,,,,,
166379,World Legacy Awakens,World Legacy Awakens,https://tcgplayer-cdn.tcgplayer.com/product/166379_200w.jpg,2,2212,https://cpt.tcgcsv.com/Czl2,2024-07-26T18:49:54.103,1,"Immediately after this effect resolves, Link Summon 1 Link Monster using monsters you control as materials. You can only activate 1 ""World Legacy Awakens"" per turn.",0.02,0.25,1.46,0.18,0.23,Unlimited,FLOD-EN071,Rare,TRAP,,Normal Trap,,,,,
166380,World Legacy Struggle,World Legacy Struggle,https://tcgplayer-cdn.tcgplayer.com/product/166380_200w.jpg,2,2212,https://cpt.tcgcsv.com/Dzl2,2022-02-05T09:29:39.1,1,"Target Spells/Traps on the field, up to the number of co-linked monsters on the field; destroy them.",0.05,0.25,1.36,0.17,0.11,1st Edition,FLOD-EN072,Rare,TRAP,,Normal Trap,,,,,
166380,World Legacy Struggle,World Legacy Struggle,https://tcgplayer-cdn.tcgplayer.com/product/166380_200w.jpg,2,2212,https://cpt.tcgcsv.com/Dzl2,2022-02-05T09:29:39.1,1,"Target Spells/Traps on the field, up to the number of co-linked monsters on the field; destroy them.",0.05,0.25,1.49,0.15,,Unlimited,FLOD-EN072,Rare,TRAP,,Normal Trap,,,,,
166381,World Legacy's Sorrow,World Legacys Sorrow,https://tcgplayer-cdn.tcgplayer.com/product/166381_200w.jpg,2,2212,https://cpt.tcgcsv.com/Fzl2,2024-07-26T18:49:54.133,1,"When your opponent activates a Spell/Trap Card, or monster effect, while you control a co-linked monster: Negate the activation, and if you do, destroy that card. You can only activate 1 ""World Legacy Echo"" per turn.",0.1,0.3,1.99,0.2,0.18,1st Edition,FLOD-EN073,Super Rare,TRAP,,Counter Trap,,,,,
166381,World Legacy's Sorrow,World Legacys Sorrow,https://tcgplayer-cdn.tcgplayer.com/product/166381_200w.jpg,2,2212,https://cpt.tcgcsv.com/Fzl2,2024-07-26T18:49:54.133,1,"When your opponent activates a Spell/Trap Card, or monster effect, while you control a co-linked monster: Negate the activation, and if you do, destroy that card. You can only activate 1 ""World Legacy Echo"" per turn.",0.05,0.25,1.99,0.2,0.23,Unlimited,FLOD-EN073,Super Rare,TRAP,,Counter Trap,,,,,
166382,Elemental Training,Elemental Training,https://tcgplayer-cdn.tcgplayer.com/product/166382_200w.jpg,2,2212,https://cpt.tcgcsv.com/Gzl2,2023-07-15T17:00:59.947,1,"Your opponent cannot target ""Palace of the Elemental Lords"" you control with card effects, also it cannot be destroyed by card effects. Once per turn: You can Tribute 1 monster; Special Summon 1 ""Elementsaber"" monster from your Deck with a different original Attribute from that monster's. You can send this face-up card to the GY; discard your entire hand, then add ""Elemental Lord"" monsters from your GY to your hand, equal to the number of cards you discarded.",0.13,0.5,5.0,0.41,0.39,1st Edition,FLOD-EN074,Ultra Rare,TRAP,,Continuous Trap,,,,,
166382,Elemental Training,Elemental Training,https://tcgplayer-cdn.tcgplayer.com/product/166382_200w.jpg,2,2212,https://cpt.tcgcsv.com/Gzl2,2023-07-15T17:00:59.947,1,"Your opponent cannot target ""Palace of the Elemental Lords"" you control with card effects, also it cannot be destroyed by card effects. Once per turn: You can Tribute 1 monster; Special Summon 1 ""Elementsaber"" monster from your Deck with a different original Attribute from that monster's. You can send this face-up card to the GY; discard your entire hand, then add ""Elemental Lord"" monsters from your GY to your hand, equal to the number of cards you discarded.",0.18,0.5,4.99,0.35,,Unlimited,FLOD-EN074,Ultra Rare,TRAP,,Continuous Trap,,,,,
166383,The Sanctified Darklord,The Sanctified Darklord,https://tcgplayer-cdn.tcgplayer.com/product/166383_200w.jpg,2,2212,https://cpt.tcgcsv.com/Hzl2,2024-07-26T18:49:54.18,1,"Send 1 ""Darklord"" monster from your hand or face-up from your field to the GY; 1 Effect Monster on the field has its effects negated until the end of the turn, also gain LP equal to its ATK. You can only activate 1 ""Darklord Divinity"" per turn.",0.2,0.57,3.99,0.56,0.49,Unlimited,FLOD-EN075,Rare,TRAP,,Normal Trap,,,,,
166383,The Sanctified Darklord,The Sanctified Darklord,https://tcgplayer-cdn.tcgplayer.com/product/166383_200w.jpg,2,2212,https://cpt.tcgcsv.com/Hzl2,2024-07-26T18:49:54.18,1,"Send 1 ""Darklord"" monster from your hand or face-up from your field to the GY; 1 Effect Monster on the field has its effects negated until the end of the turn, also gain LP equal to its ATK. You can only activate 1 ""Darklord Divinity"" per turn.",0.2,0.6,4.0,0.5,0.49,1st Edition,FLOD-EN075,Rare,TRAP,,Normal Trap,,,,,
166384,Network Trap Hole,Network Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/166384_200w.jpg,2,2212,https://cpt.tcgcsv.com/Jzl2,2018-06-14T20:14:19.153,1,"When your opponent Special Summons a monster(s) from the Deck and/or GY: Banish that monster(s), face-down.",0.36,0.85,6.89,0.8,,Unlimited,FLOD-EN076,Ultra Rare,TRAP,,Normal Trap,,,,,
166384,Network Trap Hole,Network Trap Hole,https://tcgplayer-cdn.tcgplayer.com/product/166384_200w.jpg,2,2212,https://cpt.tcgcsv.com/Jzl2,2018-06-14T20:14:19.153,1,"When your opponent Special Summons a monster(s) from the Deck and/or GY: Banish that monster(s), face-down.",0.55,1.13,5.79,1.13,,1st Edition,FLOD-EN076,Ultra Rare,TRAP,,Normal Trap,,,,,
166385,Infinite Impermanence,Infinite Impermanence,https://tcgplayer-cdn.tcgplayer.com/product/166385_200w.jpg,2,2212,https://cpt.tcgcsv.com/Kzl2,2025-03-18T08:12:05.043,1,"Target 1 face-up monster your opponent controls; it has its effects negated (until the end of this turn), then if this card is activated while it was Set, negate the effects of other Spells/Traps in this card's column this turn. If you control no cards, you can activate this card from your hand.",17.0,19.99,56.44,18.76,19.49,Unlimited,FLOD-EN077,Secret Rare,TRAP,,Normal Trap,,,,,
166385,Infinite Impermanence,Infinite Impermanence,https://tcgplayer-cdn.tcgplayer.com/product/166385_200w.jpg,2,2212,https://cpt.tcgcsv.com/Kzl2,2025-03-18T08:12:05.043,1,"Target 1 face-up monster your opponent controls; it has its effects negated (until the end of this turn), then if this card is activated while it was Set, negate the effects of other Spells/Traps in this card's column this turn. If you control no cards, you can activate this card from your hand.",17.49,20.78,64.99,20.52,,1st Edition,FLOD-EN077,Secret Rare,TRAP,,Normal Trap,,,,,
166386,Heartless Drop Off,Heartless Drop Off,https://tcgplayer-cdn.tcgplayer.com/product/166386_200w.jpg,2,2212,https://cpt.tcgcsv.com/Lzl2,2018-06-14T20:16:04.213,1,"When a card(s) in the GY and/or face-up on the field is added to your opponent's hand by a card effect: Look at your opponent's hand, also banish all cards from their hand with the same name as the added card(s).",0.01,0.25,1.36,0.11,,Unlimited,FLOD-EN078,Rare,TRAP,,Counter Trap,,,,,
166386,Heartless Drop Off,Heartless Drop Off,https://tcgplayer-cdn.tcgplayer.com/product/166386_200w.jpg,2,2212,https://cpt.tcgcsv.com/Lzl2,2018-06-14T20:16:04.213,1,"When a card(s) in the GY and/or face-up on the field is added to your opponent's hand by a card effect: Look at your opponent's hand, also banish all cards from their hand with the same name as the added card(s).",0.01,0.29,1.35,0.29,,1st Edition,FLOD-EN078,Rare,TRAP,,Counter Trap,,,,,
166387,Mamemaki,Mamemaki,https://tcgplayer-cdn.tcgplayer.com/product/166387_200w.jpg,2,2212,https://cpt.tcgcsv.com/Mzl2,2024-07-26T18:49:54.213,1,"Target 1 face-up monster your opponent controls; discard cards equal to that monster's Level, and if you do, draw cards equal to the number of cards you discarded, then return that monster to the hand.",0.01,0.22,1.34,0.04,,1st Edition,FLOD-EN079,Common,TRAP,,Normal Trap,,,,,
166387,Mamemaki,Mamemaki,https://tcgplayer-cdn.tcgplayer.com/product/166387_200w.jpg,2,2212,https://cpt.tcgcsv.com/Mzl2,2024-07-26T18:49:54.213,1,"Target 1 face-up monster your opponent controls; discard cards equal to that monster's Level, and if you do, draw cards equal to the number of cards you discarded, then return that monster to the hand.",0.01,0.15,1.34,0.05,0.05,Unlimited,FLOD-EN079,Common,TRAP,,Normal Trap,,,,,
166388,Waking the Dragon,Waking the Dragon,https://tcgplayer-cdn.tcgplayer.com/product/166388_200w.jpg,2,2212,https://cpt.tcgcsv.com/Nzl2,2024-07-26T18:49:54.243,1,"If this Set card in its owner's control is sent to the GY, or banished, by your opponent's card effect: You can Special Summon 1 monster from your Deck or Extra Deck.",0.02,0.32,1.21,0.2,,Unlimited,FLOD-EN080,Common,TRAP,,Normal Trap,,,,,
166388,Waking the Dragon,Waking the Dragon,https://tcgplayer-cdn.tcgplayer.com/product/166388_200w.jpg,2,2212,https://cpt.tcgcsv.com/Nzl2,2024-07-26T18:49:54.243,1,"If this Set card in its owner's control is sent to the GY, or banished, by your opponent's card effect: You can Special Summon 1 monster from your Deck or Extra Deck.",0.1,0.36,5.0,0.29,0.1,1st Edition,FLOD-EN080,Common,TRAP,,Normal Trap,,,,,
166389,Super Team Buddy Force Unite!,Super Team Buddy Force Unite,https://tcgplayer-cdn.tcgplayer.com/product/166389_200w.jpg,2,2212,https://cpt.tcgcsv.com/Pzl2,2018-12-06T14:39:22.607,1,"Target 1 face-up monster on the field; Special Summon 1 monster from your hand or Graveyard, with the same original Type as that monster's, but with a different original name. If this card in its owner's Spell & Trap Zone is destroyed by an opponent's card effect: You can Set 1 ""Super Team Buddy Force Unite!"" directly from your Deck to your Spell & Trap Zone.",0.39,1.0,5.0,0.62,0.82,1st Edition,FLOD-EN081,Secret Rare,TRAP,,Normal Trap,,,,,
166389,Super Team Buddy Force Unite!,Super Team Buddy Force Unite,https://tcgplayer-cdn.tcgplayer.com/product/166389_200w.jpg,2,2212,https://cpt.tcgcsv.com/Pzl2,2018-12-06T14:39:22.607,1,"Target 1 face-up monster on the field; Special Summon 1 monster from your hand or Graveyard, with the same original Type as that monster's, but with a different original name. If this card in its owner's Spell & Trap Zone is destroyed by an opponent's card effect: You can Set 1 ""Super Team Buddy Force Unite!"" directly from your Deck to your Spell & Trap Zone.",0.25,0.97,3.42,0.55,,Unlimited,FLOD-EN081,Secret Rare,TRAP,,Normal Trap,,,,,
166390,Revendread Executor,Revendread Executor,https://tcgplayer-cdn.tcgplayer.com/product/166390_200w.jpg,2,2212,https://cpt.tcgcsv.com/Qzl2,2018-06-14T20:18:34.593,1,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. This card's name becomes ""Revendread Slayer"" while on the field. While this Ritual Summoned card is on the field, your opponent cannot target cards you control with card effects, except this card. If this Ritual Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 ""Vendread"" card from your Deck to your hand. You can only use this effect of ""Revendread Executor"" once per turn.",0.1,0.27,2.0,0.19,,Unlimited,FLOD-EN082,Rare,DARK,Zombie,Ritual/Effect Monster,3000,0,,,
166390,Revendread Executor,Revendread Executor,https://tcgplayer-cdn.tcgplayer.com/product/166390_200w.jpg,2,2212,https://cpt.tcgcsv.com/Qzl2,2018-06-14T20:18:34.593,1,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. This card's name becomes ""Revendread Slayer"" while on the field. While this Ritual Summoned card is on the field, your opponent cannot target cards you control with card effects, except this card. If this Ritual Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 ""Vendread"" card from your Deck to your hand. You can only use this effect of ""Revendread Executor"" once per turn.",0.1,0.3,1.5,0.17,,1st Edition,FLOD-EN082,Rare,DARK,Zombie,Ritual/Effect Monster,3000,0,,,
166391,Vendread Anima,Vendread Anima,https://tcgplayer-cdn.tcgplayer.com/product/166391_200w.jpg,2,2212,https://cpt.tcgcsv.com/Rzl2,2025-02-01T04:24:00.817,1,"You can banish this card from your GY, then target 1 of your banished ""Vendread"" monsters, except ""Vendread Anima""; Special Summon it, also you cannot Special Summon monsters for the rest of this turn, except Zombie monsters. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Anima"" once per turn.
<br>• Banish any monster destroyed by battle with this card.",0.05,0.34,1.0,0.27,0.24,1st Edition,FLOD-EN083,Rare,DARK,Zombie,Effect Monster,0,0,,,
166391,Vendread Anima,Vendread Anima,https://tcgplayer-cdn.tcgplayer.com/product/166391_200w.jpg,2,2212,https://cpt.tcgcsv.com/Rzl2,2025-02-01T04:24:00.817,1,"You can banish this card from your GY, then target 1 of your banished ""Vendread"" monsters, except ""Vendread Anima""; Special Summon it, also you cannot Special Summon monsters for the rest of this turn, except Zombie monsters. A ""Vendread"" monster Ritual Summoned using this card on the field gains the following effect. You can only use each of the preceding effects of ""Vendread Anima"" once per turn.
<br>• Banish any monster destroyed by battle with this card.",0.1,0.29,1.43,0.28,0.25,Unlimited,FLOD-EN083,Rare,DARK,Zombie,Effect Monster,0,0,,,
166392,Revendread Evolution,Revendread Evolution,https://tcgplayer-cdn.tcgplayer.com/product/166392_200w.jpg,2,2212,https://cpt.tcgcsv.com/Szl2,2024-07-26T18:49:54.29,1,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",0.1,0.25,1.49,0.27,,Unlimited,FLOD-EN084,Common,SPELL,,Ritual Spell,,,,,
166392,Revendread Evolution,Revendread Evolution,https://tcgplayer-cdn.tcgplayer.com/product/166392_200w.jpg,2,2212,https://cpt.tcgcsv.com/Szl2,2024-07-26T18:49:54.29,1,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",0.1,0.3,2.0,0.24,,1st Edition,FLOD-EN084,Common,SPELL,,Ritual Spell,,,,,
166393,Vendread Nightmare,Vendread Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/166393_200w.jpg,2,2212,https://cpt.tcgcsv.com/Tzl2,2018-06-14T20:20:31.91,1,"Once per turn: You can Tribute 1 or more ""Vendread"" monsters from your hand and/or field, then target 1 face-up monster you control; increase its Level by the number of monsters Tributed, until the end of this turn. When your attacking ""Vendread"" Ritual Monster destroys an opponent's monster by battle: You can have your monster gain 1000 ATK. You can only use this effect of ""Vendread Nightmare"" once per turn.",0.05,0.23,2.0,0.21,0.18,1st Edition,FLOD-EN085,Common,SPELL,,Continuous Spell,,,,,
166393,Vendread Nightmare,Vendread Nightmare,https://tcgplayer-cdn.tcgplayer.com/product/166393_200w.jpg,2,2212,https://cpt.tcgcsv.com/Tzl2,2018-06-14T20:20:31.91,1,"Once per turn: You can Tribute 1 or more ""Vendread"" monsters from your hand and/or field, then target 1 face-up monster you control; increase its Level by the number of monsters Tributed, until the end of this turn. When your attacking ""Vendread"" Ritual Monster destroys an opponent's monster by battle: You can have your monster gain 1000 ATK. You can only use this effect of ""Vendread Nightmare"" once per turn.",0.05,0.2,1.4,0.13,,Unlimited,FLOD-EN085,Common,SPELL,,Continuous Spell,,,,,
166394,Vendread Daybreak,Vendread Daybreak,https://tcgplayer-cdn.tcgplayer.com/product/166394_200w.jpg,2,2212,https://cpt.tcgcsv.com/Vzl2,2023-12-10T09:28:05.123,1,"If your opponent controls more cards than you do: Choose 1 Ritual Summoned ""Vendread"" monster you control, and destroy all cards on the field, except the chosen monster. It cannot attack directly while it remains face-up on the field. You can only activate 1 ""Vendread Daybreak"" per turn.",0.05,0.2,1.4,0.15,,Unlimited,FLOD-EN086,Common,TRAP,,Normal Trap,,,,,
166394,Vendread Daybreak,Vendread Daybreak,https://tcgplayer-cdn.tcgplayer.com/product/166394_200w.jpg,2,2212,https://cpt.tcgcsv.com/Vzl2,2023-12-10T09:28:05.123,1,"If your opponent controls more cards than you do: Choose 1 Ritual Summoned ""Vendread"" monster you control, and destroy all cards on the field, except the chosen monster. It cannot attack directly while it remains face-up on the field. You can only activate 1 ""Vendread Daybreak"" per turn.",0.05,0.25,1.36,0.17,0.11,1st Edition,FLOD-EN086,Common,TRAP,,Normal Trap,,,,,
166395,F.A. Dark Dragster,FA Dark Dragster,https://tcgplayer-cdn.tcgplayer.com/product/166395_200w.jpg,2,2212,https://cpt.tcgcsv.com/Wzl2,2018-06-14T20:21:48.24,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by having a Level 7 or higher “F.A.” monster on the field, but no “F.A. Dark Dragster” in your Monster Zone. Gains ATK equal to its Level x 300. Each time a “F.A.” Spell/Trap Card or effect is activated: You can increase this card’s Level by 1. Once per turn: You can target 1 card on the field; reduce this card’s level by 3, and if you do, destroy that target.",0.07,0.27,1.99,0.16,0.15,Unlimited,FLOD-EN087,Rare,DARK,Machine,Effect Monster,0,2000,,,
166395,F.A. Dark Dragster,FA Dark Dragster,https://tcgplayer-cdn.tcgplayer.com/product/166395_200w.jpg,2,2212,https://cpt.tcgcsv.com/Wzl2,2018-06-14T20:21:48.24,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by having a Level 7 or higher “F.A.” monster on the field, but no “F.A. Dark Dragster” in your Monster Zone. Gains ATK equal to its Level x 300. Each time a “F.A.” Spell/Trap Card or effect is activated: You can increase this card’s Level by 1. Once per turn: You can target 1 card on the field; reduce this card’s level by 3, and if you do, destroy that target.",0.1,0.3,1.66,0.12,,1st Edition,FLOD-EN087,Rare,DARK,Machine,Effect Monster,0,2000,,,
166396,F.A. Dawn Dragster,FA Dawn Dragster,https://tcgplayer-cdn.tcgplayer.com/product/166396_200w.jpg,2,2212,https://cpt.tcgcsv.com/Xzl2,2024-07-26T18:49:54.323,1,"1 Tuner + 1+ non-Tuner monsters
<br>Gains ATK equal to its Level x 300. If this card attacks a Defense Position monster, inflict piercing battle damage. Each time a “F.A.” Spell/Trap Card or effect is activated: You can increase this card’s Level by 1. Once per turn, when your opponent activates a Spell/Trap Card or effect (Quick Effect): you can reduce this card’s Level by 2, and if you you do, negate the activation, and if you do that, destroy that card.",1.75,3.2,75.66,3.91,,Unlimited,FLOD-EN088,Rare,LIGHT,Machine,Synchro/Effect Monster,0,2000,,,
166396,F.A. Dawn Dragster,FA Dawn Dragster,https://tcgplayer-cdn.tcgplayer.com/product/166396_200w.jpg,2,2212,https://cpt.tcgcsv.com/Xzl2,2024-07-26T18:49:54.323,1,"1 Tuner + 1+ non-Tuner monsters
<br>Gains ATK equal to its Level x 300. If this card attacks a Defense Position monster, inflict piercing battle damage. Each time a “F.A.” Spell/Trap Card or effect is activated: You can increase this card’s Level by 1. Once per turn, when your opponent activates a Spell/Trap Card or effect (Quick Effect): you can reduce this card’s Level by 2, and if you you do, negate the activation, and if you do that, destroy that card.",1.79,4.35,19.95,5.09,4.35,1st Edition,FLOD-EN088,Rare,LIGHT,Machine,Synchro/Effect Monster,0,2000,,,
166397,F.A. Winners,FA Winners,https://tcgplayer-cdn.tcgplayer.com/product/166397_200w.jpg,2,2212,https://cpt.tcgcsv.com/Zzl2,2018-06-14T20:22:52.33,1,"If you control a “F.A.” monster, this card cannot be destroyed by your opponent’s card effects. When your “F.A.” monster whose Level is at least 5 higher than it’s original Level battles an opponent’s monster and inflicts battle damage to them: banish 1 card from your hand, field or GY. You can only activate this effect of “F.A. Winners” once per turn. If 3 of your “F.A” Field Spells with different names are currently banished, and were all banished by the effect of “F.A. Winners”, you win the Duel.",0.05,0.25,1.49,0.14,,Unlimited,FLOD-EN089,Rare,SPELL,,Continuous Spell,,,,,
166397,F.A. Winners,FA Winners,https://tcgplayer-cdn.tcgplayer.com/product/166397_200w.jpg,2,2212,https://cpt.tcgcsv.com/Zzl2,2018-06-14T20:22:52.33,1,"If you control a “F.A.” monster, this card cannot be destroyed by your opponent’s card effects. When your “F.A.” monster whose Level is at least 5 higher than it’s original Level battles an opponent’s monster and inflicts battle damage to them: banish 1 card from your hand, field or GY. You can only activate this effect of “F.A. Winners” once per turn. If 3 of your “F.A” Field Spells with different names are currently banished, and were all banished by the effect of “F.A. Winners”, you win the Duel.",0.09,0.25,1.49,0.24,,1st Edition,FLOD-EN089,Rare,SPELL,,Continuous Spell,,,,,
166398,F.A. Dead Heat,FA Dead Heat,https://tcgplayer-cdn.tcgplayer.com/product/166398_200w.jpg,2,2212,https://cpt.tcgcsv.com/-zl2,2018-06-14T20:23:18.897,1,"When an opponent's monster declares a direct attack: You can Special Summon 1 ""F.A."" monster from your Deck. You can only use this effect of ""F.A. Dead Heat"" once per turn. Once per battle, if your ""F.A."" monster battles an opponent's monster, before damage calculation: You can have both players roll a six-sided die. If your result is higher, increase the Level of your battling monster by 4, until the end of this turn (even if this card leaves the field). If your result is lower, destroy your battling monster. If it's a tie, both players roll again.",0.01,0.23,1.49,0.1,,1st Edition,FLOD-EN090,Common,TRAP,,Continuous Trap,,,,,
166398,F.A. Dead Heat,FA Dead Heat,https://tcgplayer-cdn.tcgplayer.com/product/166398_200w.jpg,2,2212,https://cpt.tcgcsv.com/-zl2,2018-06-14T20:23:18.897,1,"When an opponent's monster declares a direct attack: You can Special Summon 1 ""F.A."" monster from your Deck. You can only use this effect of ""F.A. Dead Heat"" once per turn. Once per battle, if your ""F.A."" monster battles an opponent's monster, before damage calculation: You can have both players roll a six-sided die. If your result is higher, increase the Level of your battling monster by 4, until the end of this turn (even if this card leaves the field). If your result is lower, destroy your battling monster. If it's a tie, both players roll again.",0.04,0.21,1.49,0.11,,Unlimited,FLOD-EN090,Common,TRAP,,Continuous Trap,,,,,
166399,F.A. Overheat,FA Overheat,https://tcgplayer-cdn.tcgplayer.com/product/166399_200w.jpg,2,2212,https://cpt.tcgcsv.com/_zl2,2018-06-14T20:58:37.673,1,"If only your opponent controls a monster: Special Summon 1 ""F.A."" monster from your hand, and if you do, increase it’s Level by 3 until the end of this turn. If this card is in the GY and you control no cards in your Field Zone: You can banish this card from the GY; activate 1 ""F.A."" Field Spell directly from your hand or GY. You can only use this effect of “F.A. Overheat” once per turn.",0.05,0.25,1.39,0.1,0.1,1st Edition,FLOD-EN091,Rare,TRAP,,Normal Trap,,,,,
166399,F.A. Overheat,FA Overheat,https://tcgplayer-cdn.tcgplayer.com/product/166399_200w.jpg,2,2212,https://cpt.tcgcsv.com/_zl2,2018-06-14T20:58:37.673,1,"If only your opponent controls a monster: Special Summon 1 ""F.A."" monster from your hand, and if you do, increase it’s Level by 3 until the end of this turn. If this card is in the GY and you control no cards in your Field Zone: You can banish this card from the GY; activate 1 ""F.A."" Field Spell directly from your hand or GY. You can only use this effect of “F.A. Overheat” once per turn.",0.04,0.23,1.49,0.14,,Unlimited,FLOD-EN091,Rare,TRAP,,Normal Trap,,,,,
166400,Crystal Master,Crystal Master,https://tcgplayer-cdn.tcgplayer.com/product/166400_200w.jpg,2,2212,https://cpt.tcgcsv.com/0Bl2,2022-06-09T15:42:16.893,1,"<strong>Pendulum Effect:</strong> Your opponent cannot target ""Crystal Beast"" cards you control, or ""Ultimate Crystal"" monsters in your Monster Zone, with card effects.
<br><strong>Monster Effect:</strong> You can Tribute this card; add 1 ""Ultimate Crystal"" monster, ""Crystal Beast"" monster or ""Crystal"" Spell/Trap from your Deck to your hand.",0.05,0.2,1.49,0.11,0.11,1st Edition,FLOD-EN092,Common,DARK,Spellcaster,Pendulum/Effect Monster,1300,1000,,,
166400,Crystal Master,Crystal Master,https://tcgplayer-cdn.tcgplayer.com/product/166400_200w.jpg,2,2212,https://cpt.tcgcsv.com/0Bl2,2022-06-09T15:42:16.893,1,"<strong>Pendulum Effect:</strong> Your opponent cannot target ""Crystal Beast"" cards you control, or ""Ultimate Crystal"" monsters in your Monster Zone, with card effects.
<br><strong>Monster Effect:</strong> You can Tribute this card; add 1 ""Ultimate Crystal"" monster, ""Crystal Beast"" monster or ""Crystal"" Spell/Trap from your Deck to your hand.",0.02,0.15,1.49,0.08,0.05,Unlimited,FLOD-EN092,Common,DARK,Spellcaster,Pendulum/Effect Monster,1300,1000,,,
166401,Flower Cardian Moonflowerviewing,Flower Cardian Moonflowerviewing,https://tcgplayer-cdn.tcgplayer.com/product/166401_200w.jpg,2,2212,https://cpt.tcgcsv.com/2Bl2,2024-07-26T18:49:54.36,1,"1 Tuner + 2 non-Tuner monsters
<br>Once per turn: You can activate this effect; skip the Draw Phase of your next turn, also draw 1 card, and if you do, show it, then you can Special Summon it if it is a ""Flower Cardian"" monster, ignoring its Summoning conditions, and if you do, it can attack directly this turn. When this card is used as Synchro Material, you can treat it and all other Synchro Materials (that have a Level) as Level 2 monsters.",0.1,0.29,1.0,0.29,0.31,1st Edition,FLOD-EN094,Common,DARK,Warrior,Synchro/Tuner/Effect Monster,2000,2000,,,
